station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
4.0, 95.0, 1.0, 4.0, 1986-01-27 16:00:00, 8.0, 0.0
1.0, 95.0, 1.0, 6.0, 1986-01-28 08:00:00, 1.0, 0.0
3.0, 90.0, 3.0, 6.0, 1986-01-28 16:00:00, 0.0, 0.0
0.0, 95.0, 0.0, 3.0, 1986-01-29 08:00:00, 1.0, 0.0
2.0, 86.0, 0.0, 2.0, 1986-01-29 16:00:00, 0.0, 0.0
0.0, 95.0, 0.0, 2.0, 1986-01-30 08:00:00, 2.0, 0.0
2.0, 95.0, 0.0, 2.0, 1986-01-30 16:00:00, 2.0, 0.0
1.0, 95.0, 1.0, 2.0, 1986-01-31 08:00:00, 1.0, 0.0
4.0, 85.0, 1.0, 4.0, 1986-01-31 16:00:00, 0.0, 0.0
1.0, 95.0, 1.0, 4.0, 1986-02-01 08:00:00, 0.0, 0.0
5.0, 95.0, 1.0, 6.0, 1986-02-01 16:00:00, 3.0, 0.0
1.0, 95.0, 1.0, 5.0, 1986-02-02 08:00:00, 0.0, 0.0
6.0, 80.0, 1.0, 8.0, 1986-02-02 16:00:00, 0.0, 0.0
0.0, 86.0, 0.0, 6.0, 1986-02-03 08:00:00, 0.0, 0.0
4.0, 70.0, 0.0, 6.0, 1986-02-03 16:00:00, 0.0, None
0.0, 90.0, -1.0, 3.0, 1986-02-04 08:00:00, 0.0, None
2.0, 80.0, 0.0, 3.0, 1986-02-04 16:00:00, 0.0, None
2.0, 92.0, 0.0, 2.0, 1986-02-05 08:00:00, 6.0, None
2.0, 90.0, 2.0, 4.0, 1986-02-05 16:00:00, 0.0, None
0.0, 95.0, 0.0, 2.0, 1986-02-06 08:00:00, 0.0, None
4.0, 60.0, 0.0, 6.0, 1986-02-06 16:00:00, 0.0, None
-2.0, 75.0, -2.0, 4.0, 1986-02-07 08:00:00, 0.0, None
3.0, 55.0, -2.0, 8.0, 1986-02-07 16:00:00, 0.0, None
-4.0, 90.0, -4.0, 3.0, 1986-02-08 08:00:00, 0.0, None
2.0, 60.0, -4.0, 4.0, 1986-02-08 16:00:00, 0.0, None
-4.0, 85.0, -4.0, 2.0, 1986-02-09 08:00:00, 0.0, None
1.0, 60.0, -4.0, 4.0, 1986-02-09 16:00:00, 0.0, None
-2.0, 85.0, -2.0, 2.0, 1986-02-10 08:00:00, 0.0, None
4.0, 47.0, 2.0, 4.5, 1986-02-10 16:00:00, 0.0, None
0.0, 82.0, -1.0, 4.0, 1986-02-11 08:00:00, 0.0, None
3.0, 40.0, 0.0, 5.0, 1986-02-11 16:00:00, 0.0, None
-1.0, 73.0, -2.0, 3.0, 1986-02-12 08:00:00, 0.0, None
2.0, 37.0, -1.0, 3.0, 1986-02-12 16:00:00, 0.0, None
0.0, 59.0, 0.0, 2.0, 1986-02-13 08:00:00, 0.0, None
0.0, 37.0, -5.0, 5.0, 1986-02-13 16:00:00, 0.0, None
-8.0, 65.0, -8.0, 0.0, 1986-02-14 08:00:00, 0.0, None
-1.0, 42.0, -8.0, 0.0, 1986-02-14 16:00:00, 0.0, None
-6.0, 92.0, -6.0, -1.0, 1986-02-15 08:00:00, 5.0, None
-8.0, 93.0, -8.0, -6.0, 1986-02-15 16:00:00, 20.0, None
-11.0, 86.0, -11.0, -8.0, 1986-02-16 08:00:00, 13.0, None
-11.0, 85.0, -11.0, -10.0, 1986-02-16 16:00:00, 3.0, None
-15.0, 77.0, -15.0, -11.0, 1986-02-17 08:00:00, 2.0, None
-12.0, 68.0, -12.0, -10.0, 1986-02-17 16:00:00, 0.0, None
-16.0, 73.0, -16.0, -13.0, 1986-02-18 08:00:00, 0.0, None
-12.0, 77.0, -12.0, -7.0, 1986-02-18 16:00:00, 0.0, None
-18.0, 75.0, -19.0, -13.0, 1986-02-19 08:00:00, 1.0, None
-11.0, 65.0, -18.0, -7.0, 1986-02-19 16:00:00, 0.0, None
-15.0, 88.0, -18.0, -12.0, 1986-02-20 08:00:00, 0.0, None
-1.0, 95.0, -15.0, -1.0, 1986-02-20 16:00:00, 4.0, None
-7.0, 85.0, -8.0, -1.0, 1986-02-21 08:00:00, 7.0, None
-7.0, 72.0, -8.0, -1.0, 1986-02-21 16:00:00, 0.0, None
-5.0, 94.0, -6.0, -3.0, 1986-02-22 08:00:00, 3.0, None
1.0, 86.0, -5.0, 1.0, 1986-02-22 16:00:00, 2.0, None
0.0, 95.0, 0.0, 1.0, 1986-02-23 08:00:00, 2.0, None
2.0, 90.0, 0.0, 3.0, 1986-02-23 16:00:00, 8.0, None
2.0, 95.0, 2.0, 4.0, 1986-02-24 08:00:00, 27.0, None
3.0, 65.0, 3.0, 4.0, 1986-02-24 16:00:00, 18.0, None
4.0, 75.0, 3.0, 5.0, 1986-02-25 08:00:00, 24.0, None
5.0, 95.0, 5.0, 6.0, 1986-02-25 16:00:00, 10.0, None
2.0, 86.0, 1.0, 5.0, 1986-02-26 08:00:00, 1.0, None
5.0, 87.0, 2.0, 8.0, 1986-02-26 16:00:00, 0.0, None
0.0, 95.0, 0.0, 5.0, 1986-02-27 08:00:00, 0.0, None
7.0, 65.0, 0.0, 12.0, 1986-02-27 16:00:00, 0.0, None
6.0, 87.0, 4.0, 7.0, 1986-02-28 08:00:00, 0.0, None
12.0, 50.0, 6.0, 14.0, 1986-02-28 16:00:00, 0.0, None
0.0, 95.0, 0.0, 7.0, 1986-11-01 08:00:00, 0.0, 0.0
6.0, 65.0, 0.0, 7.0, 1986-11-01 16:00:00, 0.0, None
2.0, 95.0, 2.0, 6.0, 1986-11-02 08:00:00, 0.0, None
5.0, 85.0, 2.0, 6.0, 1986-11-02 16:00:00, 0.0, None
1.0, 95.0, 1.0, 5.0, 1986-11-03 08:00:00, 0.0, None
7.0, 75.0, 1.0, 10.0, 1986-11-03 16:00:00, 0.0, None
3.0, 95.0, 3.0, 7.0, 1986-11-04 08:00:00, 0.0, None
9.0, 75.0, 3.0, 9.0, 1986-11-04 16:00:00, 0.0, None
6.0, 95.0, 6.0, 9.0, 1986-11-05 08:00:00, 5.0, None
8.0, 90.0, 6.0, 8.0, 1986-11-05 16:00:00, 2.0, None
4.0, 90.0, 3.0, 4.0, 1986-11-06 08:00:00, 1.0, None
1.0, 85.0, 1.0, 4.0, 1986-11-06 16:00:00, 0.0, None
4.0, 70.0, 1.0, 5.0, 1986-11-07 08:00:00, 4.0, None
-3.0, 55.0, -3.0, 4.0, 1986-11-07 16:00:00, 0.0, None
-6.0, 55.0, -6.0, -3.0, 1986-11-08 08:00:00, 0.0, None
-4.0, 40.0, -8.0, -4.0, 1986-11-08 16:00:00, 0.0, None
-10.0, 50.0, -10.0, -4.0, 1986-11-09 08:00:00, 0.0, None
-4.0, 35.0, -10.0, -4.0, 1986-11-09 16:00:00, 0.0, None
-6.0, 55.0, -6.0, -4.0, 1986-11-10 08:00:00, 0.0, None
-4.0, 45.0, -6.0, -4.0, 1986-11-10 16:00:00, 0.0, None
-5.0, 93.0, -5.0, -4.0, 1986-11-11 08:00:00, 1.0, None
-1.0, 65.0, -5.0, 0.0, 1986-11-11 16:00:00, 0.0, None
-3.0, 75.0, -3.0, 0.0, 1986-11-12 08:00:00, 0.0, None
-2.0, 55.0, -3.0, 0.0, 1986-11-12 16:00:00, 0.0, None
-1.0, 75.0, -3.0, -1.0, 1986-11-13 08:00:00, 1.0, None
-1.0, 95.0, -1.0, -1.0, 1986-11-13 16:00:00, 5.0, None
-3.0, 95.0, -3.0, -1.0, 1986-11-14 08:00:00, 4.0, None
0.0, 70.0, -3.0, 6.0, 1986-11-14 16:00:00, 0.0, None
1.0, 90.0, -2.0, 1.0, 1986-11-15 08:00:00, 0.0, None
3.0, 85.0, 1.0, 3.0, 1986-11-15 16:00:00, 1.0, None
2.0, 90.0, 2.0, 3.0, 1986-11-16 08:00:00, 4.0, None
0.0, 90.0, 0.0, 2.0, 1986-11-16 16:00:00, 8.0, None
2.0, 95.0, 2.0, 4.0, 1986-11-17 08:00:00, 0.0, None
3.0, 85.0, 2.0, 4.0, 1986-11-17 16:00:00, 0.0, None
-1.0, 95.0, -1.0, 4.0, 1986-11-18 08:00:00, 17.0, None
3.0, 90.0, -1.0, 3.0, 1986-11-18 16:00:00, 15.0, None
5.0, 70.0, 3.0, 5.0, 1986-11-19 08:00:00, 13.0, None
5.0, 90.0, 5.0, 6.0, 1986-11-19 16:00:00, 0.0, None
3.0, 95.0, 0.0, 3.0, 1986-11-20 08:00:00, 52.0, None
4.0, 95.0, 3.0, 4.0, 1986-11-20 16:00:00, 14.0, None
3.0, 90.0, 3.0, 4.0, 1986-11-21 08:00:00, 4.0, None
4.0, 85.0, 3.0, 4.0, 1986-11-21 16:00:00, 5.0, None
1.0, 95.0, 1.0, 4.0, 1986-11-22 08:00:00, 4.0, None
5.0, 85.0, 1.0, 5.0, 1986-11-22 16:00:00, 1.0, None
3.0, 95.0, 3.0, 5.0, 1986-11-23 08:00:00, 16.0, None
7.0, 90.0, 3.0, 7.0, 1986-11-23 16:00:00, 12.0, None
6.0, 70.0, 5.0, 7.0, 1986-11-24 08:00:00, 12.0, None
5.0, 70.0, 5.0, 9.0, 1986-11-24 16:00:00, 0.0, None
5.0, 70.0, 4.0, 5.0, 1986-11-25 08:00:00, 0.0, None
6.0, 90.0, 6.0, 8.0, 1986-11-25 16:00:00, 6.0, None
3.0, 90.0, 1.0, 3.0, 1986-11-26 08:00:00, 14.0, None
4.0, 95.0, 3.0, 7.0, 1986-11-26 16:00:00, 11.0, None
4.0, 95.0, 1.0, 4.0, 1986-11-27 08:00:00, 9.0, None
5.0, 95.0, 4.0, 5.0, 1986-11-27 16:00:00, 3.0, None
2.0, 93.0, 2.0, 4.0, 1986-11-28 08:00:00, 1.0, None
0.0, 90.0, 0.0, 7.0, 1986-11-28 16:00:00, 0.0, None
-1.0, 83.0, -1.0, 0.0, 1986-11-29 08:00:00, 0.0, None
3.0, 70.0, -1.0, 3.0, 1986-11-29 16:00:00, 0.0, None
3.0, 70.0, 3.0, 3.0, 1986-11-30 08:00:00, 0.0, None
4.0, 88.0, 3.0, 5.0, 1986-11-30 16:00:00, 0.0, None
3.0, 95.0, 3.0, 4.0, 1986-12-01 08:00:00, 13.0, None
2.0, 95.0, 2.0, 4.0, 1986-12-01 16:00:00, 0.0, None
-2.0, 80.0, -2.0, 4.0, 1986-12-02 08:00:00, 0.0, None
0.0, 68.0, -2.0, 3.0, 1986-12-02 16:00:00, 0.0, None
-5.0, 72.0, -5.0, 0.0, 1986-12-03 08:00:00, 0.0, None
-3.0, 75.0, -5.0, 0.0, 1986-12-03 16:00:00, 0.0, None
-6.0, 75.0, -6.0, 0.0, 1986-12-04 08:00:00, 0.0, None
-3.0, 85.0, -6.0, -2.0, 1986-12-04 16:00:00, 2.0, None
-2.0, 85.0, -3.0, -2.0, 1986-12-05 08:00:00, 2.0, None
-2.0, 70.0, -2.0, 0.0, 1986-12-05 16:00:00, 0.0, None
-6.0, 80.0, -6.0, -2.0, 1986-12-06 08:00:00, 0.0, None
-4.0, 85.0, -6.0, -1.0, 1986-12-06 16:00:00, None, None
-5.0, 90.0, -6.0, -4.0, 1986-12-07 08:00:00, 0.0, None
-2.0, 75.0, -5.0, -2.0, 1986-12-07 16:00:00, 0.0, None
-6.0, 95.0, -6.0, -3.0, 1986-12-08 08:00:00, 0.0, None
-4.0, 85.0, -6.0, 0.0, 1986-12-08 16:00:00, 0.0, None
-7.0, 85.0, -7.0, -4.0, 1986-12-09 08:00:00, 0.0, None
-4.0, 72.0, -7.0, -3.0, 1986-12-09 16:00:00, 0.0, None
-8.0, 90.0, -8.0, -4.0, 1986-12-10 08:00:00, 0.0, None
-4.0, 80.0, -8.0, -3.0, 1986-12-10 16:00:00, 0.0, None
-8.0, 90.0, -8.0, -4.0, 1986-12-11 08:00:00, 0.0, None
-4.0, 75.0, -8.0, -4.0, 1986-12-11 16:00:00, 0.0, None
-4.0, 93.0, -4.0, -4.0, 1986-12-12 08:00:00, 1.0, None
-2.0, 93.0, -4.0, -2.0, 1986-12-12 16:00:00, 0.0, None
-2.0, 90.0, -2.0, -2.0, 1986-12-13 08:00:00, 1.0, None
0.0, 85.0, -2.0, 0.0, 1986-12-13 16:00:00, 0.0, None
-2.0, 95.0, -2.0, 0.0, 1986-12-14 08:00:00, 7.0, None
-1.0, 95.0, -2.0, -1.0, 1986-12-14 16:00:00, 3.0, None
0.0, 95.0, -1.0, 0.0, 1986-12-15 08:00:00, 3.0, None
0.0, 95.0, 0.0, 1.0, 1986-12-15 16:00:00, 0.0, None
0.0, 92.0, 0.0, 0.0, 1986-12-16 08:00:00, 0.0, None
0.0, 90.0, 0.0, 1.0, 1986-12-16 16:00:00, 0.0, None
-4.0, 90.0, -4.0, 0.0, 1986-12-17 08:00:00, 0.0, None
-3.0, 90.0, -4.0, -1.0, 1986-12-17 16:00:00, 0.0, None
-5.0, 88.0, -6.0, -3.0, 1986-12-18 08:00:00, 1.0, None
-3.0, 85.0, -5.0, 1.0, 1986-12-18 16:00:00, 0.0, None
-5.0, 90.0, -5.0, -3.0, 1986-12-19 08:00:00, 0.0, None
-3.0, 88.0, -5.0, 1.0, 1986-12-19 16:00:00, 0.0, None
-5.0, 95.0, -5.0, -3.0, 1986-12-20 08:00:00, 0.0, None
-1.0, 90.0, -5.0, -1.0, 1986-12-20 16:00:00, 0.0, None
0.0, 95.0, -1.0, 1.0, 1986-12-21 08:00:00, 5.0, None
0.0, 98.0, 0.0, 0.0, 1986-12-21 16:00:00, 6.0, None
2.0, 85.0, 2.0, 4.0, 1986-12-22 06:00:00, 16.0, None
3.0, 95.0, 2.0, 3.0, 1986-12-22 18:00:00, 3.0, None
4.0, 95.0, 3.0, 4.0, 1986-12-23 06:00:00, 3.0, None
5.0, 95.0, 4.0, 6.0, 1986-12-23 18:00:00, 1.0, None
3.0, 90.0, 3.0, 5.0, 1986-12-24 06:00:00, 6.0, None
4.0, 93.0, 3.0, 5.0, 1986-12-24 18:00:00, None, None
2.0, 87.0, 2.0, 4.0, 1986-12-25 06:00:00, 0.0, None
3.0, 95.0, 2.0, 4.0, 1986-12-25 18:00:00, 1.0, None
2.0, 93.0, 2.0, 2.0, 1986-12-26 06:00:00, 0.0, None
4.0, 93.0, 3.0, 6.0, 1986-12-26 18:00:00, 2.0, None
3.0, 93.0, 2.0, 4.0, 1986-12-27 06:00:00, 1.0, None
4.0, 94.0, 3.0, 5.0, 1986-12-27 18:00:00, 1.0, None
3.0, 95.0, 3.0, 4.0, 1986-12-28 06:00:00, 0.0, None
3.0, 95.0, 3.0, 4.0, 1986-12-28 18:00:00, 8.0, None
4.0, 95.0, 4.0, 4.0, 1986-12-29 06:00:00, 11.0, None
6.0, 80.0, 4.0, 6.0, 1986-12-29 18:00:00, 7.0, None
5.0, 90.0, 5.0, 6.0, 1986-12-30 06:00:00, 1.0, None
2.0, 95.0, 2.0, 7.0, 1986-12-30 18:00:00, 0.0, None
-1.0, 90.0, -1.0, 2.0, 1986-12-31 06:00:00, 0.0, None
0.0, 90.0, -2.0, 0.0, 1986-12-31 18:00:00, 0.0, None
0.0, 95.0, -1.0, 0.0, 1987-01-01 06:00:00, 14.0, None
2.0, 95.0, 0.0, 3.0, 1987-01-01 18:00:00, 11.0, None
3.0, 93.0, 2.0, 3.0, 1987-01-02 06:00:00, 5.0, None
3.0, 94.0, 2.0, 3.0, 1987-01-02 18:00:00, 3.0, None
1.0, 95.0, 1.0, 3.0, 1987-01-03 06:00:00, 25.0, None
4.0, 94.0, 1.0, 5.0, 1987-01-03 18:00:00, 9.0, None
3.0, 95.0, 3.0, 4.0, 1987-01-04 06:00:00, 3.0, None
3.0, 95.0, 2.0, 4.0, 1987-01-04 18:00:00, 1.0, None
2.0, 85.0, 2.0, 4.0, 1987-01-05 06:00:00, 0.0, None
0.0, 80.0, 0.0, 3.0, 1987-01-05 18:00:00, 0.0, None
0.0, 70.0, 0.0, 1.0, 1987-01-06 06:00:00, 0.0, None
-1.0, 70.0, -1.0, 3.0, 1987-01-06 18:00:00, 0.0, None
-2.0, 62.0, -2.0, -1.0, 1987-01-07 06:00:00, 0.0, None
-3.0, 72.0, -3.0, 2.0, 1987-01-07 18:00:00, 0.0, None
-6.0, 90.0, -6.0, -3.0, 1987-01-08 06:00:00, 0.0, None
-4.0, 85.0, -6.0, 0.0, 1987-01-08 18:00:00, 0.0, None
-5.0, 90.0, -6.0, -5.0, 1987-01-09 06:00:00, 0.0, None
0.0, 75.0, -5.0, 0.0, 1987-01-09 18:00:00, 0.0, None
2.0, 95.0, 0.0, 2.0, 1987-01-10 06:00:00, 0.0, None
5.0, 95.0, 2.0, 5.0, 1987-01-10 18:00:00, 0.0, None
6.0, 95.0, 5.0, 7.0, 1987-01-11 06:00:00, 3.0, None
7.0, 95.0, 6.0, 7.0, 1987-01-11 18:00:00, 7.0, None
3.0, 93.0, 3.0, 7.0, 1987-01-12 06:00:00, 16.0, None
3.0, 90.0, 3.0, 4.0, 1987-01-12 18:00:00, 48.0, None
0.0, 85.0, 0.0, 3.0, 1987-01-13 06:00:00, 0.0, None
0.0, 85.0, 0.0, 3.0, 1987-01-13 18:00:00, 0.0, None
-3.0, 85.0, -3.0, 0.0, 1987-01-14 06:00:00, 0.0, None
-3.0, 65.0, -4.0, 0.0, 1987-01-14 18:00:00, 0.0, None
-3.0, 80.0, -8.0, -3.0, 1987-01-15 06:00:00, 0.0, None
-5.0, 63.0, -8.0, -4.0, 1987-01-15 18:00:00, 0.0, None
-7.0, 90.0, -7.0, -5.0, 1987-01-16 06:00:00, 0.0, None
-2.0, 70.0, -7.0, -1.5, 1987-01-16 18:00:00, 0.0, None
-5.0, 90.0, -5.0, -2.0, 1987-01-17 06:00:00, 0.0, None
0.0, 75.0, -5.0, 0.0, 1987-01-17 18:00:00, 0.0, None
0.0, 90.0, 0.0, 1.0, 1987-01-18 06:00:00, 0.0, None
0.0, 85.0, -1.0, 6.0, 1987-01-18 18:00:00, 0.0, None
-5.0, 95.0, -5.0, 0.0, 1987-01-19 06:00:00, 0.0, None
-1.0, 75.0, -5.0, 0.0, 1987-01-19 18:00:00, 0.0, None
0.0, 65.0, -3.0, 0.0, 1987-01-20 06:00:00, 0.0, None
0.0, 85.0, 0.0, 3.0, 1987-01-20 18:00:00, 0.0, None
-3.0, 95.0, -3.0, 0.0, 1987-01-21 06:00:00, 0.0, None
-1.0, 75.0, -1.0, 2.0, 1987-01-21 18:00:00, 0.0, None
-3.0, 90.0, -3.0, -1.0, 1987-01-22 06:00:00, 0.0, None
-1.0, 80.0, -1.0, 2.0, 1987-01-22 18:00:00, 0.0, None
-3.0, 82.0, -3.0, -1.0, 1987-01-23 06:00:00, 0.0, None
-1.0, 90.0, -3.0, 0.0, 1987-01-23 18:00:00, 0.0, None
-1.0, 95.0, -2.0, -1.0, 1987-01-24 06:00:00, 1.0, None
1.0, 95.0, -1.0, 1.0, 1987-01-24 18:00:00, 3.0, None
0.0, 95.0, 0.0, 1.0, 1987-01-25 06:00:00, None, None
1.0, 95.0, -1.0, 2.0, 1987-01-25 18:00:00, 3.0, None
0.0, 95.0, 0.0, 2.0, 1987-01-26 06:00:00, 3.0, None
-1.0, 95.0, -1.0, 0.0, 1987-01-26 18:00:00, 6.0, None
-1.0, 95.0, -1.0, -1.0, 1987-01-27 06:00:00, 10.0, None
-2.0, 95.0, -2.0, -1.0, 1987-01-27 18:00:00, 11.0, None
2.0, 95.0, -2.0, 2.0, 1987-01-28 06:00:00, 2.0, None
3.0, 95.0, 0.0, 4.0, 1987-01-28 18:00:00, 11.0, None
3.0, 95.0, 3.0, 3.0, 1987-01-29 06:00:00, 8.0, None
3.0, 95.0, 0.0, 5.0, 1987-01-29 18:00:00, 0.0, None
2.0, 95.0, 2.0, 3.0, 1987-01-30 06:00:00, 0.0, None
4.0, 80.0, 2.0, 5.0, 1987-01-30 18:00:00, 3.0, None
1.0, 92.0, 1.0, 4.0, 1987-01-31 06:00:00, 2.0, None
2.0, 95.0, 0.0, 3.0, 1987-01-31 18:00:00, 2.0, None
0.0, 95.0, 0.0, 2.0, 1987-02-01 06:00:00, 15.0, None
3.0, 85.0, 0.0, 8.0, 1987-02-01 18:00:00, 9.0, None
-1.0, 90.0, -1.0, 3.0, 1987-02-02 06:00:00, 0.0, None
0.0, 85.0, -1.0, 6.0, 1987-02-02 18:00:00, 0.0, None
-1.0, 95.0, -1.0, 0.0, 1987-02-03 06:00:00, 0.0, None
3.0, 90.0, -1.0, 5.0, 1987-02-03 18:00:00, 0.0, None
1.0, 95.0, 1.0, 3.0, 1987-02-04 06:00:00, 5.0, None
4.0, 95.0, 1.0, 5.0, 1987-02-04 18:00:00, 5.0, None
2.0, 95.0, 2.0, 4.0, 1987-02-05 06:00:00, 3.0, None
4.0, 95.0, 2.0, 6.0, 1987-02-05 18:00:00, 0.0, None
1.0, 95.0, 1.0, 6.0, 1987-02-06 06:00:00, 0.0, None
7.0, 65.0, 1.0, 8.0, 1987-02-06 18:00:00, 0.0, None
-1.0, 95.0, -1.0, 7.0, 1987-02-07 06:00:00, 0.0, None
4.0, 70.0, -1.0, 6.0, 1987-02-07 18:00:00, 0.0, None
-1.0, 95.0, -1.0, 4.0, 1987-02-08 06:00:00, 0.0, None
3.0, 80.0, -1.0, 4.0, 1987-02-08 18:00:00, 0.0, None
2.0, 80.0, 2.0, 2.0, 1987-02-09 06:00:00, None, None
5.0, 70.0, 2.0, 7.0, 1987-02-09 18:00:00, 0.0, None
2.0, 80.0, 2.0, 5.0, 1987-02-10 06:00:00, 0.0, None
4.0, 75.0, 2.0, 6.0, 1987-02-10 18:00:00, 1.0, None
3.0, 90.0, 3.0, 4.0, 1987-02-11 06:00:00, 0.0, None
3.0, 75.0, 2.0, 3.0, 1987-02-11 18:00:00, 2.0, None
3.0, 95.0, 3.0, 6.0, 1987-02-12 06:00:00, 0.0, None
2.0, 95.0, 1.0, 3.0, 1987-02-12 18:00:00, 0.0, None
5.0, 92.0, 2.0, 7.0, 1987-02-13 18:00:00, None, None
5.0, 82.0, 5.0, 5.0, 1987-02-14 06:00:00, 3.0, None
6.0, 85.0, 5.0, 10.0, 1987-02-14 18:00:00, None, None
0.0, 93.0, 0.0, 6.0, 1987-02-15 06:00:00, 0.0, None
3.0, 90.0, 0.0, 4.0, 1987-02-15 18:00:00, 0.0, None
3.0, 93.0, 2.0, 3.0, 1987-02-16 06:00:00, 2.0, None
4.0, 90.0, 3.0, 6.0, 1987-02-16 18:00:00, 4.0, None
3.0, 80.0, 3.0, 4.0, 1987-02-17 06:00:00, 0.0, None
3.0, 80.0, 3.0, 4.0, 1987-02-17 18:00:00, 0.0, None
1.0, 90.0, 1.0, 3.0, 1987-02-18 06:00:00, 0.0, None
3.0, 85.0, 1.0, 3.0, 1987-02-18 18:00:00, 2.0, None
3.0, 87.0, 3.0, 3.0, 1987-02-19 06:00:00, 0.0, None
6.0, 77.0, 3.0, 7.0, 1987-02-19 18:00:00, 0.0, None
4.0, 87.0, 4.0, 6.0, 1987-02-20 06:00:00, 0.0, None
6.0, 70.0, 4.0, 7.0, 1987-02-20 18:00:00, 0.0, None
2.0, 92.0, 2.0, 6.0, 1987-02-21 06:00:00, 0.0, None
3.0, 85.0, 2.0, 5.0, 1987-02-21 18:00:00, 0.0, None
3.0, 95.0, 1.0, 4.0, 1987-02-22 06:00:00, 2.0, None
2.0, 87.0, 1.0, 4.0, 1987-02-22 18:00:00, 2.0, None
3.0, 60.0, 1.0, 3.0, 1987-02-23 06:00:00, 0.0, None
5.0, 45.0, 3.0, 8.0, 1987-02-23 18:00:00, 0.0, None
0.0, 50.0, 0.0, 5.0, 1987-02-24 06:00:00, 0.0, None
5.0, 35.0, 0.0, 9.0, 1987-02-24 18:00:00, 0.0, None
-2.0, 70.0, -2.0, 5.0, 1987-02-25 06:00:00, 0.0, None
4.0, 37.0, -3.0, 9.0, 1987-02-25 18:00:00, 0.0, None
0.0, 52.0, 0.0, 4.0, 1987-02-26 06:00:00, 0.0, None
6.0, 40.0, 1.0, 11.0, 1987-02-26 18:00:00, 0.0, None
0.0, 90.0, 0.0, 6.0, 1987-02-27 06:00:00, 3.0, None
1.0, 90.0, 1.0, 6.0, 1987-02-27 18:00:00, 1.0, None
-2.0, 90.0, -2.0, 1.0, 1987-02-28 06:00:00, 5.0, None
1.0, 90.0, -2.0, 6.0, 1987-02-28 18:00:00, 0.0, None
8.0, 92.0, 8.0, 12.0, 1987-11-01 06:00:00, 0.0, None
10.0, 87.0, 7.0, 10.0, 1987-11-01 18:00:00, 1.0, None
8.0, 87.0, 8.0, 10.0, 1987-11-02 06:00:00, 0.0, None
12.0, 74.0, 5.0, 14.0, 1987-11-02 18:00:00, 0.0, None
9.0, 71.0, 9.0, 12.0, 1987-11-03 06:00:00, 0.0, None
11.0, 78.0, 9.0, 11.0, 1987-11-03 18:00:00, 0.0, None
10.0, 96.0, 10.0, 11.0, 1987-11-04 06:00:00, 0.0, None
13.0, 75.0, 10.0, 13.0, 1987-11-04 18:00:00, 0.0, None
7.0, 91.0, 7.0, 13.0, 1987-11-05 06:00:00, 0.0, None
12.0, 52.0, 4.0, 13.0, 1987-11-05 18:00:00, 0.0, None
4.0, 94.0, 4.0, 12.0, 1987-11-06 06:00:00, 0.0, None
10.0, 60.0, 1.0, 10.0, 1987-11-06 18:00:00, 0.0, None
10.0, 82.0, 10.0, 11.0, 1987-11-07 06:00:00, 1.0, None
13.0, 56.0, 9.0, 13.0, 1987-11-07 18:00:00, 0.0, None
7.0, 90.0, 7.0, 13.0, 1987-11-08 06:00:00, 0.0, None
9.0, 69.0, 5.0, 9.0, 1987-11-08 18:00:00, 0.0, None
5.0, 88.0, 5.0, 9.0, 1987-11-09 06:00:00, 0.0, None
9.0, 90.0, 4.0, 10.0, 1987-11-09 18:00:00, 2.0, None
9.0, 93.0, 8.0, 9.0, 1987-11-10 06:00:00, 3.0, None
10.0, 90.0, 9.0, 10.0, 1987-11-10 18:00:00, 1.0, None
11.0, 81.0, 9.0, 11.0, 1987-11-11 06:00:00, 1.0, None
11.0, 86.0, 11.0, 14.0, 1987-11-11 18:00:00, 1.0, None
9.0, 92.0, 9.0, 11.0, 1987-11-12 06:00:00, 2.0, None
10.0, 91.0, 8.0, 15.0, 1987-11-12 18:00:00, 1.0, None
8.0, 93.0, 8.0, 10.0, 1987-11-13 06:00:00, 2.0, None
8.0, 70.0, 7.0, 9.0, 1987-11-13 18:00:00, 4.0, None
5.0, 82.0, 5.0, 8.0, 1987-11-14 06:00:00, 1.0, None
6.0, 80.0, 5.0, 7.0, 1987-11-14 18:00:00, 1.0, None
4.0, 86.0, 4.0, 6.0, 1987-11-15 06:00:00, 8.0, None
2.0, 93.0, 2.0, 5.0, 1987-11-15 18:00:00, 3.0, None
1.0, 100.0, 0.0, 1.0, 1987-11-16 06:00:00, 8.0, None
3.0, 100.0, 1.0, 4.0, 1987-11-16 18:00:00, 3.0, None
-2.0, 85.0, -2.0, 1.0, 1987-11-17 06:00:00, 0.0, None
-1.0, 95.0, -1.0, 1.0, 1987-11-17 18:00:00, 0.0, None
-1.0, 92.0, -2.0, -1.0, 1987-11-18 06:00:00, 0.0, None
0.0, 100.0, -1.0, 0.0, 1987-11-18 18:00:00, 2.0, None
1.0, 100.0, 0.0, 1.0, 1987-11-19 06:00:00, 1.0, None
2.0, 95.0, 1.0, 4.0, 1987-11-19 18:00:00, 0.0, None
1.0, 95.0, 1.0, 2.0, 1987-11-20 06:00:00, 0.0, None
