station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
-5.0, 84.0, 0.1, 0.1, -7.0, None, -5.0, 1991-01-10 07:00:00, None, 38.0
-2.5, 75.0, 0.0, 0.0, -5.0, None, -2.5, 1991-01-10 15:15:00, None, 37.0
-3.0, 90.0, 2.0, 2.0, -4.0, None, -2.5, 1991-01-11 05:30:00, None, 39.0
-0.5, 89.0, 7.0, 5.0, -3.0, None, -0.5, 1991-01-11 15:00:00, None, 44.0
0.5, 90.0, 18.0, 13.0, -1.0, None, 1.5, 1991-01-12 06:00:00, None, 53.0
1.0, 90.0, 0.0, 0.0, 0.5, None, 3.0, 1991-01-12 16:00:00, None, 45.0
2.0, 87.0, 0.0, 0.0, 1.0, None, 3.0, 1991-01-13 07:00:00, None, 39.0
3.5, 85.0, 0.0, 0.0, 2.0, None, 4.0, 1991-01-13 16:15:00, None, 38.0
1.5, 90.0, 0.0, 0.0, 0.5, None, 3.5, 1991-01-14 07:00:00, None, 36.0
2.0, 85.0, 0.0, 0.0, 1.5, None, 3.0, 1991-01-14 15:00:00, None, 34.0
1.0, 88.0, 0.0, 0.0, 0.5, None, 2.0, 1991-01-15 07:00:00, None, 31.0
2.5, 80.0, 0.0, 0.0, 1.0, None, 5.5, 1991-01-15 15:30:00, None, 28.0
1.0, 85.0, 0.0, 0.0, 0.5, None, 2.5, 1991-01-16 07:00:00, None, 28.0
2.0, 78.0, 0.0, 0.0, 1.0, None, 2.5, 1991-01-16 15:30:00, None, 28.0
0.0, 88.0, 0.0, 0.0, 0.0, None, 2.0, 1991-01-17 07:00:00, None, 27.0
3.0, 75.0, 0.0, 0.0, 0.0, None, 3.5, 1991-01-17 15:10:00, None, 26.0
2.0, 85.0, 0.0, 0.0, 1.0, None, 3.0, 1991-01-18 07:00:00, None, 26.0
2.5, 84.0, 0.0, 0.0, 2.0, None, 6.0, 1991-01-18 16:00:00, None, 25.0
-4.0, 50.0, 0.0, 0.0, -4.5, None, 2.5, 1991-01-19 06:00:00, None, 25.0
-2.0, 50.0, 0.0, 0.0, -4.0, None, -1.0, 1991-01-19 15:25:00, None, 25.0
-8.0, 68.0, 0.0, 0.0, -9.0, None, -2.0, 1991-01-20 07:00:00, None, 25.0
-5.0, 62.0, 0.0, 0.0, -8.0, None, -2.0, 1991-01-20 15:15:00, None, 25.0
-10.5, 82.0, 0.0, 0.0, -10.5, None, -5.0, 1991-01-21 07:00:00, None, 24.0
-4.0, 71.0, 0.0, 0.0, -10.5, None, -3.0, 1991-01-21 15:25:00, None, 24.0
-5.0, 70.0, 0.0, 0.0, -6.0, None, -4.0, 1991-01-22 07:00:00, None, 24.0
-3.0, 65.0, 0.0, 0.0, -5.0, None, -2.5, 1991-01-22 15:30:00, None, 24.0
-6.0, 75.0, 0.0, 0.0, -7.0, None, -3.0, 1991-01-23 07:00:00, None, 24.0
-3.0, 75.0, 0.0, 0.0, -6.0, None, -2.0, 1991-01-23 15:15:00, None, 24.0
-7.0, 77.0, 0.1, 0.1, -8.0, None, -3.0, 1991-01-24 07:00:00, None, 24.0
-2.0, 56.0, 0.0, 0.0, -7.0, None, -1.0, 1991-01-24 15:30:00, None, 24.0
-5.0, 80.0, 2.0, 2.0, -5.0, None, -2.0, 1991-01-25 07:00:00, None, 26.0
-3.5, 64.0, 0.0, 0.0, -5.0, None, -1.0, 1991-01-25 15:30:00, None, 26.0
-7.0, 80.0, 0.0, 0.0, -9.0, None, -3.5, 1991-01-26 07:15:00, None, 26.0
-3.0, 57.0, 0.0, 0.0, -7.0, None, -3.0, 1991-01-26 15:30:00, None, 26.0
-5.0, 84.0, 5.0, 5.0, -8.5, None, -3.0, 1991-01-27 07:15:00, None, 32.0
-2.0, 57.0, 0.0, 0.0, -5.0, None, -1.5, 1991-01-27 15:30:00, None, 32.0
-2.0, 57.0, 0.0, 0.0, -5.0, None, -1.5, 1991-01-27 15:31:00, None, 32.0
-4.5, 57.0, 2.0, 2.0, -6.0, None, -2.0, 1991-01-28 07:00:00, None, 33.0
-5.0, 27.0, 0.0, 0.0, -5.0, None, -4.0, 1991-01-28 15:15:00, None, 30.0
-12.5, 57.0, 0.0, 0.0, -14.0, None, -5.0, 1991-01-29 07:00:00, None, 30.0
-9.0, None, 0.0, 0.0, -12.5, None, -4.0, 1991-01-29 15:30:00, None, 30.0
-10.0, 74.0, 0.0, 0.0, -11.0, None, -9.0, 1991-01-30 07:00:00, None, 29.0
-5.0, 63.0, 0.0, 0.0, -10.0, None, -4.5, 1991-01-30 15:15:00, None, 29.0
-4.5, 90.0, 2.0, 2.0, -8.0, None, -4.5, 1991-01-31 07:00:00, None, 31.0
-2.0, 90.0, 13.0, 11.0, -4.5, None, -2.0, 1991-01-31 15:30:00, None, 42.0
-1.0, 90.0, 3.0, 3.0, -2.0, None, 0.5, 1991-02-01 07:00:00, None, 42.0
2.5, 85.0, 2.0, 0.0, -1.0, None, 2.5, 1991-02-01 15:00:00, None, 40.0
3.0, 88.0, 0.0, 0.0, 0.5, None, 3.0, 1991-02-02 07:15:00, None, 38.0
3.5, 89.0, 0.0, 0.0, 3.0, None, 4.0, 1991-02-02 15:30:00, None, 34.0
3.0, 90.0, 0.0, 0.0, 2.0, None, 4.0, 1991-02-03 07:05:00, None, 28.0
4.5, 85.0, 0.0, 0.0, 3.0, None, 5.5, 1991-02-03 15:30:00, None, 26.0
2.0, 89.0, 0.0, 0.0, 2.0, None, 3.0, 1991-02-04 07:00:00, None, 22.0
4.0, 90.0, 0.0, 0.0, 2.0, None, 5.0, 1991-02-04 15:30:00, None, 22.0
4.0, 89.0, 0.0, 0.0, 3.5, None, 4.0, 1991-02-05 07:00:00, None, 20.0
5.5, 84.0, 0.0, 0.0, 4.0, None, 7.0, 1991-02-05 15:30:00, None, 16.0
-1.0, 87.0, 0.0, 0.0, -1.0, None, 5.5, 1991-02-06 07:00:00, None, 16.0
3.5, 70.0, 0.0, 0.0, -1.0, None, 5.5, 1991-02-06 15:30:00, None, 15.0
-1.0, 88.0, 0.0, 0.0, -1.5, None, 3.5, 1991-02-07 07:00:00, None, 16.0
2.0, 80.0, 0.0, 0.0, -1.0, None, 3.0, 1991-02-07 15:30:00, None, 13.0
1.0, 90.0, 0.0, 0.0, 0.5, None, 2.0, 1991-02-08 07:00:00, None, 13.0
4.0, 82.0, 0.0, 0.0, 1.0, None, 4.5, 1991-02-08 15:15:00, None, 13.0
1.5, 89.0, 0.0, 0.0, 0.5, None, 4.0, 1991-02-09 07:00:00, None, 13.0
3.5, 85.0, 0.0, 0.0, 1.5, None, 4.0, 1991-02-09 15:30:00, None, 13.0
1.0, 89.0, 0.0, 0.0, 0.5, None, 3.5, 1991-02-10 07:00:00, None, 12.0
4.0, 85.0, 0.0, 0.0, 1.0, None, 4.0, 1991-02-10 15:15:00, None, 12.0
1.0, 89.0, 0.0, 0.0, 1.0, None, 4.0, 1991-02-11 07:00:00, None, 10.0
3.0, 75.0, 0.0, 0.0, 1.0, None, 4.5, 1991-02-11 15:30:00, None, 10.0
1.5, 85.0, 0.0, 0.0, 0.0, None, 3.0, 1991-02-12 07:00:00, None, 9.0
4.0, 83.0, 0.0, 0.0, 1.5, None, 4.0, 1991-02-12 15:30:00, None, 8.0
2.0, 98.0, 0.0, 0.0, 1.0, None, 4.0, 1991-02-13 07:00:00, None, 8.0
5.0, 75.0, 0.0, 0.0, 2.0, None, 8.5, 1991-02-13 15:20:00, None, 6.0
1.0, 88.0, 0.0, 0.0, 1.0, None, 5.0, 1991-02-14 07:00:00, None, 4.0
4.5, 71.0, 0.0, 0.0, 1.0, None, 6.0, 1991-02-14 15:30:00, None, 3.0
1.5, 90.0, 0.0, 0.0, 1.5, None, 4.5, 1991-02-15 07:00:00, None, 0.0
3.5, 86.0, 0.0, 0.0, 1.5, None, 4.0, 1991-02-15 15:00:00, None, 0.0
2.5, 89.0, 0.0, 0.0, 2.0, None, 3.5, 1991-02-16 07:00:00, None, 0.0
4.0, 90.0, 0.0, 0.0, 2.5, None, 4.5, 1991-02-16 15:10:00, None, 0.0
1.5, 90.0, 0.0, 0.0, 1.0, None, 4.0, 1991-02-17 07:00:00, None, 0.0
6.0, 60.0, 0.0, 0.0, 1.5, None, 6.0, 1991-02-17 15:00:00, None, 0.0
1.0, 85.0, 0.0, 0.0, -1.0, None, 6.0, 1991-02-18 07:00:00, None, 0.0
4.0, 58.0, 0.0, 0.0, 1.0, None, 4.5, 1991-02-18 15:15:00, None, 0.0
1.0, 80.0, 0.0, 0.0, 1.0, None, 4.0, 1991-02-19 07:00:00, None, 0.0
1.5, 85.0, 0.0, 0.0, 1.0, None, 2.5, 1991-02-19 15:00:00, None, 0.0
1.5, 89.0, 0.0, 0.0, 1.5, None, 1.5, 1991-02-20 07:00:00, None, 0.0
6.0, 53.0, 0.0, 0.0, 1.5, None, 9.0, 1991-02-20 15:00:00, None, 0.0
0.0, 85.0, 0.0, 0.0, 0.0, None, 6.0, 1991-02-21 07:00:00, None, 0.0
4.0, 53.0, 0.0, 0.0, 0.0, None, 4.5, 1991-02-21 15:15:00, None, 0.0
-0.5, 87.0, 0.0, 0.0, -0.5, None, 4.0, 1991-02-22 07:00:00, None, 0.0
7.0, 40.0, 0.0, 0.0, -0.5, None, 7.5, 1991-02-22 15:30:00, None, 0.0
-3.0, 86.0, 0.0, 0.0, -3.0, None, 7.0, 1991-02-23 07:00:00, None, 0.0
6.5, 39.0, 0.0, 0.0, -3.0, None, 7.5, 1991-02-23 15:00:00, None, 0.0
-1.0, 75.0, 0.0, 0.0, -2.0, None, 6.5, 1991-02-24 07:00:00, None, 0.0
7.5, 35.0, 0.0, 0.0, -1.0, None, 7.5, 1991-02-24 15:00:00, None, 0.0
-2.0, 83.0, 0.0, 0.0, -2.5, None, 7.5, 1991-02-25 07:00:00, None, 0.0
5.0, 44.0, 0.0, 0.0, -2.0, None, 6.0, 1991-02-25 15:15:00, None, 0.0
-2.5, 80.0, 0.0, 0.0, -2.5, None, 5.0, 1991-02-26 07:00:00, None, 0.0
7.0, 40.0, 0.0, 0.0, -2.5, None, 8.0, 1991-02-26 15:15:00, None, 0.0
-1.5, 93.0, 0.0, 0.0, -1.5, None, 7.0, 1991-02-27 07:00:00, None, 0.0
5.0, 55.0, 0.0, 0.0, -1.5, None, 7.5, 1991-02-27 15:15:00, None, 0.0
1.0, 85.0, 0.0, 0.0, 1.0, None, 5.0, 1991-02-28 07:00:00, None, 0.0
-2.0, 74.0, 4.0, 4.0, -2.0, None, 1.0, 1991-02-28 15:15:00, None, 4.0
-9.0, 80.0, 4.0, 4.0, -9.0, None, -2.0, 1991-03-01 07:00:00, None, 7.0
-8.0, 75.0, 11.0, 7.0, -9.0, None, -8.0, 1991-03-01 15:15:00, None, 13.0
-8.0, 83.0, 9.0, 9.0, -9.0, None, -8.0, 1991-03-02 07:00:00, None, 17.0
-5.5, 74.0, 1.0, 1.0, -8.0, None, -5.5, 1991-03-02 15:00:00, None, 16.0
-1.0, 96.0, 12.0, 12.0, -5.5, None, -1.0, 1991-03-03 07:00:00, None, 25.0
2.5, 89.0, 0.0, 0.0, -1.0, None, 2.5, 1991-03-03 15:30:00, None, 20.0
2.0, 80.0, 0.0, 0.0, 0.5, None, 2.5, 1991-03-04 07:00:00, None, 15.0
1.0, 70.0, 1.0, 1.0, 0.0, None, 2.0, 1991-03-04 15:30:00, None, 16.0
-4.0, 55.0, 0.0, 0.0, -4.0, None, 1.0, 1991-03-05 07:00:00, None, 15.0
3.0, 33.0, 0.0, 0.0, -4.0, None, 3.5, 1991-03-05 15:15:00, None, 14.0
-4.5, 75.0, 0.0, 0.0, -4.5, None, 3.0, 1991-03-06 07:00:00, None, 14.0
2.5, 42.0, 0.0, 0.0, -4.5, None, 2.5, 1991-03-06 15:30:00, None, 14.0
-1.0, 89.0, 0.0, 0.0, -2.0, None, 2.5, 1991-03-07 07:00:00, None, 13.0
4.5, 48.0, 0.0, 0.0, -1.0, None, 4.5, 1991-03-07 15:00:00, None, 12.0
-1.0, 80.0, 0.0, 0.0, -2.0, None, 4.5, 1991-03-08 07:00:00, None, 12.0
5.0, 40.0, 0.0, 0.0, -1.0, None, 5.0, 1991-03-08 15:00:00, None, 10.0
0.5, 66.0, 0.0, 0.0, -1.5, None, 5.0, 1991-03-09 06:30:00, None, 9.0
4.0, 55.0, 0.0, 0.0, 0.5, None, 5.0, 1991-03-09 15:30:00, None, 7.0
1.5, 87.0, 0.0, 0.0, 0.5, None, 4.0, 1991-03-10 06:30:00, None, 6.0
2.0, 85.0, 2.0, 2.0, 1.5, None, 2.5, 1991-03-10 15:00:00, None, 8.0
-2.0, 67.0, 0.0, 0.0, -2.0, None, 2.0, 1991-03-11 07:00:00, None, 8.0
3.0, 50.0, 0.0, 0.0, -2.0, None, 3.0, 1991-03-11 15:00:00, None, 6.0
0.0, 85.0, 1.0, 1.0, 0.0, None, 3.0, 1991-03-12 07:00:00, None, 5.0
3.5, 60.0, 0.0, 0.0, 0.0, None, 4.0, 1991-03-12 15:00:00, None, 3.0
-2.0, 65.0, 0.0, 0.0, -2.0, None, 3.5, 1991-03-13 07:00:00, None, 3.0
6.0, 32.0, 0.0, 0.0, -2.0, None, 7.5, 1991-03-13 15:15:00, None, 0.0
0.0, 80.0, 0.0, 0.0, -0.5, None, 6.0, 1991-03-14 07:00:00, None, 0.0
5.5, 35.0, 0.0, 0.0, 0.0, None, 6.0, 1991-03-14 15:15:00, None, 0.0
0.0, 60.0, 0.0, 0.0, -0.5, None, 5.5, 1991-03-15 07:00:00, None, 0.0
5.5, 46.0, 0.0, 0.0, 0.0, None, 5.5, 1991-03-15 15:00:00, None, 0.0
-1.5, 61.0, 0.0, 0.0, -2.5, None, 5.5, 1991-03-16 07:00:00, None, 0.0
5.0, 52.0, 0.0, 0.0, -1.5, None, 9.0, 1991-03-16 15:00:00, None, 0.0
-3.0, 65.0, 0.0, 0.0, -3.5, None, 5.0, 1991-03-17 07:00:00, None, 0.0
8.0, 28.0, 0.0, 0.0, -3.0, None, 8.0, 1991-03-17 15:00:00, None, 0.0
-2.0, 74.0, 0.0, 0.0, -3.0, None, 8.0, 1991-03-18 07:00:00, None, 0.0
8.0, 35.0, 0.0, 0.0, -2.0, None, 8.0, 1991-03-18 15:00:00, None, 0.0
0.0, 75.0, 0.0, 0.0, -1.0, None, 8.0, 1991-03-19 07:00:00, None, 0.0
7.0, 45.0, 0.0, 0.0, 0.0, None, 8.0, 1991-03-19 15:00:00, None, 0.0
2.0, 87.0, 0.0, 0.0, 2.0, None, 7.0, 1991-03-20 07:00:00, None, 0.0
7.0, 66.0, 0.0, 0.0, 2.0, None, 8.0, 1991-03-20 15:00:00, None, 0.0
1.5, 85.0, 0.0, 0.0, 1.5, None, 7.0, 1991-03-21 07:00:00, None, 0.0
11.0, 33.0, 0.0, 0.0, 1.5, None, 12.0, 1991-03-21 15:00:00, None, 0.0
3.0, 79.0, 0.0, 0.0, 2.5, None, 11.0, 1991-03-22 07:00:00, None, 0.0
6.5, 64.0, 0.0, 0.0, 3.0, None, 10.5, 1991-03-22 15:00:00, None, 0.0
0.0, 56.0, 0.0, 0.0, 0.0, None, 6.5, 1991-03-23 07:00:00, None, 0.0
7.5, 33.0, 0.0, 0.0, 0.0, None, 8.0, 1991-03-23 15:00:00, None, 0.0
2.5, 71.0, 0.0, 0.0, 1.0, None, 7.5, 1991-03-24 07:00:00, None, 0.0
10.0, 33.0, 0.0, 0.0, 2.5, None, 10.0, 1991-03-24 15:00:00, None, 0.0
0.0, 95.0, 0.0, 0.0, 0.0, None, 10.0, 1991-03-25 07:00:00, None, 0.0
5.0, 30.0, 0.0, 0.0, 0.0, None, 5.0, 1991-03-25 15:15:00, None, 0.0
-3.0, 41.0, 0.0, 0.0, -3.0, None, 5.0, 1991-03-26 07:00:00, None, 0.0
6.0, 25.0, 0.0, 0.0, -3.0, None, 7.0, 1991-03-26 15:30:00, None, 0.0
-3.0, 49.0, 0.0, 0.0, -3.0, None, 6.0, 1991-03-27 07:00:00, None, 0.0
8.0, 30.0, 0.0, 0.0, -3.0, None, 8.0, 1991-03-27 15:15:00, None, 0.0
-1.0, 87.0, 0.0, 0.0, -2.0, None, 8.0, 1991-03-28 07:00:00, None, 0.0
7.0, 50.0, 0.0, 0.0, -1.0, None, 7.0, 1991-03-28 15:15:00, None, 0.0
1.0, 89.0, 0.0, 0.0, 0.0, None, 7.0, 1991-03-29 07:00:00, None, 0.0
8.0, 40.0, 0.0, 0.0, 1.0, None, 8.0, 1991-03-29 15:30:00, None, 0.0
4.0, 70.0, 0.0, 0.0, 3.0, None, 8.0, 1991-03-30 07:00:00, None, 0.0
13.0, 33.0, 0.0, 0.0, 4.0, None, 13.0, 1991-03-30 15:00:00, None, 0.0
1.0, 85.0, 0.0, 0.0, 0.0, None, 13.0, 1991-03-31 07:00:00, None, 0.0
14.0, 37.0, 0.0, 0.0, 1.0, None, 14.0, 1991-03-31 15:30:00, None, 0.0
5.0, 83.0, 0.0, 0.0, 4.0, None, 15.0, 1991-04-01 07:00:00, None, 0.0
8.0, 75.0, 0.0, 0.0, 5.0, None, 9.0, 1991-04-01 15:00:00, None, 0.0
5.0, 89.0, 0.0, 0.0, 4.0, None, 8.0, 1991-04-02 07:00:00, None, 0.0
9.0, 55.0, 0.0, 0.0, 5.0, None, 11.0, 1991-04-02 15:30:00, None, 0.0
3.0, 85.0, 0.0, 0.0, 2.0, None, 9.0, 1991-04-03 07:00:00, None, 0.0
4.0, 85.0, 0.0, 0.0, 3.0, None, 8.0, 1991-04-03 15:30:00, None, 0.0
4.0, 85.0, 0.0, 0.0, 3.0, None, 4.0, 1991-04-04 07:00:00, None, 0.0
8.0, 75.0, 0.0, 0.0, 4.0, None, 11.0, 1991-04-04 15:30:00, None, 0.0
5.0, 86.0, 0.0, 0.0, 5.0, None, 8.0, 1991-04-05 07:00:00, None, 0.0
8.5, 84.0, 0.0, 0.0, 5.0, None, 9.0, 1991-04-05 15:00:00, None, 0.0
1.0, 85.0, 0.0, 0.0, -0.5, None, 8.5, 1991-04-06 07:00:00, None, 0.0
7.0, 41.0, 0.0, 0.0, 1.0, None, 8.0, 1991-04-06 15:00:00, None, 0.0
1.0, 84.0, 0.0, 0.0, 0.5, None, 9.0, 1991-04-07 07:00:00, None, 0.0
7.0, 47.0, 0.0, 0.0, 1.0, None, 7.0, 1991-04-07 15:00:00, None, 0.0
1.5, 87.0, 0.0, 0.0, 1.5, None, 7.0, 1991-04-08 07:00:00, None, 0.0
7.0, 52.0, 0.0, 0.0, 1.5, None, 7.0, 1991-04-08 15:30:00, None, 0.0
2.0, 85.0, 0.0, 0.0, 2.0, None, 7.0, 1991-04-09 07:00:00, None, 0.0
6.0, 63.0, 0.0, 0.0, 2.0, None, 8.0, 1991-04-09 15:30:00, None, 0.0
1.0, 88.0, 0.0, 0.0, 1.0, None, 6.0, 1991-04-10 07:00:00, None, 0.0
7.0, 50.0, 0.0, 0.0, 1.0, None, 8.0, 1991-04-10 15:30:00, None, 0.0
1.0, 63.0, 0.0, 0.0, 0.0, None, 7.0, 1991-04-11 07:00:00, None, 0.0
15.0, 20.0, 0.0, 0.0, 1.0, None, 15.0, 1991-04-11 15:30:00, None, 0.0
0.0, 70.0, 0.0, 0.0, 0.0, None, 15.0, 1991-04-12 07:00:00, None, 0.0
13.5, 24.0, 0.0, 0.0, -0.5, None, 13.5, 1991-04-12 15:00:00, None, 0.0
-0.5, 84.0, 0.0, 0.0, -1.0, None, 15.5, 1991-04-13 07:00:00, None, 0.0
12.0, 37.0, 0.0, 0.0, -0.5, None, 12.0, 1991-04-13 15:00:00, None, 0.0
3.5, 75.0, 0.0, 0.0, 3.0, None, 12.0, 1991-04-14 07:00:00, None, 0.0
8.5, 67.0, 0.0, 0.0, 3.5, None, 10.5, 1991-04-14 15:00:00, None, 0.0
4.0, 85.0, 0.0, 0.0, 3.0, None, 10.5, 1991-04-15 07:00:00, None, 0.0
11.0, 55.0, 0.0, 0.0, 4.0, None, 11.0, 1991-04-15 15:30:00, None, 0.0
4.0, 70.0, 0.0, 0.0, 4.0, None, 11.0, 1991-04-16 07:00:00, None, 0.0
18.0, 15.0, 0.0, 0.0, 4.0, None, 18.0, 1991-04-16 15:30:00, None, 0.0
1.0, 70.0, 0.0, 0.0, 1.0, None, 18.0, 1991-04-17 07:00:00, None, 0.0
16.0, 23.0, 0.0, 0.0, 1.0, None, 16.0, 1991-04-17 15:30:00, None, 0.0
1.0, 70.0, 0.0, 0.0, 1.0, None, 16.0, 1991-04-18 07:00:00, None, 0.0
15.5, 26.0, 0.0, 0.0, 1.0, None, 15.5, 1991-04-18 15:00:00, None, 0.0
1.0, 71.0, 0.0, 0.0, 1.0, None, 15.5, 1991-04-19 07:00:00, None, 0.0
14.0, 30.0, 0.0, 0.0, 1.0, None, 14.0, 1991-04-19 15:00:00, None, 0.0
3.0, 75.0, 0.0, 0.0, 3.0, None, 18.0, 1991-04-20 07:00:00, None, 0.0
20.5, 26.0, 0.0, 0.0, 3.0, None, 20.5, 1991-04-20 15:00:00, None, 0.0
4.0, 70.0, 0.0, 0.0, 4.0, None, 22.5, 1991-04-21 07:00:00, None, 0.0
20.5, 27.0, 0.0, 0.0, 4.0, None, 20.5, 1991-04-21 15:00:00, None, 0.0
4.0, 74.0, 0.0, 0.0, 4.0, None, 22.0, 1991-04-22 07:00:00, None, 0.0
15.0, 33.0, 0.0, 0.0, 4.0, None, 16.0, 1991-04-22 15:00:00, None, 0.0
7.0, 70.0, 0.0, 0.0, 7.0, None, 18.0, 1991-04-23 07:00:00, None, 0.0
16.0, 45.0, 0.0, 0.0, 7.0, None, 18.0, 1991-04-23 15:30:00, None, 0.0
8.0, 88.0, 0.0, 0.0, 8.0, None, 16.0, 1991-04-24 07:00:00, None, 0.0
11.0, 40.0, 0.0, 0.0, 8.0, None, 13.0, 1991-04-24 15:30:00, None, 0.0
3.0, 65.0, 0.0, 0.0, 2.0, None, 11.0, 1991-04-25 07:00:00, None, 0.0
8.0, 48.0, 0.0, 0.0, 3.0, None, 11.0, 1991-04-25 15:30:00, None, 0.0
3.0, 81.0, 0.0, 0.0, 1.5, None, 9.5, 1991-04-26 07:00:00, None, 0.0
9.5, 64.0, 0.0, 0.0, 2.5, None, 11.5, 1991-04-26 15:00:00, None, 0.0
3.0, 83.0, 0.0, 0.0, 1.5, None, 10.0, 1991-04-27 07:00:00, None, 0.0
12.5, 29.0, 0.0, 0.0, 3.0, None, 14.0, 1991-04-27 15:00:00, None, 0.0
1.5, 80.0, 0.0, 0.0, 0.5, None, 14.0, 1991-04-28 07:00:00, None, 0.0
14.5, 24.0, 0.0, 0.0, 1.5, None, 14.5, 1991-04-28 15:00:00, None, 0.0
4.0, 76.0, 0.0, 0.0, 3.0, None, 15.0, 1991-04-29 07:00:00, None, 0.0
18.0, 21.0, 0.0, 0.0, 4.0, None, 18.0, 1991-04-29 16:00:00, None, 0.0
4.0, 74.0, 0.0, 0.0, 3.0, None, 18.0, 1991-04-30 07:00:00, None, 0.0
14.0, 46.0, 0.0, 0.0, 4.0, None, 15.0, 1991-04-30 15:30:00, None, 0.0
8.0, 55.0, 0.0, 0.0, 8.0, None, 8.0, 1991-10-01 07:15:00, None, 0.0
23.0, 15.0, 0.0, 0.0, 8.0, None, 24.0, 1991-10-01 15:30:00, None, 0.0
6.0, 18.0, 0.0, 0.0, 6.0, None, 23.0, 1991-10-02 07:00:00, None, 0.0
20.0, 18.0, 0.0, 0.0, 6.0, None, 20.0, 1991-10-02 15:30:00, None, 0.0
3.5, 56.0, 0.0, 0.0, 3.0, None, 20.0, 1991-10-03 07:00:00, None, 0.0
17.5, 25.0, 0.0, 0.0, 3.5, None, 18.0, 1991-10-03 15:30:00, None, 0.0
4.0, 55.0, 0.0, 0.0, 2.0, None, 17.5, 1991-10-04 07:00:00, None, 0.0
13.0, 38.0, 0.0, 0.0, 4.0, None, 13.0, 1991-10-04 15:30:00, None, 0.0
4.0, 60.0, 0.0, 0.0, 2.0, None, 13.0, 1991-10-05 07:00:00, None, 0.0
14.5, 48.0, 0.0, 0.0, 4.0, None, 14.5, 1991-10-05 15:30:00, None, 0.0
4.0, 75.0, 0.0, 0.0, 4.0, None, 14.5, 1991-10-06 06:45:00, None, 0.0
16.5, 41.0, 0.0, 0.0, 4.0, None, 16.5, 1991-10-06 15:50:00, None, 0.0
7.5, 61.0, 0.0, 0.0, 4.5, None, 16.5, 1991-10-07 07:00:00, None, 0.0
16.0, 41.0, 0.0, 0.0, 4.5, None, 16.0, 1991-10-07 15:30:00, None, 0.0
4.5, 60.0, 0.0, 0.0, 3.5, None, 16.0, 1991-10-08 07:00:00, None, 0.0
15.5, 33.0, 0.0, 0.0, 4.5, None, 16.0, 1991-10-08 15:30:00, None, 0.0
5.0, 66.0, 0.0, 0.0, 5.0, None, 15.5, 1991-10-09 07:00:00, None, 0.0
15.0, 55.0, 0.0, 0.0, 5.0, None, 16.0, 1991-10-09 15:45:00, None, 0.0
4.5, 83.0, 0.0, 0.0, 4.0, None, 15.5, 1991-10-10 07:00:00, None, 0.0
15.5, 42.0, 0.0, 0.0, 4.5, None, 17.0, 1991-10-10 15:30:00, None, 0.0
6.5, 87.0, 0.0, 0.0, 5.5, None, 17.5, 1991-10-11 07:00:00, None, 0.0
15.5, 56.0, 0.0, 0.0, 5.5, None, 16.5, 1991-10-11 15:45:00, None, 0.0
9.5, 75.0, 0.0, 0.0, 7.0, None, 16.5, 1991-10-12 06:45:00, None, 0.0
17.5, 25.0, 0.0, 0.0, 7.0, None, 19.0, 1991-10-12 15:50:00, None, 0.0
4.5, 48.0, 0.0, 0.0, 3.0, None, 17.5, 1991-10-13 06:55:00, None, 0.0
15.5, 28.0, 0.0, 0.0, 3.5, None, 16.0, 1991-10-13 15:50:00, None, 0.0
8.0, 62.0, 0.0, 0.0, 7.5, None, 15.5, 1991-10-14 07:00:00, None, 0.0
17.0, 34.0, 0.0, 0.0, 8.0, None, 17.0, 1991-10-14 15:30:00, None, 0.0
5.5, 85.0, 0.0, 0.0, 5.5, None, 17.0, 1991-10-15 07:00:00, None, 0.0
18.0, 32.0, 0.0, 0.0, 5.5, None, 18.0, 1991-10-15 15:30:00, None, 0.0
16.5, 33.0, 0.0, 0.0, 12.0, None, 18.0, 1991-10-16 07:00:00, None, 0.0
13.0, 38.0, 0.0, 0.0, 11.5, None, 18.0, 1991-10-16 15:30:00, None, 0.0
3.0, 55.0, 0.0, 0.0, 3.0, None, 13.0, 1991-10-17 07:00:00, None, 0.0
9.0, 23.0, 0.0, 0.0, 3.0, None, 11.0, 1991-10-17 15:30:00, None, 0.0
1.0, 47.0, 0.0, 0.0, -0.5, None, 9.0, 1991-10-18 06:50:00, None, 0.0
7.0, 53.0, 0.0, 0.0, 1.0, None, 7.5, 1991-10-18 15:45:00, None, 0.0
4.5, 60.0, 0.0, 0.0, 4.5, None, 7.0, 1991-10-19 07:00:00, None, 0.0
12.0, 43.0, 0.0, 0.0, 4.0, None, 13.0, 1991-10-19 15:45:00, None, 0.0
6.0, 78.0, 0.0, 0.0, 5.0, None, 12.0, 1991-10-20 06:45:00, None, 0.0
11.5, 47.0, 0.0, 0.0, 6.5, None, 13.0, 1991-10-20 15:45:00, None, 0.0
9.0, 90.0, 0.0, 0.0, 9.0, None, 12.0, 1991-10-21 07:00:00, None, 0.0
9.0, 84.0, 0.0, 0.0, 8.0, None, 12.0, 1991-10-21 15:30:00, None, 0.0
