station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-11.5, 0.0, 0.0, -20.0, None, -8.5, 1982-11-23 14:00:00, 40.0
-20.0, 0.0, 0.0, -21.0, None, -10.0, 1982-11-24 05:00:00, 40.0
-9.5, 0.0, 0.0, -21.0, None, -8.0, 1982-11-24 14:30:00, 40.0
-20.5, 0.0, 0.0, -21.0, None, -9.0, 1982-11-25 05:00:00, 40.0
-9.0, 0.0, 0.0, -25.0, None, -7.0, 1982-11-25 14:30:00, 40.0
-7.5, 0.0, 0.0, -14.0, None, -7.5, 1982-11-26 05:30:00, 40.0
-3.0, 3.0, 3.0, -8.0, None, -3.0, 1982-11-26 14:30:00, 42.0
-1.5, 4.0, 2.0, -5.5, None, -1.5, 1982-11-27 06:00:00, 44.0
-1.0, 3.0, 3.0, -3.0, None, 0.0, 1982-11-27 13:00:00, 46.0
0.0, 15.0, 12.0, -4.0, None, 0.0, 1982-11-28 07:00:00, 55.0
-1.0, 19.0, 8.0, -1.0, None, 1.0, 1982-11-28 13:00:00, 58.0
-2.0, 0.0, 0.0, -5.0, None, 2.0, 1982-11-29 07:00:00, 60.0
0.0, 3.0, 3.0, -2.0, None, 1.0, 1982-11-29 14:30:00, 63.0
-2.0, 12.0, 12.0, -4.0, None, 0.0, 1982-11-30 07:00:00, 70.0
0.0, 2.0, 2.0, -2.0, None, 0.0, 1982-11-30 14:30:00, 72.0
-4.0, 0.0, 0.0, -4.0, None, 2.0, 1982-12-01 07:00:00, 72.0
0.0, 0.0, 0.0, -9.0, None, 0.0, 1982-12-01 14:30:00, 70.0
-4.0, 0.0, 0.0, -4.0, None, 0.0, 1982-12-02 07:00:00, 70.0
-2.5, 0.1, 0.1, -4.0, None, 0.5, 1982-12-02 14:30:00, 60.0
-1.0, 20.0, 20.0, -3.0, None, 0.0, 1982-12-03 07:00:00, 80.0
3.5, 0.0, 0.0, -1.5, None, 3.5, 1982-12-03 14:30:00, 78.0
-1.0, 0.0, 0.0, -1.0, None, 4.0, 1982-12-04 07:00:00, 70.0
1.0, 0.0, 0.0, -1.5, None, 1.0, 1982-12-04 14:30:00, 65.0
-9.0, 0.0, 0.0, -11.0, None, 1.0, 1982-12-05 07:00:00, 65.0
-3.0, 0.0, 0.0, -10.0, None, -3.0, 1982-12-05 14:30:00, 65.0
-7.0, 0.0, 0.0, -7.0, None, -3.0, 1982-12-06 07:00:00, 65.0
-6.0, 0.0, 0.0, -7.0, None, -6.0, 1982-12-06 15:00:00, 65.0
-18.0, 0.0, 0.0, -19.0, None, -6.0, 1982-12-07 07:00:00, 65.0
-9.0, 0.0, 0.0, -19.0, None, -6.5, 1982-12-07 14:00:00, 63.0
-20.0, 0.0, 0.0, -20.5, None, -9.0, 1982-12-08 07:00:00, 63.0
-8.0, 0.0, 0.0, -20.0, None, -8.0, 1982-12-08 14:30:00, 63.0
-16.0, 0.0, 0.0, -16.0, None, -7.0, 1982-12-09 07:00:00, 63.0
-7.0, 0.0, 0.0, -17.0, None, -6.0, 1982-12-09 14:30:00, 63.0
-18.0, 0.0, 0.0, -18.5, None, -7.0, 1982-12-10 07:00:00, 63.0
-10.0, 0.0, 0.0, -18.0, None, -8.0, 1982-12-10 14:15:00, 63.0
-15.0, 0.0, 0.0, -18.0, None, -8.5, 1982-12-11 07:00:00, 63.0
-7.0, 0.0, 0.0, -15.0, None, -5.0, 1982-12-11 15:00:00, 63.0
-7.0, 3.0, 3.0, -15.0, None, -6.0, 1982-12-12 07:00:00, 66.0
-3.0, 10.0, 8.0, -7.0, None, -3.0, 1982-12-12 15:00:00, 70.0
-8.0, 14.0, 4.0, -9.0, None, -3.0, 1982-12-13 07:00:00, 74.0
-4.5, 20.0, 4.0, -8.0, None, -2.5, 1982-12-13 14:00:00, 78.0
-6.0, 1.0, 1.0, -9.0, None, -4.0, 1982-12-14 07:00:00, 77.0
-4.0, 0.1, 0.1, -6.0, None, -3.5, 1982-12-14 14:00:00, 72.0
-2.0, 11.0, 11.0, -5.0, None, -2.0, 1982-12-15 05:00:00, 80.0
-0.5, 13.0, 3.0, -3.0, None, -0.5, 1982-12-15 14:00:00, 83.0
0.0, 30.0, 20.0, -1.0, None, 2.0, 1982-12-16 07:00:00, 95.0
3.0, 25.0, 0.1, 0.5, None, 3.0, 1982-12-16 14:00:00, 92.0
-1.0, 10.0, 10.0, -3.0, None, 3.0, 1982-12-17 06:00:00, 95.0
1.0, 15.0, 9.0, -1.5, None, 1.0, 1982-12-17 14:00:00, 90.0
-2.0, 16.0, 2.0, -3.0, None, 1.0, 1982-12-18 06:00:00, 92.0
-3.0, 0.0, 0.0, -3.0, None, -1.0, 1982-12-18 13:00:00, 92.0
-3.0, 8.0, 8.0, -5.0, None, -2.0, 1982-12-19 07:00:00, 100.0
-3.0, 0.0, 0.0, -3.0, None, -3.0, 1982-12-19 14:45:00, 100.0
-8.0, 0.0, 0.0, -8.0, None, -2.0, 1982-12-20 07:00:00, 100.0
-4.0, 4.0, 4.0, -8.0, None, -3.0, 1982-12-20 14:45:00, 102.0
-5.0, 8.0, 4.0, -7.0, None, -3.0, 1982-12-21 07:00:00, 105.0
-1.5, 14.0, 7.0, -5.5, None, -1.5, 1982-12-21 14:00:00, 108.0
-2.0, 3.0, 3.0, -5.0, None, 1.0, 1982-12-22 07:00:00, 110.0
-3.0, 0.1, 0.1, -3.5, None, -1.0, 1982-12-22 14:00:00, 107.0
-11.0, 0.0, 0.0, -15.0, None, -2.0, 1982-12-23 07:00:00, 107.0
-5.0, 0.0, 0.0, -12.0, None, -4.5, 1982-12-23 14:00:00, 107.0
-18.0, 0.0, 0.0, -18.0, None, -5.0, 1982-12-24 07:00:00, 105.0
-7.0, 0.0, 0.0, -18.5, None, -7.0, 1982-12-24 14:00:00, 105.0
-7.0, 4.0, 4.0, -13.0, None, -5.0, 1982-12-25 07:00:00, 100.0
-6.0, 1.0, 1.0, -13.0, None, -6.0, 1982-12-25 14:00:00, 100.0
-7.0, 9.0, 9.0, -7.0, None, -5.0, 1982-12-26 07:00:00, 107.0
-5.0, 0.0, 0.0, -12.0, None, -4.0, 1982-12-26 15:00:00, 107.0
-15.0, 0.0, 0.0, -18.0, None, -5.0, 1982-12-27 07:00:00, 107.0
-7.0, 0.0, 0.0, -19.0, None, -7.0, 1982-12-27 15:00:00, 107.0
-11.0, 1.0, 1.0, -17.0, None, -7.0, 1982-12-28 07:00:00, 108.0
-10.0, 0.0, 0.0, -16.0, None, -8.0, 1982-12-28 15:00:00, 108.0
-12.0, 4.0, 4.0, -20.0, None, -8.0, 1982-12-29 07:00:00, 103.0
-9.0, 5.0, 1.0, -13.5, None, -7.0, 1982-12-29 14:30:00, 104.0
-15.0, 2.0, 2.0, -17.0, None, -8.0, 1982-12-30 07:00:00, 106.0
-11.5, 3.0, 1.0, -18.5, None, -11.5, 1982-12-30 14:30:00, 106.0
-19.0, 2.0, 2.0, -23.0, None, -9.0, 1982-12-31 07:00:00, 108.0
-10.5, 0.1, 0.1, -19.5, None, -10.0, 1982-12-31 14:30:00, 103.0
-23.0, 0.1, 0.1, -23.0, None, -7.0, 1983-01-01 07:00:00, 102.0
-12.0, 0.0, 0.0, -23.0, None, -8.0, 1983-01-01 16:00:00, 102.0
-9.0, 0.0, 0.0, -16.0, None, -5.0, 1983-01-02 07:00:00, 102.0
-7.0, 1.0, 1.0, -11.0, None, -5.0, 1983-01-02 16:00:00, 103.0
-7.0, 7.0, 7.0, -8.0, None, -1.0, 1983-01-03 07:00:00, 100.0
-7.0, 9.0, 2.0, -7.0, None, -7.0, 1983-01-03 15:00:00, 102.0
-6.0, 12.0, 5.0, -8.0, None, -5.5, 1983-01-04 06:00:00, 110.0
-3.5, 12.0, 0.1, -6.5, None, -2.5, 1983-01-04 14:00:00, 105.0
-3.0, 9.0, 9.0, -4.0, None, -2.0, 1983-01-05 04:00:00, 114.0
0.0, 24.0, 15.0, -3.0, None, 0.0, 1983-01-05 14:30:00, 123.0
-3.0, 23.0, 0.1, -9.0, None, 1.0, 1983-01-06 06:30:00, 120.0
-1.0, 0.1, 0.1, -5.0, None, -1.0, 1983-01-06 14:15:00, 120.0
-1.0, 4.0, 4.0, -2.0, None, 0.0, 1983-01-07 05:30:00, 120.0
0.0, 0.1, 0.1, -1.0, None, 1.0, 1983-01-07 14:30:00, 120.0
0.0, 2.0, 2.0, -1.0, None, 4.0, 1983-01-08 06:30:00, 114.0
0.0, 0.0, 0.0, 0.0, None, 1.0, 1983-01-08 14:45:00, 114.0
-6.0, 0.0, 0.0, -12.0, None, 0.0, 1983-01-09 07:00:00, 110.0
-4.0, 6.0, 6.0, -7.0, None, -3.0, 1983-01-09 15:00:00, 111.0
-2.0, 40.0, 32.0, -5.0, None, 0.0, 1983-01-10 07:00:00, 139.0
0.0, 45.0, 14.0, -2.0, None, 1.0, 1983-01-10 14:30:00, 145.0
0.0, 0.0, 0.0, 0.0, None, 2.0, 1983-01-11 07:00:00, 133.0
2.0, 0.0, 0.0, -1.0, None, 2.0, 1983-01-11 14:00:00, 129.0
-6.0, 0.0, 0.0, -8.0, None, 2.0, 1983-01-12 07:00:00, 128.0
-0.5, 0.0, 0.0, -7.0, None, 1.5, 1983-01-12 14:30:00, 128.0
-9.0, 0.0, 0.0, -10.0, None, 0.0, 1983-01-13 07:00:00, 128.0
-7.0, 0.0, 0.0, -10.0, None, 0.5, 1983-01-13 17:00:00, 125.0
-10.0, 0.0, 0.0, -11.0, None, -6.0, 1983-01-14 07:00:00, 125.0
-3.0, 0.0, 0.0, -11.0, None, -1.0, 1983-01-14 14:30:00, 125.0
-14.0, 0.0, 0.0, -15.0, None, -2.0, 1983-01-15 07:00:00, 125.0
-5.0, 0.0, 0.0, -16.0, None, -5.0, 1983-01-15 14:00:00, 125.0
-10.0, 0.0, 0.0, -13.0, None, -5.0, 1983-01-16 07:00:00, 125.0
-5.0, 0.0, 0.0, -11.0, None, -3.0, 1983-01-16 15:30:00, 125.0
-3.0, 4.0, 4.0, -5.0, None, -2.0, 1983-01-17 07:00:00, 128.0
-3.0, 0.0, 0.0, -5.0, None, 0.0, 1983-01-17 14:30:00, 125.0
-3.0, 1.0, 1.0, -3.0, None, -1.0, 1983-01-18 07:00:00, 125.0
-1.0, 0.0, 0.0, -8.0, None, -1.0, 1983-01-18 13:00:00, 125.0
-3.0, 0.0, 0.0, -10.0, None, 0.0, 1983-01-19 07:00:00, 122.0
-2.0, 0.0, 0.0, -4.0, None, -2.0, 1983-01-19 14:00:00, 122.0
-4.0, 0.0, 0.0, -5.0, None, -1.0, 1983-01-20 07:00:00, 120.0
-1.0, 0.0, 0.0, -4.0, None, 0.0, 1983-01-20 14:00:00, 120.0
-2.0, 1.0, 1.0, -3.0, None, 0.0, 1983-01-21 06:30:00, 120.0
-1.0, 1.0, 0.1, -3.0, None, 0.0, 1983-01-21 14:00:00, 120.0
-3.0, 1.0, 1.0, -6.0, None, 0.0, 1983-01-22 07:00:00, 121.0
-2.0, 4.0, 5.0, -3.0, None, -2.0, 1983-01-22 15:00:00, 125.0
-2.0, 15.0, 15.0, -3.0, None, -1.0, 1983-01-23 06:30:00, 135.0
-1.0, 15.0, 1.0, -2.0, None, -1.0, 1983-01-23 15:00:00, 135.0
-2.0, 16.0, 1.0, -3.0, None, 0.0, 1983-01-24 05:30:00, 136.0
-1.0, 4.0, 4.0, -2.0, None, 0.0, 1983-01-24 15:00:00, 138.0
-5.0, 5.0, 2.0, -5.0, None, 0.0, 1983-01-25 06:30:00, 139.0
0.0, 0.0, 0.0, -5.0, None, 0.0, 1983-01-25 14:00:00, 138.0
-1.0, 3.0, 3.0, -2.0, None, 0.0, 1983-01-26 06:30:00, 141.0
0.0, 3.0, 1.0, -1.0, None, 1.0, 1983-01-26 14:00:00, 135.0
1.0, 3.0, 2.0, 0.0, None, 2.0, 1983-01-27 07:00:00, 135.0
1.0, 0.0, 0.0, 0.0, None, 2.0, 1983-01-27 13:00:00, 134.0
-5.0, 2.0, 2.0, -5.0, None, 2.0, 1983-01-28 05:00:00, 135.0
-1.5, 0.0, 0.0, -8.0, None, -1.0, 1983-01-28 14:30:00, 135.0
-10.0, 0.0, 0.0, -11.0, None, -1.5, 1983-01-29 05:00:00, 130.0
-2.0, 0.0, 0.0, -12.0, None, -2.0, 1983-01-29 14:30:00, 125.0
-5.0, 0.0, 0.0, -9.0, None, 4.0, 1983-01-30 07:00:00, 125.0
-1.0, 0.0, 0.0, -5.0, None, 4.0, 1983-01-30 14:00:00, 120.0
-3.0, 0.0, 0.0, -3.0, None, 0.0, 1983-01-31 07:00:00, 120.0
0.0, 0.0, 0.0, -3.0, None, 0.5, 1983-01-31 14:30:00, 120.0
-2.0, 0.0, 0.0, -4.0, None, 0.0, 1983-02-01 07:00:00, 125.0
2.0, 0.0, 0.0, -3.0, None, 2.0, 1983-02-01 13:30:00, 125.0
-13.0, 0.0, 0.0, -14.0, None, -1.0, 1983-02-02 07:00:00, 125.0
-2.0, 0.0, 0.0, -14.0, None, -1.0, 1983-02-02 14:00:00, 125.0
-16.0, 0.0, 0.0, -17.0, None, -2.0, 1983-02-03 07:00:00, 125.0
-4.0, 0.0, 0.0, -17.5, None, -2.5, 1983-02-03 14:00:00, 125.0
-17.0, 0.0, 0.0, -17.0, None, -4.0, 1983-02-04 07:00:00, 125.0
-5.0, 0.0, 0.0, -18.0, None, 5.0, 1983-02-04 14:00:00, 125.0
-20.0, 0.0, 0.0, -20.0, None, -5.0, 1983-02-05 07:00:00, 125.0
-6.0, 0.0, 0.0, -20.0, None, -6.0, 1983-02-05 13:00:00, 123.0
-14.0, 0.0, 0.0, -17.0, None, -6.0, 1983-02-06 07:00:00, 125.0
-4.0, 1.0, 1.0, -12.0, None, -4.0, 1983-02-06 15:30:00, 126.0
-7.0, 11.0, 11.0, -7.0, None, -4.0, 1983-02-07 07:00:00, 132.0
-5.0, 12.0, 2.0, -8.0, None, -3.0, 1983-02-07 14:00:00, 135.0
-6.0, 0.0, 0.0, -6.0, None, -4.0, 1983-02-08 07:00:00, 135.0
-3.0, 0.0, 0.0, -13.0, None, -2.0, 1983-02-08 14:00:00, 130.0
-5.0, 3.0, 3.0, -8.0, None, -2.0, 1983-02-09 06:30:00, 133.0
-2.0, 3.0, 0.0, -6.0, None, -1.0, 1983-02-09 14:00:00, 133.0
-3.0, 1.0, 1.0, -4.0, None, -1.0, 1983-02-10 07:00:00, 133.0
0.0, 0.0, 0.0, -5.0, None, 1.0, 1983-02-10 13:00:00, 133.0
-1.0, 12.0, 12.0, -2.0, None, 1.0, 1983-02-11 07:00:00, 140.0
1.0, 9.0, 0.0, -1.0, None, 2.0, 1983-02-11 16:00:00, 135.0
1.0, 0.0, 0.0, -2.0, None, 2.0, 1983-02-12 06:30:00, 133.0
1.0, 2.0, 2.0, -1.0, None, 2.0, 1983-02-12 14:00:00, 134.0
-1.0, 0.0, 0.0, -4.0, None, 4.0, 1983-02-13 06:30:00, 133.0
3.0, 0.0, 0.0, -1.0, None, 3.0, 1983-02-13 14:00:00, 133.0
0.0, 0.1, 0.1, -1.0, None, 4.0, 1983-02-14 06:30:00, 130.0
0.0, 0.0, 0.0, 0.0, None, 3.0, 1983-02-14 14:30:00, 128.0
-1.0, 3.0, 3.0, -1.5, None, 0.5, 1983-02-15 06:30:00, 130.0
1.0, 3.0, 0.0, -1.0, None, 1.0, 1983-02-15 14:00:00, 125.0
0.0, 5.0, 5.0, -3.0, None, 2.0, 1983-02-16 06:00:00, 130.0
0.0, 0.0, 0.0, -1.0, None, 1.0, 1983-02-16 13:00:00, 150.0
0.0, 11.0, 11.0, -1.0, None, 1.0, 1983-02-17 06:00:00, 140.0
0.0, 18.0, 9.0, -1.0, None, 1.5, 1983-02-17 14:30:00, 145.0
-2.0, 15.0, 0.1, -2.0, None, 3.0, 1983-02-18 06:30:00, 137.0
4.0, 0.0, 0.0, -2.0, None, 4.0, 1983-02-18 14:00:00, 137.0
-6.0, 0.0, 0.0, -7.0, None, 6.0, 1983-02-19 06:30:00, 135.0
1.0, 0.0, 0.0, -7.0, None, 3.0, 1983-02-19 14:00:00, 130.0
-1.0, 12.0, 12.0, -2.0, None, 2.0, 1983-02-20 07:00:00, 143.0
0.0, 20.0, 9.0, -2.0, None, 2.0, 1983-02-20 14:00:00, 145.0
-2.0, 20.0, 0.1, -2.0, None, 1.0, 1983-02-21 07:00:00, 145.0
6.0, 0.0, 0.0, -2.0, None, 6.0, 1983-02-21 14:00:00, 143.0
-1.0, 7.0, 7.0, -3.0, None, 6.0, 1983-02-22 07:00:00, 150.0
2.0, 0.0, 0.0, -1.0, None, 2.0, 1983-02-22 13:00:00, 145.0
0.0, 0.0, 0.0, 0.0, None, 3.0, 1983-02-23 07:00:00, 145.0
3.0, 0.0, 0.0, -1.0, None, 3.5, 1983-02-23 14:00:00, 135.0
-2.0, 0.0, 0.0, -2.0, None, 4.0, 1983-02-24 07:00:00, 135.0
6.0, 0.0, 0.0, -2.0, None, 9.0, 1983-02-24 14:00:00, 131.0
-1.0, 0.0, 0.0, -4.0, None, 9.0, 1983-02-25 07:00:00, 130.0
-1.0, 0.1, 0.1, -1.0, None, 3.0, 1983-02-25 14:00:00, 129.0
-1.0, 4.0, 4.0, -5.0, None, 1.0, 1983-02-26 07:00:00, 133.0
1.0, 8.0, 5.0, -8.0, None, 1.0, 1983-02-26 14:00:00, 138.0
-1.0, 2.0, 2.0, -2.0, None, 3.0, 1983-02-27 07:00:00, 139.0
5.0, 0.0, 0.0, -2.0, None, 5.0, 1983-02-27 14:00:00, 139.0
-1.0, 7.0, 7.0, -1.0, None, 5.0, 1983-02-28 07:00:00, 144.0
2.0, 0.0, 0.0, -2.0, None, 2.0, 1983-02-28 14:00:00, 142.0
-3.0, 3.0, 3.0, -3.0, None, 2.0, 1983-03-01 07:00:00, 140.0
2.0, 0.0, 0.0, -4.0, None, 2.0, 1983-03-01 14:00:00, 140.0
-2.0, 2.0, 2.0, -2.0, None, 2.0, 1983-03-02 06:30:00, 138.0
4.0, 0.0, 0.0, -1.0, None, 5.0, 1983-03-02 14:00:00, 135.0
3.0, 0.0, 0.0, -2.0, None, 4.0, 1983-03-03 06:30:00, 134.0
6.0, 0.0, 0.0, 3.0, None, 6.0, 1983-03-03 13:50:00, 134.0
-2.0, 0.0, 0.0, -2.0, None, 6.0, 1983-03-04 06:30:00, 131.0
6.0, 0.0, 0.0, -2.0, None, 6.0, 1983-03-04 13:00:00, 130.0
1.0, 0.0, 0.0, -5.0, None, 6.0, 1983-03-05 06:30:00, 129.0
4.0, 0.0, 0.0, 1.0, None, 7.0, 1983-03-05 14:30:00, 128.0
0.0, 8.0, 8.0, 0.0, None, 4.0, 1983-03-06 06:30:00, 135.0
3.0, 5.0, 2.0, 0.0, None, 4.0, 1983-03-06 14:30:00, 131.0
0.5, 10.0, 5.0, 0.0, None, 3.0, 1983-03-07 07:00:00, 135.0
2.5, 0.1, 0.1, 0.5, None, 2.5, 1983-03-07 14:00:00, 130.0
1.5, 0.0, 0.0, 0.0, None, 2.5, 1983-03-08 06:30:00, 129.0
3.0, 0.0, 0.0, 1.0, None, 4.0, 1983-03-08 14:00:00, 123.0
4.0, 0.0, 0.0, 1.5, None, 4.0, 1983-03-09 06:00:00, 120.0
5.0, 0.0, 0.0, 2.0, None, 5.5, 1983-03-09 14:00:00, 119.0
1.5, 0.0, 0.0, 1.0, None, 5.0, 1983-03-10 06:00:00, 118.0
5.0, 0.0, 0.0, 1.0, None, 6.0, 1983-03-10 14:30:00, 110.0
-1.0, 0.0, 0.0, -2.0, None, 5.5, 1983-03-11 06:00:00, 110.0
4.5, 0.0, 0.0, -1.5, None, 4.5, 1983-03-11 14:00:00, 110.0
-4.0, 0.0, 0.0, -6.0, None, -4.0, 1983-03-12 06:00:00, 110.0
-2.0, 0.0, 0.0, -4.0, None, 5.0, 1983-03-13 07:00:00, 110.0
0.0, 0.0, 0.0, -2.0, None, 2.0, 1983-03-14 07:00:00, 108.0
-3.0, 1.0, 1.0, -4.0, None, 3.0, 1983-03-15 07:00:00, 108.0
-8.0, 0.0, 0.0, -9.0, None, 4.0, 1983-03-16 07:00:00, 108.0
-7.0, 0.0, 0.0, -8.0, None, 5.0, 1983-03-17 07:00:00, 107.0
-7.0, 0.0, 0.0, -12.0, None, 4.0, 1983-03-18 07:00:00, 107.0
-10.0, 0.0, 0.0, -11.0, None, -7.0, 1983-03-19 07:00:00, 106.0
-4.0, 0.0, 0.0, -11.0, None, 4.0, 1983-03-20 07:00:00, 105.0
4.0, 0.0, 0.0, -4.0, None, 4.0, 1983-03-20 15:00:00, 105.0
-5.0, 0.0, 0.0, -6.0, None, 5.0, 1983-03-21 07:00:00, 105.0
-1.0, 0.0, 0.0, -5.0, None, 6.0, 1983-03-22 07:00:00, 105.0
-1.0, 1.0, 1.0, -3.0, None, 6.0, 1983-03-24 06:00:00, 105.0
1.0, 10.0, 10.0, -7.5, None, 7.0, 1983-03-28 06:00:00, 115.0
0.0, 8.0, 8.0, -1.5, None, 7.5, 1983-03-29 05:30:00, 120.0
2.0, 10.0, 10.0, -0.5, None, 7.5, 1983-03-30 06:15:00, 125.0
-2.0, 0.0, 0.0, -4.0, None, 7.5, 1983-03-31 06:00:00, 125.0
5.0, 0.0, 0.0, -3.0, None, 7.0, 1983-03-31 14:00:00, 125.0
4.0, 0.0, 0.0, 4.0, None, 5.0, 1983-11-16 14:00:00, 15.0
1.0, 0.0, 0.0, 0.0, None, 4.0, 1983-11-17 07:00:00, 14.0
3.0, 1.0, 1.0, 0.0, None, 6.0, 1983-11-17 14:00:00, 15.0
0.0, 1.0, 1.0, -2.0, None, 2.0, 1983-11-18 07:00:00, 12.0
1.0, 3.0, 3.0, 0.0, None, 1.0, 1983-11-18 12:00:00, 18.0
1.0, 2.0, 2.0, 0.0, None, 1.0, 1983-11-19 07:30:00, 19.0
0.0, 0.0, 0.0, -3.0, None, 2.0, 1983-11-19 14:30:00, 19.0
-2.0, 7.0, 7.0, -2.0, None, 2.0, 1983-11-20 07:00:00, 25.0
None, 0.0, 0.0, None, None, 2.0, 1983-11-20 14:30:00, 25.0
-2.0, 0.0, 0.0, -2.0, None, 1.0, 1983-11-21 07:00:00, 25.0
-2.0, 0.0, 0.0, -5.0, None, 0.0, 1983-11-21 13:30:00, 23.0
-3.0, 5.0, 5.0, -4.0, None, 0.0, 1983-11-22 07:00:00, 28.0
-4.0, 6.0, 2.0, -5.0, None, -1.0, 1983-11-22 14:00:00, 25.0
-3.0, 10.0, 4.0, -4.0, None, -2.0, 1983-11-23 07:00:00, 28.0
-2.0, 8.0, 1.0, -4.0, None, -2.0, 1983-11-23 13:30:00, 28.0
-4.0, 3.0, 3.0, -4.0, None, -1.0, 1983-11-24 07:00:00, 31.0
-4.0, 6.0, 4.0, -5.0, None, -1.0, 1983-11-24 14:30:00, 27.0
-2.0, 14.0, 10.0, -4.0, None, 0.0, 1983-11-25 07:00:00, 40.0
-1.0, 14.0, 0.1, -2.0, None, 0.0, 1983-11-25 13:30:00, 40.0
-3.0, 0.0, 0.0, -5.0, None, 1.0, 1983-11-26 07:00:00, 38.0
-3.0, 1.0, 1.0, -4.0, None, 0.5, 1983-11-26 14:30:00, 39.0
-3.0, 6.0, 6.0, -4.0, None, 0.0, 1983-11-27 07:00:00, 41.0
-2.5, 0.0, 0.0, -4.0, None, 1.5, 1983-11-27 14:00:00, 40.0
-7.0, 0.0, 0.0, -10.0, None, 2.0, 1983-11-28 07:00:00, 39.0
-4.0, 0.0, 0.0, -10.0, None, 1.0, 1983-11-28 13:30:00, 39.0
-12.0, 0.0, 0.0, -15.0, None, -2.0, 1983-11-29 07:00:00, 39.0
-6.0, 0.0, 0.0, -12.0, None, -1.0, 1983-11-29 14:15:00, 38.0
-15.0, 0.0, 0.0, -16.0, None, -4.5, 1983-11-30 07:00:00, 37.0
-9.0, 0.0, 0.0, -16.0, None, -5.0, 1983-11-30 15:30:00, 37.0
-20.0, 0.0, 0.0, -20.5, None, -8.5, 1983-12-01 06:30:00, 37.0
-8.0, 0.0, 0.0, -20.0, None, -8.0, 1983-12-01 14:00:00, 36.0
-11.0, 0.1, 0.1, -19.0, None, -7.0, 1983-12-02 07:00:00, 37.0
-6.5, 1.0, 0.1, -11.5, None, -6.5, 1983-12-02 14:00:00, 38.0
-10.0, 2.0, 2.0, -15.0, None, -5.0, 1983-12-03 07:00:00, 39.0
-8.0, 2.0, 2.0, -15.0, None, -7.0, 1983-12-03 14:30:00, 39.0
-14.0, 0.0, 0.0, -19.0, None, -4.5, 1983-12-04 07:00:00, 38.0
-8.0, 0.1, 0.1, -14.0, None, -8.0, 1983-12-04 15:00:00, 38.0
-14.0, 0.0, 0.0, -15.0, None, -7.0, 1983-12-05 07:00:00, 38.0
-9.0, 0.0, 0.0, -17.5, None, -7.0, 1983-12-05 14:00:00, 38.0
-10.0, 1.0, 1.0, -12.0, None, -8.0, 1983-12-06 07:00:00, 39.0
-6.0, 2.0, 1.0, -11.0, None, -6.0, 1983-12-06 14:00:00, 39.0
-17.0, 1.0, 1.0, -17.0, None, -6.0, 1983-12-07 07:00:00, 40.0
-10.0, 0.0, 0.0, -20.0, None, -6.0, 1983-12-07 13:30:00, 39.0
-9.0, 6.0, 6.0, -16.0, None, -8.0, 1983-12-08 07:00:00, 45.0
-4.0, 7.0, 1.0, -9.0, None, -2.0, 1983-12-08 14:00:00, 46.0
-2.0, 0.0, 0.0, -2.0, None, -2.0, 1983-12-09 07:00:00, 44.0
None, 3.0, 3.0, -1.0, None, -1.0, 1983-12-09 14:00:00, 42.0
-1.0, 21.0, 19.0, -3.0, None, -1.0, 1983-12-10 07:00:00, 65.0
-2.0, 22.0, 2.0, None, None, -1.0, 1983-12-10 14:00:00, 60.0
-4.0, 2.0, 2.0, -4.0, None, -2.0, 1983-12-11 07:00:00, 61.0
-2.0, 2.0, 2.0, -5.0, None, -1.0, 1983-12-11 14:00:00, 62.0
-5.0, 0.0, 0.0, -7.0, None, -2.0, 1983-12-12 07:00:00, 60.0
-4.0, 0.1, 0.1, -6.0, None, -4.0, 1983-12-12 14:00:00, 60.0
-3.0, 7.0, 7.0, -5.0, None, -3.0, 1983-12-13 07:00:00, 65.0
-1.0, 0.0, 0.0, -4.0, None, -1.0, 1983-12-13 14:00:00, 59.0
-4.0, 0.0, 0.0, -4.0, None, -2.0, 1983-12-14 07:00:00, 59.0
-4.0, 0.0, 0.0, -4.0, None, -1.0, 1983-12-14 14:30:00, 59.0
-7.0, 0.0, 0.0, -9.0, None, -2.0, 1983-12-15 07:00:00, 59.0
-4.0, 0.0, 0.0, -6.0, None, -4.0, 1983-12-15 12:30:00, 57.0
-9.0, 1.0, 1.0, -9.0, None, -4.0, 1983-12-16 07:00:00, 58.0
-8.0, 0.0, 0.0, -10.0, None, -8.0, 1983-12-16 13:30:00, 58.0
-20.0, 0.0, 0.0, -21.0, None, -7.0, 1983-12-17 07:00:00, 58.0
-12.0, 0.0, 0.0, -15.0, None, -10.0, 1983-12-17 14:30:00, 58.0
-14.0, 1.0, 1.0, -15.0, None, -11.0, 1983-12-18 07:00:00, 59.0
-10.5, 0.0, 0.0, -12.0, None, -10.5, 1983-12-18 14:30:00, 58.0
-17.0, 0.0, 0.0, -18.0, None, -11.0, 1983-12-19 07:00:00, 58.0
-11.0, 0.0, 0.0, -12.0, None, -11.0, 1983-12-19 14:00:00, 55.0
-24.0, 0.0, 0.0, -25.0, None, -12.0, 1983-12-20 07:00:00, 55.0
