station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, min_air_temp_snc_last_reset, time, snw_dpth, dwpt_temp
0.0, 0.6, 0.628, 61.81, 0.0, 0.0, 0.7, 62.0, -6.1, 2020-02-10 13:00:00, -6999.0, -6.0
0.0, 1.9, 1.876, 58.46, 0.0, 0.0, 2.2, 58.0, -6.1, 2020-02-10 14:00:00, -6999.0, -5.0
0.0, 1.3, 1.263, 63.63, 0.0, 0.0, 2.3, 64.0, -6.1, 2020-02-10 15:00:00, -6999.0, -5.0
0.0, -0.9, -0.869, 72.23, 0.0, 0.0, 2.3, 72.0, -6.1, 2020-02-10 16:00:00, -6999.0, -4.0
0.0, -1.6, -1.568, 76.4, 0.0, 0.0, 2.3, 76.0, -6.1, 2020-02-10 17:00:00, -6999.0, -5.0
0.0, -2.4, -2.381, 81.3, 0.0, 0.0, 2.3, 81.0, -6.1, 2020-02-10 18:00:00, -6999.0, -5.0
0.0, -3.3, -3.266, 81.5, 0.0, 0.0, -2.3, 82.0, -3.2, 2020-02-10 19:00:00, -6999.0, -6.0
0.0, -4.5, -4.528, 83.6, 0.0, 0.0, -2.3, 84.0, -4.7, 2020-02-10 20:00:00, -6999.0, -7.0
0.0, -5.6, -5.57, 90.0, 0.0, 0.0, -2.3, 90.0, -6.0, 2020-02-10 21:00:00, -6999.0, -7.0
0.0, -5.4, -5.359, 85.9, 0.0, 0.0, -2.3, 86.0, -6.0, 2020-02-10 22:00:00, -6999.0, -7.0
0.0, -4.6, -4.575, 85.2, 0.0, 0.0, -2.3, 85.0, -6.1, 2020-02-10 23:00:00, -6999.0, -7.0
0.0, -3.7, -3.747, 85.9, 0.0, 0.0, -2.3, 86.0, -6.1, 2020-02-11 00:00:00, -6999.0, -5.0
0.0, -3.9, -3.875, 86.1, 0.0, 0.0, -2.3, 86.0, -6.1, 2020-02-11 01:00:00, -6999.0, -6.0
0.0, -0.9, -0.881, 73.6, 0.0, 0.0, -0.5, 74.0, -6.1, 2020-02-11 02:00:00, -6999.0, -4.0
0.0, -1.1, -1.109, 73.74, 0.0, 0.0, -0.5, 74.0, -6.1, 2020-02-11 03:00:00, -6999.0, -5.0
0.0, -4.1, -4.125, 87.0, 0.0, 0.0, -0.4, 87.0, -6.1, 2020-02-11 04:00:00, -6999.0, -6.0
0.0, 0.0, -0.003, 70.28, 0.0, 0.0, 0.3, 70.0, -6.1, 2020-02-11 05:00:00, -6999.0, -5.0
0.0, -1.4, -1.383, 74.26, 0.0, 0.0, 0.3, 74.0, -6.1, 2020-02-11 06:00:00, -6999.0, -5.0
0.0, -1.2, -1.199, 77.66, 0.0, 0.0, -1.2, 78.0, -1.5, 2020-02-11 07:00:00, -6999.0, -4.0
0.0, -1.0, -1.034, 78.09, 0.0, 0.0, -1.0, 78.0, -1.5, 2020-02-11 08:00:00, -6999.0, -4.0
0.0, 0.3, 0.319, 70.14, 0.0, 0.0, 0.3, 70.0, -1.5, 2020-02-11 09:00:00, -6999.0, -4.0
0.0, 1.2, 1.206, 64.48, 0.0, 0.0, 1.2, 64.0, -1.5, 2020-02-11 10:00:00, -6999.0, -5.0
0.0, 1.9, 1.881, 62.65, 0.0, 0.0, 1.9, 63.0, -1.5, 2020-02-11 11:00:00, -6999.0, -5.0
0.0, 1.8, 1.78, 62.67, 0.0, 0.0, 2.1, 63.0, -1.5, 2020-02-11 12:00:00, -6999.0, -5.0
0.0, 2.1, 2.119, 60.75, 0.0, 0.0, 2.2, 61.0, -1.5, 2020-02-11 13:00:00, -6999.0, -5.0
0.0, 2.2, 2.231, 60.2, 0.0, 0.0, 2.9, 60.0, -1.5, 2020-02-11 14:00:00, -6999.0, -5.0
0.0, 1.5, 1.549, 63.88, 0.0, 0.0, 2.9, 64.0, -1.5, 2020-02-11 15:00:00, -6999.0, -5.0
0.0, 0.9, 0.872, 64.69, 0.0, 0.0, 2.9, 65.0, -1.5, 2020-02-11 16:00:00, -6999.0, -5.0
0.0, 0.6, 0.593, 66.1, 0.0, 0.0, 2.9, 66.0, -1.5, 2020-02-11 17:00:00, -6999.0, -5.0
0.0, 0.0, 0.044, 67.61, 0.0, 0.0, 2.9, 68.0, -1.5, 2020-02-11 18:00:00, -6999.0, -5.0
0.0, -0.4, -0.421, 74.2, 0.0, 0.0, 0.1, 74.0, -0.6, 2020-02-11 19:00:00, -6999.0, -4.0
0.0, -0.1, -0.111, 71.48, 0.1, 0.0, 0.1, 71.0, -1.1, 2020-02-11 20:00:00, -6999.0, -4.0
0.0, -1.2, -1.153, 78.5, 0.0, 0.0, 0.1, 79.0, -1.2, 2020-02-11 21:00:00, -6999.0, -4.0
0.0, -1.4, -1.389, 78.27, 0.0, 0.0, 0.1, 78.0, -1.4, 2020-02-11 22:00:00, -6999.0, -4.0
0.0, -1.6, -1.606, 78.28, 0.0, 0.0, 0.1, 78.0, -1.5, 2020-02-11 23:00:00, -6999.0, -5.0
0.0, -1.9, -1.893, 77.51, 0.0, 0.0, 0.1, 78.0, -1.9, 2020-02-12 00:00:00, -6999.0, -5.0
0.0, -2.0, -2.01, 77.45, 0.0, 0.0, 0.1, 77.0, -2.3, 2020-02-12 01:00:00, -6999.0, -5.0
0.0, -2.9, -2.921, 78.59, 0.0, 0.0, 0.1, 79.0, -3.0, 2020-02-12 02:00:00, -6999.0, -6.0
0.0, -1.8, -1.835, 75.34, 0.0, 0.0, 0.1, 75.0, -3.5, 2020-02-12 03:00:00, -6999.0, -5.0
0.0, -1.8, -1.823, 77.08, 0.0, 0.0, 0.1, 77.0, -3.5, 2020-02-12 04:00:00, -6999.0, -5.0
0.0, -2.2, -2.173, 78.84, 0.0, 0.0, 0.1, 79.0, -3.5, 2020-02-12 05:00:00, -6999.0, -5.0
0.0, -3.2, -3.244, 79.54, 0.0, 0.0, 0.1, 80.0, -3.5, 2020-02-12 06:00:00, -6999.0, -6.0
0.0, -5.1, -5.088, 79.86, 0.0, 0.0, -3.2, 80.0, -5.2, 2020-02-12 07:00:00, -6999.0, -8.0
0.0, -4.4, -4.407, 78.83, 0.0, 0.0, -3.2, 79.0, -5.7, 2020-02-12 08:00:00, -6999.0, -7.0
0.0, -2.4, -2.358, 75.11, 0.0, 0.0, -1.2, 75.0, -5.7, 2020-02-12 09:00:00, -6999.0, -6.0
0.0, -1.7, -1.717, 75.9, 0.0, 0.0, -1.2, 76.0, -5.7, 2020-02-12 10:00:00, -6999.0, -5.0
0.0, -0.8, -0.764, 69.73, 0.0, 0.0, -0.6, 70.0, -5.7, 2020-02-12 11:00:00, -6999.0, -5.0
0.0, 1.0, 0.97, 59.62, 0.0, 0.0, 1.0, 60.0, -5.7, 2020-02-12 12:00:00, -6999.0, -6.0
0.0, 1.3, 1.302, 55.84, 0.0, 0.0, 1.6, 56.0, -5.7, 2020-02-12 13:00:00, -6999.0, -6.0
0.0, 2.0, 1.997, 55.2, 0.0, 0.0, 2.0, 55.0, -5.7, 2020-02-12 14:00:00, -6999.0, -6.0
0.0, 2.2, 2.246, 56.43, 0.0, 0.0, 2.9, 56.0, -5.7, 2020-02-12 15:00:00, -6999.0, -6.0
0.0, 0.3, 0.259, 61.35, 0.0, 0.0, 2.9, 61.0, -5.7, 2020-02-12 16:00:00, -6999.0, -6.0
0.0, -1.9, -1.858, 71.2, 0.0, 0.0, 2.9, 71.0, -5.7, 2020-02-12 17:00:00, -6999.0, -6.0
0.0, -3.3, -3.344, 77.04, 0.0, 0.0, 2.9, 77.0, -5.7, 2020-02-12 18:00:00, -6999.0, -6.0
0.0, -3.9, -3.887, 78.31, 0.0, 0.0, -3.1, 78.0, -4.0, 2020-02-12 19:00:00, -6999.0, -7.0
0.0, -4.5, -4.498, 78.47, 0.0, 0.0, -3.1, 78.0, -4.7, 2020-02-12 20:00:00, -6999.0, -7.0
0.0, -4.8, -4.806, 80.4, 0.0, 0.0, -3.1, 80.0, -5.5, 2020-02-12 21:00:00, -6999.0, -7.0
0.0, -6.0, -5.951, 82.6, 0.0, 0.0, -3.1, 83.0, -6.2, 2020-02-12 22:00:00, -6999.0, -8.0
0.0, -5.7, -5.749, 83.8, 0.0, 0.0, -3.1, 84.0, -7.0, 2020-02-12 23:00:00, -6999.0, -8.0
0.0, -6.4, -6.39, 84.5, 0.0, 0.0, -3.1, 85.0, -7.0, 2020-02-13 00:00:00, -6999.0, -8.0
0.0, -5.9, -5.883, 86.1, 0.0, 0.0, -3.1, 86.0, -7.0, 2020-02-13 01:00:00, -6999.0, -8.0
0.0, -4.9, -4.925, 86.1, 0.0, 0.0, -3.1, 86.0, -7.0, 2020-02-13 02:00:00, -6999.0, -7.0
0.0, -5.8, -5.795, 88.3, 0.0, 0.0, -3.1, 88.0, -7.0, 2020-02-13 03:00:00, -6999.0, -7.0
0.0, -4.6, -4.55, 88.7, 0.0, 0.0, -3.1, 89.0, -7.0, 2020-02-13 04:00:00, -6999.0, -6.0
0.0, -4.1, -4.078, 89.5, 0.0, 0.0, -3.1, 90.0, -7.0, 2020-02-13 05:00:00, -6999.0, -6.0
0.0, -2.5, -2.523, 87.0, 0.0, 0.0, -2.4, 87.0, -7.0, 2020-02-13 06:00:00, -6999.0, -4.0
0.0, -2.4, -2.376, 87.4, 0.0, 0.0, -2.3, 87.0, -2.6, 2020-02-13 07:00:00, -6999.0, -4.0
0.0, -2.3, -2.33, 87.2, 0.0, 0.0, -2.2, 87.0, -2.6, 2020-02-13 08:00:00, -6999.0, -4.0
0.0, -2.7, -2.7, 88.9, 0.0, 0.0, -2.2, 89.0, -2.9, 2020-02-13 09:00:00, -6999.0, -4.0
0.0, -2.7, -2.741, 90.0, 0.0, 0.0, -2.2, 90.0, -3.2, 2020-02-13 10:00:00, -6999.0, -4.0
0.0, -1.8, -1.848, 84.9, 0.0, 0.0, -1.9, 85.0, -3.2, 2020-02-13 11:00:00, -6999.0, -4.0
0.0, -1.8, -1.787, 88.2, 0.0, 0.0, -0.9, 88.0, -3.2, 2020-02-13 12:00:00, -6999.0, -3.0
0.0, -1.3, -1.266, 88.0, 0.0, 0.0, -0.5, 88.0, -3.2, 2020-02-13 13:00:00, -6999.0, -3.0
0.0, -2.3, -2.268, 95.8, 0.0, 0.0, -0.5, 96.0, -3.2, 2020-02-13 14:00:00, -6999.0, -3.0
0.0, -2.3, -2.343, 97.1, 0.1, 0.0, -0.5, 97.0, -3.2, 2020-02-13 15:00:00, -6999.0, -3.0
0.0, -2.5, -2.469, 97.3, 0.1, 0.0, -0.5, 97.0, -3.2, 2020-02-13 16:00:00, -6999.0, -3.0
0.0, -2.7, -2.7, 97.5, 0.0, 0.0, -0.5, 98.0, -3.2, 2020-02-13 17:00:00, -6999.0, -3.0
0.0, -2.3, -2.326, 67.22, 0.0, 0.0, -0.5, 67.0, -3.2, 2020-02-13 18:00:00, -6999.0, -7.0
0.0, -2.8, -2.848, 64.17, 0.0, 0.0, -2.0, 64.0, -2.9, 2020-02-13 19:00:00, -6999.0, -8.0
0.0, -3.8, -3.812, 68.55, 0.0, 0.0, -2.0, 69.0, -3.9, 2020-02-13 20:00:00, -6999.0, -8.0
0.0, -4.2, -4.178, 72.04, 0.0, 0.0, -2.0, 72.0, -4.3, 2020-02-13 21:00:00, -6999.0, -8.0
0.0, -4.1, -4.09, 73.52, 0.0, 0.0, -2.0, 74.0, -4.3, 2020-02-13 22:00:00, -6999.0, -8.0
0.0, -3.2, -3.231, 71.35, 0.0, 0.0, -2.0, 71.0, -4.3, 2020-02-13 23:00:00, -6999.0, -7.0
0.0, -3.0, -3.044, 72.23, 0.0, 0.0, -2.0, 72.0, -4.3, 2020-02-14 00:00:00, -6999.0, -7.0
0.0, -3.1, -3.14, 74.21, 0.0, 0.0, -2.0, 74.0, -4.3, 2020-02-14 01:00:00, -6999.0, -7.0
0.0, -2.7, -2.674, 74.34, 0.0, 0.0, -2.0, 74.0, -4.3, 2020-02-14 02:00:00, -6999.0, -6.0
0.0, -2.6, -2.646, 73.08, 0.0, 0.0, -2.0, 73.0, -4.3, 2020-02-14 03:00:00, -6999.0, -6.0
0.0, -2.6, -2.571, 72.04, 0.0, 0.0, -2.0, 72.0, -4.3, 2020-02-14 04:00:00, -6999.0, -6.0
0.0, -2.4, -2.412, 74.5, 0.0, 0.0, -2.0, 75.0, -4.3, 2020-02-14 05:00:00, -6999.0, -6.0
0.0, -2.6, -2.628, 75.15, 0.0, 0.0, -2.0, 75.0, -4.3, 2020-02-14 06:00:00, -6999.0, -6.0
0.0, -2.7, -2.654, 74.66, 0.0, 0.0, -2.5, 75.0, -2.8, 2020-02-14 07:00:00, -6999.0, -6.0
0.0, -2.9, -2.917, 71.67, 0.0, 0.0, -2.5, 72.0, -3.0, 2020-02-14 08:00:00, -6999.0, -7.0
0.0, -1.2, -1.243, 62.27, 0.0, 0.0, -1.4, 62.0, -3.5, 2020-02-14 09:00:00, -6999.0, -7.0
0.0, 0.5, 0.457, 53.07, 0.0, 0.0, 0.5, 53.0, -3.5, 2020-02-14 10:00:00, -6999.0, -8.0
0.0, 0.0, 0.017, 56.54, 0.0, 0.0, 0.7, 57.0, -3.5, 2020-02-14 11:00:00, -6999.0, -7.0
0.0, -0.8, -0.817, 59.93, 0.0, 0.0, 0.7, 60.0, -3.5, 2020-02-14 12:00:00, -6999.0, -7.0
0.0, 0.3, 0.305, 54.9, 0.0, 0.0, 0.7, 55.0, -3.5, 2020-02-14 13:00:00, -6999.0, -7.0
0.0, 0.5, 0.548, 56.52, 0.0, 0.0, 1.7, 57.0, -3.5, 2020-02-14 14:00:00, -6999.0, -7.0
0.0, -1.0, -1.047, 58.94, 0.0, 0.0, 1.7, 59.0, -3.5, 2020-02-14 15:00:00, -6999.0, -7.0
0.0, -1.4, -1.429, 56.48, 0.0, 0.0, 1.7, 56.0, -3.5, 2020-02-14 16:00:00, -6999.0, -8.0
0.0, -2.3, -2.294, 61.92, 0.0, 0.0, 1.7, 62.0, -3.5, 2020-02-14 17:00:00, -6999.0, -8.0
0.0, -2.4, -2.439, 70.19, 0.0, 0.0, 1.7, 70.0, -3.5, 2020-02-14 18:00:00, -6999.0, -6.0
0.0, -3.0, -2.969, 70.92, 0.0, 0.0, -2.5, 71.0, -3.2, 2020-02-14 19:00:00, -6999.0, -7.0
0.0, -3.0, -3.036, 68.93, 0.0, 0.0, -2.5, 69.0, -3.2, 2020-02-14 20:00:00, -6999.0, -7.0
0.0, -2.8, -2.821, 68.45, 0.0, 0.0, -2.5, 68.0, -3.2, 2020-02-14 21:00:00, -6999.0, -7.0
0.0, -3.1, -3.112, 71.79, 0.0, 0.0, -2.5, 72.0, -3.2, 2020-02-14 22:00:00, -6999.0, -7.0
0.0, -3.8, -3.828, 80.3, 0.0, 0.0, -2.5, 80.0, -3.9, 2020-02-14 23:00:00, -6999.0, -6.0
0.0, -3.9, -3.943, 77.85, 0.0, 0.0, -2.5, 78.0, -4.5, 2020-02-15 00:00:00, -6999.0, -7.0
0.0, -4.2, -4.198, 83.9, 0.1, 0.0, -2.5, 84.0, -4.5, 2020-02-15 01:00:00, -6999.0, -6.0
0.3, -4.1, -4.082, 86.0, 0.3, 0.0, -2.5, 86.0, -4.5, 2020-02-15 02:00:00, -6999.0, -6.0
0.5, -3.5, -3.505, 78.54, 0.2, 0.0, -2.5, 79.0, -4.5, 2020-02-15 03:00:00, -6999.0, -7.0
0.5, -4.8, -4.766, 92.2, 0.0, 0.0, -2.5, 92.0, -4.7, 2020-02-15 04:00:00, -6999.0, -6.0
0.5, -4.5, -4.544, 84.8, 0.0, 0.0, -2.5, 85.0, -5.9, 2020-02-15 05:00:00, -6999.0, -6.0
0.5, -3.0, -2.992, 75.2, 0.0, 0.0, -2.5, 75.0, -5.9, 2020-02-15 06:00:00, -6999.0, -7.0
0.5, -4.5, -4.472, 83.7, 0.0, 0.0, -3.0, 84.0, -5.2, 2020-02-15 07:00:00, -6999.0, -6.0
0.5, -4.1, -4.114, 84.4, 0.0, 0.0, -3.0, 84.0, -5.2, 2020-02-15 08:00:00, -6999.0, -6.0
0.5, -3.7, -3.749, 82.0, 0.0, 0.0, -3.0, 82.0, -5.2, 2020-02-15 09:00:00, -6999.0, -6.0
0.5, -3.5, -3.459, 80.5, 0.0, 0.0, -3.0, 81.0, -5.2, 2020-02-15 10:00:00, -6999.0, -6.0
0.5, -3.4, -3.363, 81.5, 0.0, 0.0, -2.8, 82.0, -5.2, 2020-02-15 11:00:00, -6999.0, -6.0
0.5, -2.0, -2.03, 75.47, 0.0, 0.0, -2.0, 75.0, -5.2, 2020-02-15 12:00:00, -6999.0, -5.0
0.5, -2.7, -2.74, 78.72, 0.0, 0.0, -1.7, 79.0, -5.2, 2020-02-15 13:00:00, -6999.0, -5.0
0.5, -3.0, -3.047, 85.5, 0.1, 0.0, -1.7, 86.0, -5.2, 2020-02-15 14:00:00, -6999.0, -5.0
0.5, -2.2, -2.224, 83.7, 0.0, 0.0, -1.7, 84.0, -5.2, 2020-02-15 15:00:00, -6999.0, -4.0
0.5, -2.9, -2.929, 91.4, 0.1, 0.0, -1.7, 91.0, -5.2, 2020-02-15 16:00:00, -6999.0, -4.0
0.7, -3.0, -2.994, 94.4, 0.2, 0.0, -1.7, 94.0, -5.2, 2020-02-15 17:00:00, -6999.0, -4.0
0.7, -3.6, -3.626, 95.7, 0.0, 0.0, -1.7, 96.0, -5.2, 2020-02-15 18:00:00, -6999.0, -4.0
0.7, -4.7, -4.718, 93.3, 0.0, 0.0, -3.5, 93.0, -4.6, 2020-02-15 19:00:00, -6999.0, -6.0
0.7, -4.7, -4.699, 90.9, 0.0, 0.0, -3.5, 91.0, -5.7, 2020-02-15 20:00:00, -6999.0, -6.0
0.7, -3.8, -3.812, 89.5, 0.0, 0.0, -3.0, 90.0, -5.7, 2020-02-15 21:00:00, -6999.0, -5.0
0.7, -2.6, -2.635, 88.5, 0.0, 0.0, -2.6, 89.0, -5.7, 2020-02-15 22:00:00, -6999.0, -4.0
0.7, -2.5, -2.527, 87.2, 0.0, 0.0, -2.4, 87.0, -5.7, 2020-02-15 23:00:00, -6999.0, -4.0
0.7, -2.7, -2.742, 87.5, 0.0, 0.0, -2.4, 88.0, -5.7, 2020-02-16 00:00:00, -6999.0, -4.0
0.7, -4.7, -4.734, 84.4, 0.0, 0.0, -2.4, 84.0, -5.7, 2020-02-16 01:00:00, -6999.0, -6.0
0.4, -5.3, -5.251, 86.1, 0.0, 0.0, -2.4, 86.0, -5.7, 2020-02-16 02:00:00, -6999.0, -7.0
0.2, -3.0, -2.979, 71.47, 0.0, 0.0, -2.4, 71.0, -5.7, 2020-02-16 03:00:00, -6999.0, -7.0
0.2, -3.4, -3.354, 75.81, 0.0, 0.0, -2.4, 76.0, -5.7, 2020-02-16 04:00:00, -6999.0, -7.0
0.2, -4.1, -4.074, 86.4, 0.0, 0.0, -2.4, 86.0, -5.7, 2020-02-16 05:00:00, -6999.0, -5.0
0.2, -4.4, -4.372, 89.8, 0.1, 0.0, -2.4, 90.0, -5.7, 2020-02-16 06:00:00, -6999.0, -6.0
1.2, -4.5, -4.48, 92.8, 1.0, 1.0, -4.2, 93.0, -4.6, 2020-02-16 07:00:00, -6999.0, -6.0
1.4, -4.6, -4.599, 94.9, 0.2, 0.0, -4.2, 95.0, -4.8, 2020-02-16 08:00:00, -6999.0, -5.0
1.4, -3.8, -3.847, 81.5, 0.1, 0.0, -3.6, 82.0, -4.8, 2020-02-16 09:00:00, -6999.0, -6.0
1.4, -2.8, -2.848, 71.72, 0.0, 0.0, -1.9, 72.0, -4.8, 2020-02-16 10:00:00, -6999.0, -7.0
1.4, -0.9, -0.876, 56.28, 0.0, 0.0, -0.8, 56.0, -4.8, 2020-02-16 11:00:00, -6999.0, -8.0
1.4, -1.3, -1.318, 58.44, 0.0, 0.0, -0.1, 58.0, -4.8, 2020-02-16 12:00:00, -6999.0, -8.0
1.7, -2.0, -1.954, 67.07, 0.3, 0.0, -0.1, 67.0, -4.8, 2020-02-16 13:00:00, -6999.0, -7.0
1.7, -1.1, -1.106, 55.17, 0.0, 0.0, -0.1, 55.0, -4.8, 2020-02-16 14:00:00, -6999.0, -8.0
1.7, -1.4, -1.357, 56.49, 0.0, 0.0, -0.1, 56.0, -4.8, 2020-02-16 15:00:00, -6999.0, -8.0
1.7, -2.4, -2.354, 62.61, 0.0, 0.0, -0.1, 63.0, -4.8, 2020-02-16 16:00:00, -6999.0, -8.0
1.5, -2.5, -2.501, 64.31, 0.0, 0.0, -0.1, 64.0, -4.8, 2020-02-16 17:00:00, -6999.0, -8.0
1.5, -3.5, -3.535, 70.2, 0.0, 0.0, -0.1, 70.0, -4.8, 2020-02-16 18:00:00, -6999.0, -8.0
1.5, -4.2, -4.17, 70.14, 0.0, 0.0, -3.5, 70.0, -4.5, 2020-02-16 19:00:00, -6999.0, -8.0
1.5, -3.8, -3.828, 65.37, 0.0, 0.0, -3.5, 65.0, -4.5, 2020-02-16 20:00:00, -6999.0, -9.0
1.5, -4.4, -4.436, 69.35, 0.0, 0.0, -3.5, 69.0, -4.5, 2020-02-16 21:00:00, -6999.0, -9.0
1.5, -4.6, -4.603, 68.65, 0.0, 0.0, -3.5, 69.0, -4.9, 2020-02-16 22:00:00, -6999.0, -9.0
1.5, -5.4, -5.383, 72.32, 0.0, 0.0, -3.5, 72.0, -5.4, 2020-02-16 23:00:00, -6999.0, -9.0
1.5, -5.2, -5.216, 74.35, 0.0, 0.0, -3.5, 74.0, -5.5, 2020-02-17 00:00:00, -6999.0, -8.0
1.5, -4.9, -4.897, 75.25, 0.0, 0.0, -3.5, 75.0, -5.7, 2020-02-17 01:00:00, -6999.0, -8.0
1.5, -4.3, -4.273, 74.51, 0.0, 0.0, -3.5, 75.0, -5.7, 2020-02-17 02:00:00, -6999.0, -8.0
1.5, -4.9, -4.945, 67.58, 0.0, 0.0, -3.5, 68.0, -5.7, 2020-02-17 03:00:00, -6999.0, -9.0
1.5, -4.9, -4.913, 70.57, 0.0, 0.0, -3.5, 71.0, -5.7, 2020-02-17 04:00:00, -6999.0, -9.0
1.5, -5.1, -5.132, 67.64, 0.0, 0.0, -3.5, 68.0, -5.7, 2020-02-17 05:00:00, -6999.0, -10.0
1.5, -5.5, -5.482, 63.74, 0.0, 0.0, -3.5, 64.0, -5.7, 2020-02-17 06:00:00, -6999.0, -11.0
0.5, -5.2, -5.213, 67.69, 0.0, 0.0, -5.3, 68.0, -7.3, 2020-02-17 07:00:00, -6999.0, -9.0
0.3, -4.7, -4.706, 65.84, 0.0, 0.0, -4.8, 66.0, -7.3, 2020-02-17 08:00:00, -6999.0, -10.0
0.3, -3.2, -3.165, 58.29, 0.0, 0.0, -2.7, 58.0, -7.3, 2020-02-17 09:00:00, -6999.0, -10.0
0.3, -2.7, -2.68, 55.62, 0.0, 0.0, -2.3, 56.0, -7.3, 2020-02-17 10:00:00, -6999.0, -10.0
0.3, -1.3, -1.286, 51.6, 0.0, 0.0, -1.5, 52.0, -7.3, 2020-02-17 11:00:00, -6999.0, -9.0
0.3, -2.3, -2.26, 46.87, 0.0, 0.0, -0.8, 47.0, -7.3, 2020-02-17 12:00:00, -6999.0, -11.0
0.0, -2.0, -2.033, 46.21, 0.0, 0.0, -0.8, 46.0, -7.3, 2020-02-17 13:00:00, -6999.0, -11.0
0.0, -1.8, -1.83, 45.97, 0.0, 0.0, -0.8, 46.0, -7.3, 2020-02-17 14:00:00, -6999.0, -11.0
0.0, -2.6, -2.637, 50.87, 0.0, 0.0, -0.8, 51.0, -7.3, 2020-02-17 15:00:00, -6999.0, -10.0
0.0, -2.6, -2.55, 51.96, 0.0, 0.0, -0.8, 52.0, -7.3, 2020-02-17 16:00:00, -6999.0, -10.0
0.0, -3.3, -3.296, 54.59, 0.0, 0.0, -0.8, 55.0, -7.3, 2020-02-17 17:00:00, -6999.0, -10.0
0.0, -4.8, -4.828, 59.83, 0.0, 0.0, -0.8, 60.0, -7.3, 2020-02-17 18:00:00, -6999.0, -11.0
0.0, -5.8, -5.784, 63.59, 0.0, 0.0, -4.6, 64.0, -5.8, 2020-02-17 19:00:00, -6999.0, -11.0
0.0, -5.8, -5.792, 66.49, 0.0, 0.0, -4.6, 66.0, -6.8, 2020-02-17 20:00:00, -6999.0, -11.0
0.0, -5.7, -5.701, 69.16, 0.0, 0.0, -4.6, 69.0, -6.8, 2020-02-17 21:00:00, -6999.0, -10.0
0.0, -6.1, -6.138, 69.32, 0.0, 0.0, -4.6, 69.0, -6.9, 2020-02-17 22:00:00, -6999.0, -10.0
0.0, -4.9, -4.874, 67.57, 0.0, 0.0, -4.6, 68.0, -6.9, 2020-02-17 23:00:00, -6999.0, -9.0
0.0, -6.6, -6.627, 75.65, 0.0, 0.0, -4.6, 76.0, -6.9, 2020-02-18 00:00:00, -6999.0, -10.0
0.0, -5.4, -5.359, 69.43, 0.0, 0.0, -4.6, 69.0, -7.0, 2020-02-18 01:00:00, -6999.0, -9.0
0.0, -6.4, -6.36, 73.01, 0.0, 0.0, -4.6, 73.0, -7.0, 2020-02-18 02:00:00, -6999.0, -10.0
0.0, -7.1, -7.069, 74.48, 0.0, 0.0, -4.6, 74.0, -8.1, 2020-02-18 03:00:00, -6999.0, -10.0
0.0, -7.3, -7.256, 75.46, 0.0, 0.0, -4.6, 75.0, -8.1, 2020-02-18 04:00:00, -6999.0, -10.0
0.0, -7.9, -7.886, 79.82, 0.0, 0.0, -4.6, 80.0, -8.1, 2020-02-18 05:00:00, -6999.0, -10.0
0.0, -7.4, -7.443, 78.56, 0.0, 0.0, -4.6, 79.0, -8.1, 2020-02-18 06:00:00, -6999.0, -10.0
0.0, -8.2, -8.16, 82.1, 0.0, 0.0, -7.3, 82.0, -8.4, 2020-02-18 07:00:00, -6999.0, -10.0
0.0, -6.9, -6.866, 74.7, 0.0, 0.0, -6.9, 75.0, -8.4, 2020-02-18 08:00:00, -6999.0, -10.0
0.0, -6.9, -6.934, 75.52, 0.0, 0.0, -6.4, 76.0, -8.4, 2020-02-18 09:00:00, -6999.0, -10.0
0.0, -3.1, -3.092, 55.49, 0.0, 0.0, -3.2, 55.0, -8.4, 2020-02-18 10:00:00, -6999.0, -10.0
0.0, -2.6, -2.553, 48.59, 0.0, 0.0, -1.7, 49.0, -8.4, 2020-02-18 11:00:00, -6999.0, -11.0
0.0, -2.5, -2.471, 49.3, 0.0, 0.0, -1.2, 49.0, -8.4, 2020-02-18 12:00:00, -6999.0, -11.0
0.0, -1.1, -1.052, 42.89, 0.0, 0.0, -0.7, 43.0, -8.4, 2020-02-18 13:00:00, -6999.0, -11.0
0.0, -2.0, -1.956, 44.54, 0.0, 0.0, -0.7, 45.0, -8.4, 2020-02-18 14:00:00, -6999.0, -11.0
0.0, -1.7, -1.692, 44.52, 0.0, 0.0, -0.7, 45.0, -8.4, 2020-02-18 15:00:00, -6999.0, -11.0
0.0, -2.2, -2.205, 45.26, 0.0, 0.0, -0.7, 45.0, -8.4, 2020-02-18 16:00:00, -6999.0, -11.0
0.0, -4.6, -4.554, 51.37, 0.0, 0.0, -0.7, 51.0, -8.4, 2020-02-18 17:00:00, -6999.0, -12.0
0.0, -7.2, -7.212, 62.89, 0.0, 0.0, -0.7, 63.0, -8.4, 2020-02-18 18:00:00, -6999.0, -12.0
0.0, -7.7, -7.735, 64.35, 0.0, 0.0, -7.1, 64.0, -8.4, 2020-02-18 19:00:00, -6999.0, -13.0
0.0, -7.9, -7.927, 64.05, 0.0, 0.0, -7.1, 64.0, -8.6, 2020-02-18 20:00:00, -6999.0, -13.0
