station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
1.0, 5.195, 90.8, 7.8, 91.0, 4.0, 5.2, 5.2, 1005.8, 0.0, 4.0, 911.0, None, 2022-09-23 22:00:00, None, None, 911.0
1.0, 4.416, 94.0, 7.8, 94.0, 4.0, 4.4, 4.3, 1005.6, 0.0, 4.0, 911.0, None, 2022-09-23 23:00:00, None, None, 911.0
1.0, 4.629, 92.7, 7.8, 93.0, 4.0, 4.6, 4.3, 1006.6, 0.0, 4.0, 912.0, None, 2022-09-24 00:00:00, None, None, 912.0
1.0, 4.615, 92.5, 7.8, 93.0, 3.0, 4.6, 4.3, 1007.5, 0.0, 3.0, 913.0, None, 2022-09-24 01:00:00, None, None, 913.0
1.0, 3.125, 94.6, 7.8, 95.0, 2.0, 3.1, 3.1, 1008.7, 0.0, 2.0, 914.0, None, 2022-09-24 02:00:00, None, None, 914.0
0.0, 2.784, 95.5, 7.8, 96.0, 2.0, 2.8, 2.8, 1010.1, 0.0, 2.0, 915.0, None, 2022-09-24 03:00:00, None, None, 915.0
0.0, 2.444, 95.9, 7.8, 96.0, 2.0, 2.4, 2.4, 1011.4, 0.0, 2.0, 916.0, None, 2022-09-24 04:00:00, None, None, 916.0
0.0, 2.353, 96.2, 7.8, 96.0, 2.0, 2.4, 2.3, 1012.7, 0.0, 2.0, 917.0, None, 2022-09-24 05:00:00, None, None, 917.0
0.0, 2.762, 96.2, 7.8, 96.0, 2.0, 2.8, 2.3, 1012.5, 0.0, 2.0, 917.0, None, 2022-09-24 06:00:00, None, None, 917.0
0.0, 1.725, 96.6, 2.8, 97.0, 1.0, 1.7, 1.7, 1013.9, 0.0, 1.0, 918.0, None, 2022-09-24 07:00:00, None, None, 918.0
0.0, 0.616, 97.6, 2.8, 98.0, 0.0, 0.6, 0.6, 1014.1, 0.0, 0.0, 918.0, None, 2022-09-24 08:00:00, None, None, 918.0
0.0, 2.272, 97.3, 2.8, 97.0, 2.0, 2.3, 0.6, 1015.0, 0.0, 2.0, 919.0, None, 2022-09-24 09:00:00, None, None, 919.0
0.0, 4.838, 89.0, 4.8, 89.0, 3.0, 4.8, 0.6, 1015.9, 0.0, 3.0, 920.0, None, 2022-09-24 10:00:00, None, None, 920.0
0.0, 7.464, 78.58, 7.4, 79.0, 4.0, 7.5, 0.6, 1016.8, 0.0, 4.0, 921.0, None, 2022-09-24 11:00:00, None, None, 921.0
0.0, 8.16, 70.42, 8.1, 70.0, 3.0, 8.2, 0.6, 1016.7, 0.0, 3.0, 921.0, None, 2022-09-24 12:00:00, None, None, 921.0
0.0, 10.62, 49.54, 10.8, 50.0, 0.0, 10.6, 0.6, 1017.6, 0.0, 0.0, 922.0, None, 2022-09-24 13:00:00, None, None, 922.0
0.0, 12.39, 41.53, 12.4, 42.0, 0.0, 12.4, 0.6, 1017.6, 0.0, 0.0, 922.0, None, 2022-09-24 14:00:00, None, None, 922.0
0.0, 12.12, 44.95, 12.6, 45.0, 0.0, 12.1, 0.6, 1017.6, 0.0, 0.0, 922.0, None, 2022-09-24 15:00:00, None, None, 922.0
0.0, 12.35, 46.01, 12.6, 46.0, 2.0, 12.4, 0.6, 1017.6, 0.0, 2.0, 922.0, None, 2022-09-24 16:00:00, None, None, 922.0
0.0, 11.64, 51.18, 12.6, 51.0, 2.0, 11.6, 0.6, 1016.6, 0.0, 2.0, 921.0, None, 2022-09-24 17:00:00, None, None, 921.0
0.0, 10.88, 58.35, 12.6, 58.0, 3.0, 10.9, 0.6, 1016.6, 0.0, 3.0, 921.0, None, 2022-09-24 18:00:00, None, None, 921.0
0.0, 9.73, 68.02, 10.9, 68.0, 4.0, 9.7, 9.8, 1016.9, 0.0, 4.0, 921.0, None, 2022-09-24 19:00:00, None, None, 921.0
0.0, 7.969, 71.64, 10.9, 72.0, 3.0, 8.0, 8.0, 1017.1, 0.0, 3.0, 921.0, None, 2022-09-24 20:00:00, None, None, 921.0
0.0, 6.824, 77.64, 10.9, 78.0, 3.0, 6.8, 6.8, 1017.1, 0.0, 3.0, 921.0, None, 2022-09-24 21:00:00, None, None, 921.0
0.0, 5.869, 81.9, 10.9, 82.0, 3.0, 5.9, 5.9, 1016.9, 0.0, 3.0, 921.0, None, 2022-09-24 22:00:00, None, None, 921.0
0.0, 5.39, 83.7, 10.9, 84.0, 3.0, 5.4, 5.4, 1015.6, 0.0, 3.0, 920.0, None, 2022-09-24 23:00:00, None, None, 920.0
0.0, 5.39, 83.9, 10.9, 84.0, 3.0, 5.4, 5.3, 1015.5, 0.0, 3.0, 920.0, None, 2022-09-25 00:00:00, None, None, 920.0
0.0, 5.125, 93.1, 10.9, 93.0, 4.0, 5.1, 5.1, 1015.3, 0.0, 4.0, 920.0, None, 2022-09-25 01:00:00, None, None, 920.0
1.0, 5.243, 95.7, 10.9, 96.0, 5.0, 5.2, 5.0, 1015.2, 1.0, 5.0, 920.0, None, 2022-09-25 02:00:00, None, None, 920.0
1.0, 5.049, 96.3, 10.9, 96.0, 5.0, 5.0, 5.0, 1015.2, 0.0, 5.0, 920.0, None, 2022-09-25 03:00:00, None, None, 920.0
1.0, 5.001, 96.8, 10.9, 97.0, 5.0, 5.0, 4.9, 1014.1, 0.0, 5.0, 919.0, None, 2022-09-25 04:00:00, None, None, 919.0
1.0, 5.135, 96.9, 10.9, 97.0, 5.0, 5.1, 4.9, 1014.1, 0.0, 5.0, 919.0, None, 2022-09-25 05:00:00, None, None, 919.0
1.0, None, None, 10.9, 97.0, 5.0, 5.0, 4.9, 1014.2, 0.0, None, None, None, 2022-09-25 06:00:00, None, None, 919.0
1.0, 4.659, 97.2, 5.0, 97.0, 4.0, 4.7, 4.7, 1014.4, 0.0, 4.0, 919.0, None, 2022-09-25 07:00:00, None, None, 919.0
1.0, 5.195, 97.3, 5.2, 97.0, 5.0, 5.2, 4.6, 1014.6, 0.0, 5.0, 919.0, None, 2022-09-25 09:00:00, None, None, 919.0
None, 8.04, 86.2, 8.0, 86.0, 6.0, 8.0, 4.6, 1015.6, 0.0, 6.0, 920.0, None, 2022-09-25 11:00:00, None, None, 920.0
1.0, 8.85, 88.6, 8.8, 89.0, 7.0, 8.9, 4.6, 1016.6, 0.0, 7.0, 921.0, None, 2022-09-25 12:00:00, None, None, 921.0
1.0, None, None, 9.3, 86.0, 7.0, 9.2, 4.6, 1016.6, 0.0, None, None, None, 2022-09-25 13:00:00, None, None, 921.0
None, None, None, 9.8, 96.0, 8.0, 8.7, 8.7, 1014.3, 0.0, None, None, None, 2022-09-25 22:00:00, None, None, 919.0
None, 8.81, 95.9, 9.8, 96.0, 8.0, 8.8, 8.7, 1014.1, 0.0, 8.0, 919.0, None, 2022-09-25 23:00:00, None, None, 919.0
None, 8.43, 95.8, 9.8, 96.0, 8.0, 8.4, 8.5, 1014.1, 0.0, 8.0, 919.0, None, 2022-09-26 00:00:00, None, None, 919.0
None, 8.33, 96.1, 9.8, 96.0, 8.0, 8.3, 8.3, 1013.0, 0.0, 8.0, 918.0, None, 2022-09-26 01:00:00, None, None, 918.0
None, 8.29, 96.3, 9.8, 96.0, 8.0, 8.3, 8.2, None, 0.0, 8.0, 918.0, None, 2022-09-26 02:00:00, None, None, 918.0
None, 8.22, 96.6, 9.8, 97.0, 8.0, 8.2, 8.2, None, 0.0, 8.0, 918.0, None, 2022-09-26 03:00:00, None, None, 918.0
None, 8.08, 96.7, 9.8, 97.0, 8.0, 8.1, 7.9, None, 0.0, 8.0, 918.0, None, 2022-09-26 04:00:00, None, None, 918.0
None, 8.09, 96.8, 9.8, 97.0, 8.0, 8.1, 7.9, 1011.8, 0.0, 8.0, 917.0, None, 2022-09-26 05:00:00, None, None, 917.0
None, 8.14, 96.9, 9.8, 97.0, 8.0, 8.1, 7.9, 1011.8, 0.0, 8.0, 917.0, None, 2022-09-26 06:00:00, None, None, 917.0
None, 8.09, 96.9, 8.2, 97.0, 8.0, 8.1, 8.0, 1010.7, 0.0, 8.0, 916.0, None, 2022-09-26 07:00:00, None, None, 916.0
None, 8.64, 96.9, 8.7, 97.0, 8.0, 8.6, 8.0, 1010.7, 0.0, 8.0, 916.0, None, 2022-09-26 08:00:00, None, None, 916.0
None, 9.16, 97.0, 9.2, 97.0, 9.0, 9.2, 8.0, 1009.6, 0.0, 9.0, 915.0, None, 2022-09-26 09:00:00, None, None, 915.0
None, 10.64, 97.0, 10.6, 97.0, 10.0, 10.6, 8.0, 1009.5, 0.0, 10.0, 915.0, None, 2022-09-26 10:00:00, None, None, 915.0
None, 15.22, 77.3, 15.1, 77.0, 12.0, 15.2, 8.0, 1009.0, 0.0, 12.0, 915.0, None, 2022-09-26 11:00:00, None, None, 915.0
None, 16.4, 69.32, 16.4, 69.0, 11.0, 16.4, 8.0, 1008.9, 0.0, 11.0, 915.0, None, 2022-09-26 12:00:00, None, None, 915.0
None, 17.69, 61.51, 17.7, 62.0, 10.0, 17.7, 8.0, 1008.8, 0.6, 10.0, 915.0, None, 2022-09-26 13:00:00, None, None, 915.0
None, 18.88, 56.44, 18.9, 56.0, 10.0, 18.9, 8.0, 1008.7, 0.2, 10.0, 915.0, None, 2022-09-26 14:00:00, None, None, 915.0
None, 18.78, 56.12, 19.0, 56.0, 10.0, 18.8, 8.0, 1008.7, None, 10.0, 915.0, None, 2022-09-26 15:00:00, None, None, 915.0
None, 18.76, 56.02, 19.4, 56.0, 10.0, 18.8, 8.0, 1007.6, -0.6, 10.0, 914.0, None, 2022-09-26 16:00:00, None, None, 914.0
None, 18.56, 58.64, 19.4, 59.0, 11.0, 18.6, 8.0, 1007.7, 0.0, 11.0, 914.0, None, 2022-09-26 17:00:00, None, None, 914.0
None, 18.01, 60.32, 19.4, 60.0, 10.0, 18.0, 8.0, 1007.7, 0.0, 10.0, 914.0, None, 2022-09-26 18:00:00, None, None, 914.0
None, 16.6, 65.24, 18.1, 65.0, 10.0, 16.6, 16.6, 1006.7, 0.0, 10.0, 913.0, None, 2022-09-26 19:00:00, None, None, 913.0
None, 15.45, 68.89, None, None, None, None, None, None, None, 10.0, 912.0, None, 2022-09-26 20:00:00, None, None, None
None, 14.27, 72.01, 18.1, 72.0, 9.0, 14.3, 14.3, 1005.8, 0.0, 9.0, 912.0, None, 2022-09-26 21:00:00, None, None, 912.0
None, 12.82, 77.14, 18.1, 77.0, 9.0, 12.8, 12.7, 1005.8, 0.0, 9.0, 912.0, None, 2022-09-26 22:00:00, None, None, 912.0
None, 10.95, 86.9, 18.1, 87.0, 9.0, 11.0, 11.0, 1005.5, 0.0, 9.0, 912.0, None, 2022-09-26 23:00:00, None, None, 912.0
None, 9.83, 89.3, 18.1, 89.0, 8.0, 9.8, 9.9, 1005.5, 0.0, 8.0, 912.0, None, 2022-09-27 00:00:00, None, None, 912.0
None, 12.37, 77.29, 18.1, 77.0, 9.0, 12.4, 9.8, 1005.1, 0.0, 9.0, 912.0, None, 2022-09-27 01:00:00, None, None, 912.0
None, 12.42, 75.95, 18.1, 76.0, 8.0, 12.4, 9.8, 1003.9, 0.0, 8.0, 911.0, None, 2022-09-27 02:00:00, None, None, 911.0
None, 10.17, 87.1, 18.1, 87.0, 8.0, 10.2, 9.8, 1005.2, 0.0, 8.0, 912.0, None, 2022-09-27 03:00:00, None, None, 912.0
None, 9.11, 91.4, 18.1, 91.0, 8.0, 9.1, 9.1, 1004.2, 0.0, 8.0, 911.0, None, 2022-09-27 04:00:00, None, None, 911.0
None, 8.92, 90.1, 18.1, 90.0, 7.0, 8.9, 8.7, 1004.3, 0.0, 7.0, 911.0, None, 2022-09-27 05:00:00, None, None, 911.0
None, 8.26, 90.7, 18.1, 91.0, 7.0, 8.3, 8.3, 1004.4, 0.0, 7.0, 911.0, None, 2022-09-27 06:00:00, None, None, 911.0
None, 8.92, 90.2, 8.9, 90.0, 7.0, 8.9, 8.2, 1005.6, 0.0, 7.0, 912.0, None, 2022-09-27 07:00:00, None, None, 912.0
None, 10.29, 89.4, 10.3, 89.0, 9.0, 10.3, 8.2, 1006.6, 0.0, 9.0, 913.0, None, 2022-09-27 08:00:00, None, None, 913.0
None, 10.42, 92.7, 10.4, 93.0, 9.0, 10.4, 8.2, 1006.7, 0.0, 9.0, 913.0, None, 2022-09-27 09:00:00, None, None, 913.0
None, 11.08, 92.4, 11.2, 92.0, 10.0, 11.1, 8.2, 1007.9, 0.0, 10.0, 914.0, None, 2022-09-27 10:00:00, None, None, 914.0
None, 11.61, 92.8, 11.6, 93.0, 11.0, 11.6, 8.2, 1008.0, 1.0, 11.0, 914.0, None, 2022-09-27 11:00:00, None, None, 914.0
None, 12.15, 91.5, 12.1, 92.0, 11.0, 12.2, 8.2, 1008.1, 0.0, 11.0, 914.0, None, 2022-09-27 12:00:00, None, None, 914.0
None, 12.78, 87.2, 12.9, 87.0, 11.0, 12.8, 8.2, 1007.8, 0.0, 11.0, 914.0, None, 2022-09-27 13:00:00, None, None, 914.0
None, 13.26, 84.7, 13.3, 85.0, 11.0, 13.3, 8.2, 1008.9, 0.0, 11.0, 915.0, None, 2022-09-27 14:00:00, None, None, 915.0
None, 13.53, 82.2, 13.9, 82.0, 10.0, 13.5, 8.2, 1009.0, 0.0, 10.0, 915.0, None, 2022-09-27 15:00:00, None, None, 915.0
1.0, 13.78, 79.37, 13.9, 79.0, 10.0, 13.8, 8.2, 1009.1, 0.0, 10.0, 915.0, None, 2022-09-27 16:00:00, None, None, 915.0
1.0, 13.29, 76.67, 13.9, 77.0, 9.0, 13.3, 8.2, 1009.2, 0.0, 9.0, 915.0, None, 2022-09-27 17:00:00, None, None, 915.0
1.0, 13.38, 76.26, 13.9, 76.0, 9.0, 13.4, 8.2, 1009.2, 0.0, 9.0, 915.0, None, 2022-09-27 18:00:00, None, None, 915.0
1.0, 10.57, 78.71, 13.4, 79.0, 7.0, 10.6, 10.6, 1009.4, 0.0, 7.0, 915.0, None, 2022-09-27 19:00:00, None, None, 915.0
1.0, 10.34, 78.79, 13.4, 79.0, 7.0, 10.3, 10.4, 1009.3, 0.0, 7.0, 915.0, None, 2022-09-27 20:00:00, None, None, 915.0
1.0, 10.25, 77.42, 13.4, 77.0, 6.0, 10.3, 10.2, 1010.4, 0.0, 6.0, 916.0, None, 2022-09-27 21:00:00, None, None, 916.0
1.0, 9.68, 78.92, 13.4, 79.0, 6.0, 9.7, 9.7, 1010.4, 0.0, 6.0, 916.0, None, 2022-09-27 22:00:00, None, None, 916.0
1.0, 9.24, 80.5, 13.4, 81.0, 6.0, 9.2, 9.3, 1011.5, 0.0, 6.0, 917.0, None, 2022-09-27 23:00:00, None, None, 917.0
1.0, 8.88, 79.56, 13.4, 80.0, 6.0, 8.9, 8.9, 1011.5, 0.0, 6.0, 917.0, None, 2022-09-28 00:00:00, None, None, 917.0
1.0, 8.33, 81.4, 13.4, 81.0, 5.0, 8.3, 8.3, 1011.5, 0.0, 5.0, 917.0, None, 2022-09-28 01:00:00, None, None, 917.0
1.0, 7.54, 86.0, 13.4, 86.0, 5.0, 7.5, 7.6, 1011.5, 0.0, 5.0, 917.0, None, 2022-09-28 02:00:00, None, None, 917.0
1.0, 6.614, 89.6, 13.4, 90.0, 5.0, 6.6, 6.6, 1012.7, 0.0, 5.0, 918.0, None, 2022-09-28 03:00:00, None, None, 918.0
1.0, 5.971, 91.0, 13.4, 91.0, 5.0, 6.0, 6.0, 1011.6, 0.0, 5.0, 917.0, None, 2022-09-28 04:00:00, None, None, 917.0
1.0, 5.755, 92.6, 13.4, 93.0, 5.0, 5.8, 5.7, 1011.7, 0.0, 5.0, 917.0, None, 2022-09-28 05:00:00, None, None, 917.0
1.0, 6.023, 92.2, 13.4, 92.0, 5.0, 6.0, 5.7, 1011.7, 0.0, 5.0, 917.0, None, 2022-09-28 06:00:00, None, None, 917.0
1.0, 5.571, 93.4, 6.2, 93.0, 5.0, 5.6, 5.6, 1012.0, 0.0, 5.0, 917.0, None, 2022-09-28 07:00:00, None, None, 917.0
1.0, 5.292, 94.0, 6.2, 94.0, 4.0, 5.3, 5.2, 1013.1, 0.0, 4.0, 918.0, None, 2022-09-28 08:00:00, None, None, 918.0
1.0, 6.021, 92.4, 6.2, 92.0, 5.0, 6.0, 5.2, 1013.1, 0.0, 5.0, 918.0, None, 2022-09-28 09:00:00, None, None, 918.0
1.0, 7.195, 88.2, 7.2, 88.0, 5.0, 7.2, 5.2, 1014.1, 0.0, 5.0, 919.0, None, 2022-09-28 10:00:00, None, None, 919.0
0.0, 8.88, 79.83, 8.9, 80.0, 6.0, 8.9, 5.2, 1014.0, 0.0, 6.0, 919.0, None, 2022-09-28 11:00:00, None, None, 919.0
0.0, 9.48, 77.96, 9.5, 78.0, 6.0, 9.5, 5.2, 1014.0, 0.0, 6.0, 919.0, None, 2022-09-28 12:00:00, None, None, 919.0
0.0, 10.47, 75.63, 10.6, 76.0, 6.0, 10.5, 5.2, 1013.9, 0.0, 6.0, 919.0, None, 2022-09-28 13:00:00, None, None, 919.0
0.0, 10.79, 76.16, 10.8, 76.0, 7.0, 10.8, 5.2, 1014.0, 0.0, 7.0, 919.0, None, 2022-09-28 14:00:00, None, None, 919.0
0.0, 10.71, 82.7, 11.0, 83.0, 8.0, 10.7, 5.2, 1014.1, 0.0, 8.0, 919.0, None, 2022-09-28 15:00:00, None, None, 919.0
0.0, 11.22, 86.5, 11.2, 87.0, 9.0, 11.2, 5.2, 1015.2, 0.0, 9.0, 920.0, None, 2022-09-28 16:00:00, None, None, 920.0
0.0, 11.9, 84.3, 11.9, 84.0, 9.0, 11.9, 5.2, 1015.1, 0.0, 9.0, 920.0, None, 2022-09-28 17:00:00, None, None, 920.0
1.0, 12.09, 83.1, 12.4, 83.0, 9.0, 12.1, 5.2, 1015.1, 1.0, 9.0, 920.0, None, 2022-09-28 18:00:00, None, None, 920.0
None, 10.85, 90.5, 12.1, 91.0, 9.0, 10.9, 10.9, 1015.3, -1.0, 9.0, 920.0, None, 2022-09-28 19:00:00, None, None, 920.0
None, 10.15, 91.7, 12.1, 92.0, 9.0, 10.2, 10.2, 1015.4, 0.0, 9.0, 920.0, None, 2022-09-28 20:00:00, None, None, 920.0
None, 9.29, 92.7, 12.1, 93.0, 8.0, 9.3, 9.3, 1015.4, 0.0, 8.0, 920.0, None, 2022-09-28 21:00:00, None, None, 920.0
None, 8.56, 93.5, 12.1, 94.0, 8.0, 8.6, 8.6, 1016.4, 0.0, 8.0, 921.0, None, 2022-09-28 22:00:00, None, None, 921.0
None, 8.62, 94.3, 12.1, 94.0, 8.0, 8.6, 8.5, 1016.3, 0.0, 8.0, 921.0, None, 2022-09-28 23:00:00, None, None, 921.0
None, 8.68, 94.2, 12.1, 94.0, 8.0, 8.7, 8.5, 1016.2, 0.0, 8.0, 921.0, None, 2022-09-29 00:00:00, None, None, 921.0
None, 8.46, 94.7, 12.1, 95.0, 8.0, 8.5, 8.4, 1016.1, 0.0, 8.0, 921.0, None, 2022-09-29 01:00:00, None, None, 921.0
None, 8.33, 94.7, 12.1, 95.0, 8.0, 8.3, 8.3, 1016.1, 0.0, 8.0, 921.0, None, 2022-09-29 02:00:00, None, None, 921.0
None, 8.53, 94.7, 12.1, 95.0, 8.0, 8.5, 8.3, 1017.2, 0.0, 8.0, 922.0, None, 2022-09-29 03:00:00, None, None, 922.0
None, 8.55, 94.6, 12.1, 95.0, 8.0, 8.6, 8.3, 1017.1, 0.0, 8.0, 922.0, None, 2022-09-29 04:00:00, None, None, 922.0
None, 8.64, 94.6, 12.1, 95.0, 8.0, 8.6, 8.3, 1017.1, 0.0, 8.0, 922.0, None, 2022-09-29 05:00:00, None, None, 922.0
None, 8.65, 95.1, 12.1, 95.0, 8.0, 8.7, 8.3, 1017.0, 0.0, 8.0, 922.0, None, 2022-09-29 06:00:00, None, None, 922.0
None, 8.44, 95.3, 8.7, 95.0, 8.0, 8.4, 8.5, 1017.2, 0.0, 8.0, 922.0, None, 2022-09-29 07:00:00, None, None, 922.0
None, 8.24, 96.3, 8.7, 96.0, 8.0, 8.2, 8.2, 1017.3, 0.0, 8.0, 922.0, None, 2022-09-29 08:00:00, None, None, 922.0
None, 8.09, 96.7, 8.7, 97.0, 8.0, 8.1, 8.1, 1018.5, 0.0, 8.0, 923.0, None, 2022-09-29 09:00:00, None, None, 923.0
None, 8.62, 96.7, 8.7, 97.0, 8.0, 8.6, 7.9, 1018.5, 0.0, 8.0, 923.0, None, 2022-09-29 10:00:00, None, None, 923.0
None, 8.8, 96.2, 8.8, 96.0, 8.0, 8.8, 7.9, 1019.6, 0.0, 8.0, 924.0, None, 2022-09-29 11:00:00, None, None, 924.0
None, 10.07, 91.1, 10.2, 91.0, 9.0, 10.1, 7.9, 1018.3, 1.0, 9.0, 923.0, None, 2022-09-29 12:00:00, None, None, 923.0
None, 12.22, 80.6, 12.2, 81.0, 9.0, 12.2, 7.9, 1018.2, 0.0, 9.0, 923.0, None, 2022-09-29 13:00:00, None, None, 923.0
None, 15.05, 68.04, 15.0, 68.0, 9.0, 15.1, 7.9, 1017.9, 0.0, 9.0, 923.0, None, 2022-09-29 14:00:00, None, None, 923.0
None, 15.99, 58.93, 16.5, 59.0, 8.0, 16.0, 7.9, 1017.8, 0.0, 8.0, 923.0, None, 2022-09-29 15:00:00, None, None, 923.0
None, 16.8, 54.35, 17.1, 54.0, 8.0, 16.8, 7.9, 1017.7, 0.0, 8.0, 923.0, None, 2022-09-29 16:00:00, None, None, 923.0
None, 15.73, 57.16, 17.1, 57.0, 7.0, 15.7, 7.9, 1017.8, 0.0, 7.0, 923.0, None, 2022-09-29 17:00:00, None, None, 923.0
None, 15.67, 61.74, 17.1, 62.0, 8.0, 15.7, 7.9, 1017.8, 0.0, 8.0, 923.0, None, 2022-09-29 18:00:00, None, None, 923.0
1.0, 12.65, 77.39, 15.7, 77.0, 9.0, 12.7, 12.7, 1017.0, 0.0, 9.0, 922.0, None, 2022-09-29 19:00:00, None, None, 922.0
None, 10.83, 85.5, 15.7, 86.0, 8.0, 10.8, 10.9, 1017.2, -1.0, 8.0, 922.0, None, 2022-09-29 20:00:00, None, None, 922.0
None, 9.27, 87.1, 15.7, 87.0, 7.0, 9.3, 9.3, 1017.4, 0.0, 7.0, 922.0, None, 2022-09-29 21:00:00, None, None, 922.0
None, 8.35, 90.8, 15.7, 91.0, 7.0, 8.4, 8.3, 1016.3, 0.0, 7.0, 921.0, None, 2022-09-29 22:00:00, None, None, 921.0
None, 8.14, 90.1, 15.7, 90.0, 7.0, 8.1, 8.0, 1017.4, 0.0, 7.0, 922.0, None, 2022-09-29 23:00:00, None, None, 922.0
None, 8.56, 90.1, 15.7, 90.0, 7.0, 8.6, 8.0, 1017.2, 0.0, 7.0, 922.0, None, 2022-09-30 00:00:00, None, None, 922.0
None, 8.65, 90.7, 15.7, 91.0, 7.0, 8.7, 8.0, 1018.1, 0.0, 7.0, 923.0, None, 2022-09-30 01:00:00, None, None, 923.0
None, 8.48, 92.5, 15.7, 93.0, 7.0, 8.5, 8.0, 1017.9, 0.0, 7.0, 923.0, None, 2022-09-30 02:00:00, None, None, 923.0
None, 7.699, 94.5, 15.7, 95.0, 7.0, 7.7, 7.6, 1017.9, 0.0, 7.0, 923.0, None, 2022-09-30 03:00:00, None, None, 923.0
None, 7.534, 93.8, 15.7, 94.0, 7.0, 7.5, 7.6, 1017.8, 0.0, 7.0, 923.0, None, 2022-09-30 04:00:00, None, None, 923.0
None, 6.167, 95.7, 15.7, 96.0, 6.0, 6.2, 6.1, 1018.0, 0.0, 6.0, 923.0, None, 2022-09-30 05:00:00, None, None, 923.0
None, 4.902, 96.0, 15.7, 96.0, 4.0, 4.9, 4.9, 1018.2, 0.0, 4.0, 923.0, None, 2022-09-30 06:00:00, None, None, 923.0
None, 4.196, 96.4, 4.9, 96.0, 4.0, 4.2, 4.2, 1018.5, 0.0, 4.0, 923.0, None, 2022-09-30 07:00:00, None, None, 923.0
None, 4.789, 97.3, 4.9, 97.0, 4.0, 4.8, 3.9, 1019.8, 0.0, 4.0, 924.0, None, 2022-09-30 08:00:00, None, None, 924.0
None, 6.133, 96.6, 6.1, 97.0, 6.0, 6.1, 3.9, 1019.8, 0.0, 6.0, 924.0, None, 2022-09-30 09:00:00, None, None, 924.0
None, 7.897, 94.2, 7.9, 94.0, 7.0, 7.9, 3.9, 1019.7, 0.5, 7.0, 924.0, None, 2022-09-30 10:00:00, None, None, 924.0
None, 9.96, 90.5, 9.9, 91.0, 9.0, 10.0, 3.9, 1020.6, 0.5, 9.0, 925.0, None, 2022-09-30 11:00:00, None, None, 925.0
None, 11.18, 79.38, 11.1, 79.0, 8.0, 11.2, 3.9, 1020.5, 0.0, 8.0, 925.0, None, 2022-09-30 12:00:00, None, None, 925.0
None, 12.47, 76.43, 12.5, 76.0, 8.0, 12.5, 3.9, 1020.3, 0.0, 8.0, 925.0, None, 2022-09-30 13:00:00, None, None, 925.0
None, 14.96, 66.65, 14.9, 67.0, 9.0, 15.0, 3.9, 1019.0, 0.0, 9.0, 924.0, None, 2022-09-30 14:00:00, None, None, 924.0
None, 14.98, 68.29, 15.2, 68.0, 9.0, 15.0, 3.9, 1019.1, 0.0, 9.0, 924.0, None, 2022-09-30 15:00:00, None, None, 924.0
None, 15.76, 65.14, 15.8, 65.0, 10.0, 15.8, 3.9, 1017.9, 0.0, 10.0, 923.0, None, 2022-09-30 16:00:00, None, None, 923.0
None, 15.75, 57.44, 16.1, 57.0, 7.0, 15.8, 3.9, 1016.9, 0.0, 7.0, 922.0, None, 2022-09-30 17:00:00, None, None, 922.0
None, 15.28, 58.05, 16.1, 58.0, 7.0, 15.3, 3.9, 1017.1, 0.0, 7.0, 922.0, None, 2022-09-30 18:00:00, None, None, 922.0
None, 14.51, 62.65, 15.4, 63.0, 8.0, 14.5, 14.5, 1016.1, 0.0, 8.0, 921.0, None, 2022-09-30 19:00:00, None, None, 921.0
1.0, 13.87, 65.31, 15.4, 65.0, 7.0, 13.9, 13.9, 1016.1, 0.0, 7.0, 921.0, None, 2022-09-30 20:00:00, None, None, 921.0
1.0, 13.07, 69.52, 15.4, 70.0, 8.0, 13.1, 13.1, 1015.0, 0.0, 8.0, 920.0, None, 2022-09-30 21:00:00, None, None, 920.0
1.0, 12.63, 72.01, 15.4, 72.0, 8.0, 12.6, 12.7, 1014.9, 0.0, 8.0, 920.0, None, 2022-09-30 22:00:00, None, None, 920.0
1.0, 12.29, 74.49, 15.4, 74.0, 8.0, 12.3, 12.3, 1013.6, 0.0, 8.0, 919.0, None, 2022-09-30 23:00:00, None, None, 919.0
1.0, 12.69, 71.35, 15.4, 71.0, 7.0, 12.7, 11.9, 1012.3, 0.0, 7.0, 918.0, None, 2022-10-01 00:00:00, None, None, 918.0
1.0, 13.27, 67.4, 15.4, 67.0, 7.0, 13.3, 11.9, 1012.2, 0.0, 7.0, 918.0, None, 2022-10-01 01:00:00, None, None, 918.0
1.0, 13.37, 66.0, 15.4, 66.0, 7.0, 13.4, 11.9, 1010.8, 0.0, 7.0, 917.0, None, 2022-10-01 02:00:00, None, None, 917.0
1.0, 13.22, 66.72, 15.4, 67.0, 7.0, 13.2, 11.9, 1009.7, 0.0, 7.0, 916.0, None, 2022-10-01 03:00:00, None, None, 916.0
1.0, 13.19, 66.92, 15.4, 67.0, 7.0, 13.2, 11.9, 1008.5, 0.0, 7.0, 915.0, None, 2022-10-01 04:00:00, None, None, 915.0
