station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, ATMOSPHERIC_PRESSURE, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MAXIMUM_MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1
None, 10.3, 91.0, None, None, None, 1987-11-01 11:00:00, None, None, None, None, None
None, 12.0, 87.0, None, None, None, 1987-11-01 12:00:00, None, None, None, None, None
None, 13.9, 80.0, None, None, None, 1987-11-01 13:00:00, None, None, None, None, None
None, 12.1, 80.0, None, None, None, 1987-11-01 14:00:00, None, None, None, None, None
None, 12.1, 81.0, None, None, None, 1987-11-01 15:00:00, None, None, None, None, None
None, 12.3, 76.0, None, None, None, 1987-11-01 16:00:00, None, None, None, None, None
None, 12.2, 83.0, None, None, None, 1987-11-01 17:00:00, None, None, None, None, None
None, 10.4, 80.0, None, None, None, 1987-11-01 18:00:00, None, None, None, None, None
None, 8.9, 85.0, None, None, None, 1987-11-01 19:00:00, None, None, None, None, None
None, 8.2, 84.0, None, None, None, 1987-11-01 20:00:00, None, None, None, None, None
None, 8.2, 84.0, None, None, None, 1987-11-01 21:00:00, None, None, None, None, None
None, 8.3, 82.0, None, None, None, 1987-11-01 22:00:00, None, None, None, None, None
None, 8.2, 83.0, None, None, None, 1987-11-01 23:00:00, None, None, None, None, None
None, 8.2, 83.0, None, None, None, 1987-11-02 00:00:00, None, None, None, None, None
None, 7.7, 83.0, None, None, None, 1987-11-02 04:00:00, None, None, None, None, None
None, 6.9, 91.0, None, None, None, 1987-11-02 05:00:00, None, None, None, None, None
None, 6.9, 91.0, None, None, None, 1987-11-02 06:00:00, None, None, None, None, None
None, 5.4, 106.0, None, None, None, 1987-11-02 10:00:00, None, None, None, None, None
None, 10.7, 82.0, None, None, None, 1987-11-02 11:00:00, None, None, None, None, None
None, 13.2, 72.0, None, None, None, 1987-11-02 12:00:00, None, None, None, None, None
None, 6.5, 103.0, None, None, None, 1987-11-02 13:00:00, None, None, None, None, None
None, 6.5, 108.0, None, None, None, 1987-11-02 14:00:00, None, None, None, None, None
None, 6.2, 111.0, None, None, None, 1987-11-02 15:00:00, None, None, None, None, None
None, 5.7, 114.0, None, None, None, 1987-11-02 16:00:00, None, None, None, None, None
None, 5.1, 115.0, None, None, None, 1987-11-02 17:00:00, None, None, None, None, None
None, 4.6, 115.0, None, None, None, 1987-11-02 18:00:00, None, None, None, None, None
None, 4.4, None, None, None, None, 1987-11-02 19:00:00, None, None, None, None, None
None, 4.4, None, None, None, None, 1987-11-02 21:00:00, None, None, None, None, None
None, 4.4, 117.0, None, None, None, 1987-11-02 22:00:00, None, None, None, None, None
None, 4.4, 117.0, None, None, None, 1987-11-02 23:00:00, None, None, None, None, None
None, 4.4, 117.0, None, None, None, 1987-11-03 00:00:00, None, None, None, None, None
None, 4.5, 117.0, None, None, None, 1987-11-03 01:00:00, None, None, None, None, None
None, 4.5, 117.0, None, None, None, 1987-11-03 02:00:00, None, None, None, None, None
None, 4.6, 117.0, None, None, None, 1987-11-03 03:00:00, None, None, None, None, None
None, 4.6, 118.0, None, None, None, 1987-11-03 04:00:00, None, None, None, None, None
None, 4.7, 118.0, None, None, None, 1987-11-03 05:00:00, None, None, None, None, None
None, 4.7, 118.0, None, None, None, 1987-11-03 06:00:00, None, None, None, None, None
None, 6.8, 118.0, None, None, None, 1987-11-03 13:00:00, None, None, None, None, None
None, 7.1, 118.0, None, None, None, 1987-11-03 14:00:00, None, None, None, None, None
None, 7.1, 118.0, None, None, None, 1987-11-03 15:00:00, None, None, None, None, None
None, 7.1, 118.0, None, None, None, 1987-11-03 16:00:00, None, None, None, None, None
None, 6.8, 118.0, None, None, None, 1987-11-03 17:00:00, None, None, None, None, None
None, 6.8, 118.0, None, None, None, 1987-11-03 18:00:00, None, None, None, None, None
None, 7.0, 118.0, None, None, None, 1987-11-03 19:00:00, None, None, None, None, None
None, 7.5, 118.0, None, None, None, 1987-11-03 20:00:00, None, None, None, None, None
None, 7.3, 118.0, None, None, None, 1987-11-03 21:00:00, None, None, None, None, None
None, 7.9, 118.0, None, None, None, 1987-11-03 22:00:00, None, None, None, None, None
None, 7.9, 118.0, None, None, None, 1987-11-03 23:00:00, None, None, None, None, None
None, 7.9, 118.0, None, None, None, 1987-11-04 00:00:00, None, None, None, None, None
None, 7.3, 118.0, None, None, None, 1987-11-04 01:00:00, None, None, None, None, None
None, 7.3, 118.0, None, None, None, 1987-11-04 02:00:00, None, None, None, None, None
None, 7.2, 118.0, None, None, None, 1987-11-04 03:00:00, None, None, None, None, None
None, 7.2, 118.0, None, None, None, 1987-11-04 04:00:00, None, None, None, None, None
None, 7.0, 118.0, None, None, None, 1987-11-04 05:00:00, None, None, None, None, None
None, 6.9, 118.0, None, None, None, 1987-11-04 06:00:00, None, None, None, None, None
None, 6.7, 118.0, None, None, None, 1987-11-04 07:00:00, None, None, None, None, None
None, 6.4, 118.0, None, None, None, 1987-11-04 08:00:00, None, None, None, None, None
None, 6.5, 118.0, None, None, None, 1987-11-04 09:00:00, None, None, None, None, None
None, 9.2, 118.0, None, None, None, 1987-11-04 13:00:00, None, None, None, None, None
None, 9.9, 111.0, None, None, None, 1987-11-04 14:00:00, None, None, None, None, None
None, 8.5, 110.0, None, None, None, 1987-11-04 15:00:00, None, None, None, None, None
None, 9.0, 110.0, None, None, None, 1987-11-04 16:00:00, None, None, None, None, None
None, 8.0, 111.0, None, None, None, 1987-11-04 17:00:00, None, None, None, None, None
None, 7.6, 113.0, None, None, None, 1987-11-04 18:00:00, None, None, None, None, None
None, 6.6, 114.0, None, None, None, 1987-11-04 19:00:00, None, None, None, None, None
None, 6.6, 116.0, None, None, None, 1987-11-04 20:00:00, None, None, None, None, None
None, 6.7, 116.0, None, None, None, 1987-11-04 22:00:00, None, None, None, None, None
None, 6.9, 116.0, None, None, None, 1987-11-04 23:00:00, None, None, None, None, None
None, 7.0, 100.0, None, None, None, 1987-11-05 04:00:00, None, None, None, None, None
None, 7.5, 72.0, None, None, None, 1987-11-05 05:00:00, None, None, None, None, None
None, 8.1, 74.0, None, None, None, 1987-11-05 06:00:00, None, None, None, None, None
None, 7.1, 84.0, None, None, None, 1987-11-05 07:00:00, None, None, None, None, None
None, 6.5, 89.0, None, None, None, 1987-11-05 08:00:00, None, None, None, None, None
None, 7.7, 74.0, None, None, None, 1987-11-05 09:00:00, None, None, None, None, None
None, 10.0, 63.0, None, None, None, 1987-11-05 10:00:00, None, None, None, None, None
None, 11.6, 69.0, None, None, None, 1987-11-05 11:00:00, None, None, None, None, None
None, 15.1, 66.0, None, None, None, 1987-11-05 12:00:00, None, None, None, None, None
None, 15.2, 67.0, None, None, None, 1987-11-05 16:00:00, None, None, None, None, None
None, 16.0, 67.0, None, None, None, 1987-11-05 17:00:00, None, None, None, None, None
None, 11.9, 51.0, None, None, None, 1987-11-05 18:00:00, None, None, None, None, None
None, 11.2, 51.0, None, None, None, 1987-11-05 19:00:00, None, None, None, None, None
None, 11.8, 55.0, None, None, None, 1987-11-05 20:00:00, None, None, None, None, None
None, 10.9, 56.0, None, None, None, 1987-11-05 21:00:00, None, None, None, None, None
None, 10.7, 53.0, None, None, None, 1987-11-05 22:00:00, None, None, None, None, None
None, 8.9, 63.0, None, None, None, 1987-11-05 23:00:00, None, None, None, None, None
None, 8.6, 65.0, None, None, None, 1987-11-06 00:00:00, None, None, None, None, None
None, 7.0, 101.0, None, None, None, 1987-11-06 16:00:00, None, None, None, None, None
None, 7.1, 105.0, None, None, None, 1987-11-06 17:00:00, None, None, None, None, None
None, 6.4, 107.0, None, None, None, 1987-11-06 18:00:00, None, None, None, None, None
None, 6.6, 113.0, None, None, None, 1987-11-07 01:00:00, None, None, None, None, None
None, 6.7, 112.0, None, None, None, 1987-11-07 02:00:00, None, None, None, None, None
None, 6.7, 113.0, None, None, None, 1987-11-07 03:00:00, None, None, None, None, None
None, 6.7, 113.0, None, None, None, 1987-11-07 04:00:00, None, None, None, None, None
None, 6.7, 111.0, None, None, None, 1987-11-07 05:00:00, None, None, None, None, None
None, 6.8, 111.0, None, None, None, 1987-11-07 06:00:00, None, None, None, None, None
None, 6.8, 111.0, None, None, None, 1987-11-07 07:00:00, None, None, None, None, None
None, 6.7, 113.0, None, None, None, 1987-11-07 08:00:00, None, None, None, None, None
None, 6.9, 108.0, None, None, None, 1987-11-07 09:00:00, None, None, None, None, None
None, 7.1, 109.0, None, None, None, 1987-11-07 10:00:00, None, None, None, None, None
None, 7.0, 109.0, None, None, None, 1987-11-07 11:00:00, None, None, None, None, None
None, 7.2, 106.0, None, None, None, 1987-11-07 12:00:00, None, None, None, None, None
None, 7.0, 107.0, None, None, None, 1987-11-07 13:00:00, None, None, None, None, None
None, 7.3, 105.0, None, None, None, 1987-11-07 14:00:00, None, None, None, None, None
None, 7.4, 101.0, None, None, None, 1987-11-07 15:00:00, None, None, None, None, None
None, 9.3, 74.0, None, None, None, 1987-11-08 01:00:00, None, None, None, None, None
None, 9.5, 75.0, None, None, None, 1987-11-08 02:00:00, None, None, None, None, None
None, 10.0, 73.0, None, None, None, 1987-11-08 03:00:00, None, None, None, None, None
None, 10.5, 65.0, None, None, None, 1987-11-08 07:00:00, None, None, None, None, None
None, 10.5, 65.0, None, None, None, 1987-11-08 08:00:00, None, None, None, None, None
None, 9.6, 68.0, None, None, None, 1987-11-08 09:00:00, None, None, None, None, None
None, 10.5, 69.0, None, None, None, 1987-11-08 10:00:00, None, None, None, None, None
None, 11.3, 69.0, None, None, None, 1987-11-08 11:00:00, None, None, None, None, None
None, 12.0, 64.0, None, None, None, 1987-11-08 12:00:00, None, None, None, None, None
None, 12.1, 67.0, None, None, None, 1987-11-08 16:00:00, None, None, None, None, None
None, 11.6, 65.0, None, None, None, 1987-11-08 17:00:00, None, None, None, None, None
None, 11.0, 65.0, None, None, None, 1987-11-08 18:00:00, None, None, None, None, None
None, 12.5, 59.0, None, None, None, 1987-11-08 19:00:00, None, None, None, None, None
None, 12.2, 58.0, None, None, None, 1987-11-08 20:00:00, None, None, None, None, None
None, 12.4, 58.0, None, None, None, 1987-11-08 21:00:00, None, None, None, None, None
None, 11.3, 63.0, None, None, None, 1987-11-09 01:00:00, None, None, None, None, None
None, 9.0, 84.0, None, None, None, 1987-11-09 02:00:00, None, None, None, None, None
None, 7.5, 97.0, None, None, None, 1987-11-09 03:00:00, None, None, None, None, None
None, 7.4, 105.0, None, None, None, 1987-11-09 04:00:00, None, None, None, None, None
None, 7.5, 105.0, None, None, None, 1987-11-09 05:00:00, None, None, None, None, None
None, 7.9, 100.0, None, None, None, 1987-11-09 06:00:00, None, None, None, None, None
None, 7.8, 108.0, None, None, None, 1987-11-09 13:00:00, None, None, None, None, None
None, 8.2, 97.0, None, None, None, 1987-11-09 14:00:00, None, None, None, None, None
None, 8.5, 93.0, None, None, None, 1987-11-09 15:00:00, None, None, None, None, None
None, 10.6, 72.0, None, None, None, 1987-11-10 13:00:00, None, None, None, None, None
None, 7.9, 93.0, None, None, None, 1987-11-10 14:00:00, None, None, None, None, None
None, 7.5, 96.0, None, None, None, 1987-11-10 15:00:00, None, None, None, None, None
None, 7.9, 97.0, None, None, None, 1987-11-10 19:00:00, None, None, None, None, None
None, 7.7, 105.0, None, None, None, 1987-11-10 20:00:00, None, None, None, None, None
None, 8.6, 97.0, None, None, None, 1987-11-10 21:00:00, None, None, None, None, None
None, 30.9, None, None, None, None, 1987-11-10 22:00:00, None, None, None, None, None
None, None, None, None, None, None, 1987-11-10 23:00:00, None, None, None, None, None
None, None, None, None, None, None, 1987-11-11 00:00:00, None, None, None, None, None
None, 6.3, 112.0, None, None, None, 1987-11-13 04:00:00, None, None, None, None, None
None, 6.4, 113.0, None, None, None, 1987-11-13 05:00:00, None, None, None, None, None
None, 6.1, 113.0, None, None, None, 1987-11-13 06:00:00, None, None, None, None, None
None, 6.0, 114.0, None, None, None, 1987-11-13 10:00:00, None, None, None, None, None
None, 6.1, 115.0, None, None, None, 1987-11-13 11:00:00, None, None, None, None, None
None, 6.3, 115.0, None, None, None, 1987-11-13 12:00:00, None, None, None, None, None
None, 3.6, 108.0, None, None, None, 1987-11-13 16:00:00, None, None, None, None, None
None, 6.1, 90.0, None, None, None, 1987-11-13 17:00:00, None, None, None, None, None
None, 3.3, 90.0, None, None, None, 1987-11-13 18:00:00, None, None, None, None, None
None, 1.1, 107.0, None, None, None, 1987-11-14 10:00:00, None, None, None, None, None
None, 2.5, 97.0, None, None, None, 1987-11-14 11:00:00, None, None, None, None, None
None, 10.3, 66.0, None, None, None, 1987-11-14 12:00:00, None, None, None, None, None
None, 2.6, 93.0, None, None, None, 1987-11-14 19:00:00, None, None, None, None, None
None, 2.6, 82.0, None, None, None, 1987-11-14 20:00:00, None, None, None, None, None
None, 2.1, 82.0, None, None, None, 1987-11-14 21:00:00, None, None, None, None, None
None, 2.4, 83.0, None, None, None, 1987-11-15 07:00:00, None, None, None, None, None
None, 1.2, 102.0, None, None, None, 1987-11-15 08:00:00, None, None, None, None, None
None, 1.1, 108.0, None, None, None, 1987-11-15 09:00:00, None, None, None, None, None
None, 0.6, 112.0, None, None, None, 1987-11-15 16:00:00, None, None, None, None, None
None, 0.7, 111.0, None, None, None, 1987-11-15 17:00:00, None, None, None, None, None
None, 0.5, 112.0, None, None, None, 1987-11-15 18:00:00, None, None, None, None, None
None, 1.2, 113.0, None, None, None, 1987-11-15 22:00:00, None, None, None, None, None
None, 1.1, 114.0, None, None, None, 1987-11-15 23:00:00, None, None, None, None, None
None, 0.3, 114.0, None, None, None, 1987-11-16 00:00:00, None, None, None, None, None
None, -0.8, 114.0, None, None, None, 1987-11-16 04:00:00, None, None, None, None, None
None, -1.4, 114.0, None, None, None, 1987-11-16 05:00:00, None, None, None, None, None
None, -1.6, 114.0, None, None, None, 1987-11-16 06:00:00, None, None, None, None, None
None, 7.2, 75.0, None, None, None, 1987-11-16 16:00:00, None, None, None, None, None
None, 5.0, 88.0, None, None, None, 1987-11-16 17:00:00, None, None, None, None, None
None, 0.8, 97.0, None, None, None, 1987-11-16 18:00:00, None, None, None, None, None
None, 3.4, 76.0, None, None, None, 1987-11-17 16:00:00, None, None, None, None, None
None, 2.4, 77.0, None, None, None, 1987-11-17 17:00:00, None, None, None, None, None
None, 2.0, 58.0, None, None, None, 1987-11-17 18:00:00, None, None, None, None, None
None, 11.2, 80.0, None, None, None, 1987-11-19 13:00:00, None, None, None, None, None
None, 11.4, 80.0, None, None, None, 1987-11-19 14:00:00, None, None, None, None, None
None, 11.2, 82.0, None, None, None, 1987-11-19 15:00:00, None, None, None, None, None
None, 11.2, 80.0, None, None, None, 1987-11-19 16:00:00, None, None, None, None, None
None, 11.6, 75.0, None, None, None, 1987-11-19 17:00:00, None, None, None, None, None
None, 12.8, 73.0, None, None, None, 1987-11-19 18:00:00, None, None, None, None, None
None, 12.2, 58.0, None, None, None, 1987-11-20 07:00:00, None, None, None, None, None
None, 12.6, 56.0, None, None, None, 1987-11-20 08:00:00, None, None, None, None, None
None, 12.2, 58.0, None, None, None, 1987-11-20 09:00:00, None, None, None, None, None
None, 8.4, 104.0, None, None, None, 1987-11-20 13:00:00, None, None, None, None, None
None, 8.7, 103.0, None, None, None, 1987-11-20 14:00:00, None, None, None, None, None
None, 8.8, 98.0, None, None, None, 1987-11-20 15:00:00, None, None, None, None, None
None, 1.9, 113.0, None, None, None, 1987-11-21 19:00:00, None, None, None, None, None
None, 1.7, 113.0, None, None, None, 1987-11-21 20:00:00, None, None, None, None, None
None, 2.2, 114.0, None, None, None, 1987-11-21 21:00:00, None, None, None, None, None
None, 3.3, 110.0, None, None, None, 1987-11-22 01:00:00, None, None, None, None, None
None, 3.5, 110.0, None, None, None, 1987-11-22 02:00:00, None, None, None, None, None
None, 3.4, 112.0, None, None, None, 1987-11-22 03:00:00, None, None, None, None, None
None, 3.3, 111.0, None, None, None, 1987-11-22 13:00:00, None, None, None, None, None
None, 2.9, 112.0, None, None, None, 1987-11-22 14:00:00, None, None, None, None, None
None, 5.0, 113.0, None, None, None, 1987-11-22 15:00:00, None, None, None, None, None
None, 1.1, 113.0, None, None, None, 1987-11-25 01:00:00, None, None, None, None, None
None, 1.7, 114.0, None, None, None, 1987-11-25 02:00:00, None, None, None, None, None
None, 1.7, 114.0, None, None, None, 1987-11-25 03:00:00, None, None, None, None, None
None, 1.2, 114.0, None, None, None, 1987-11-25 07:00:00, None, None, None, None, None
None, 0.4, 114.0, None, None, None, 1987-11-25 08:00:00, None, None, None, None, None
None, 0.3, 114.0, None, None, None, 1987-11-25 09:00:00, None, None, None, None, None
None, 1.5, 115.0, None, None, None, 1987-11-25 10:00:00, None, None, None, None, None
None, 1.1, 114.0, None, None, None, 1987-11-25 11:00:00, None, None, None, None, None
