station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW
None, 11.54, 74.11, 16.2, 74.0, 7.0, 11.5, 11.4, 7.0, 1.0, None, 2022-09-24 01:00:00, None, None
None, 10.09, 79.81, 16.2, 80.0, 7.0, 10.1, 10.1, 7.0, 0.0, None, 2022-09-24 02:00:00, None, None
None, 9.41, 83.2, 16.2, 83.0, 7.0, 9.4, 9.4, 7.0, 0.0, None, 2022-09-24 03:00:00, None, None
None, 7.923, 86.3, 16.2, 86.0, 6.0, 7.9, 7.9, 6.0, 0.5, None, 2022-09-24 04:00:00, None, None
None, 7.665, 88.4, 16.2, 88.0, 6.0, 7.7, 7.7, 6.0, 0.5, None, 2022-09-24 05:00:00, None, None
None, 7.152, 91.4, 16.2, 91.0, 6.0, 7.2, 7.0, 6.0, 0.0, None, 2022-09-24 06:00:00, None, None
None, 6.849, 92.5, 7.9, 93.0, 6.0, 6.8, 6.9, 6.0, 0.0, None, 2022-09-24 07:00:00, None, None
None, 7.253, 90.5, 7.9, 91.0, 6.0, 7.3, 6.6, 6.0, 0.0, None, 2022-09-24 08:00:00, None, None
None, 9.13, 85.4, 9.2, 85.0, 7.0, 9.1, 6.6, 7.0, 0.0, None, 2022-09-24 09:00:00, None, None
None, 11.23, 70.14, 11.5, 70.0, 6.0, 11.2, 6.6, 6.0, -1.0, None, 2022-09-24 10:00:00, None, None
None, 14.73, 57.95, 14.5, 58.0, 7.0, 14.7, 6.6, 7.0, -0.7, None, 2022-09-24 11:00:00, None, None
None, 15.8, 56.92, 16.8, 57.0, 7.0, 15.8, 6.6, 7.0, -0.3, None, 2022-09-24 12:00:00, None, None
None, 17.9, 48.16, 17.8, 48.0, 7.0, 17.9, 6.6, 7.0, -1.0, None, 2022-09-24 13:00:00, None, None
None, 20.24, 42.44, 20.1, 42.0, 7.0, 20.2, 6.6, 7.0, -0.3, None, 2022-09-24 14:00:00, None, None
None, 20.53, 38.53, 20.9, 39.0, 6.0, 20.5, 6.6, 6.0, -0.7, None, 2022-09-24 15:00:00, None, None
None, 21.06, 38.53, 21.6, 39.0, 7.0, 21.1, 6.6, 7.0, 0.0, None, 2022-09-24 16:00:00, None, None
None, 21.29, 39.45, 22.1, 39.0, 7.0, 21.3, 6.6, 7.0, 0.0, None, 2022-09-24 17:00:00, None, None
None, 17.44, 52.96, 22.1, 53.0, 8.0, 17.4, 6.6, 8.0, 1.0, None, 2022-09-24 18:00:00, None, None
None, 14.89, 65.11, 17.7, 65.0, 9.0, 14.9, 14.9, 9.0, 0.0, None, 2022-09-24 19:00:00, None, None
None, 12.87, 72.36, 17.7, 72.0, 8.0, 12.9, 12.9, 8.0, 1.0, None, 2022-09-24 20:00:00, None, None
None, 11.91, 77.54, 17.7, 78.0, 8.0, 11.9, 11.7, 8.0, 0.0, None, 2022-09-24 21:00:00, None, None
None, 11.22, 78.09, 17.7, 78.0, 7.0, 11.2, 10.9, 7.0, 1.0, None, 2022-09-24 22:00:00, None, None
None, 9.89, 83.1, 17.7, 83.0, 7.0, 9.9, 9.8, 7.0, 0.0, None, 2022-09-24 23:00:00, None, None
None, 9.39, 84.3, 17.7, 84.0, 7.0, 9.4, 9.1, 7.0, 0.0, None, 2022-09-25 00:00:00, None, None
None, 8.86, 86.4, 17.7, 86.0, 6.0, 8.9, 8.7, 6.0, 0.0, None, 2022-09-25 01:00:00, None, None
None, 8.4, 89.5, 17.7, 90.0, 6.0, 8.4, 8.2, 6.0, 0.0, None, 2022-09-25 02:00:00, None, None
None, 7.596, 91.9, 17.7, 92.0, 7.0, 7.6, 7.4, 7.0, 1.0, None, 2022-09-25 03:00:00, None, None
None, 7.068, 93.6, 17.7, 94.0, 7.0, 7.1, 7.0, 7.0, 0.0, None, 2022-09-25 04:00:00, None, None
None, 7.311, 90.7, 17.7, 91.0, 6.0, 7.3, 6.8, 6.0, 0.0, None, 2022-09-25 05:00:00, None, None
None, None, None, 17.7, 95.0, 5.0, 6.5, 6.4, None, 0.0, None, 2022-09-25 06:00:00, None, None
None, 6.203, 100.3, 7.0, 100.0, 6.0, 6.2, 5.8, 6.0, 0.0, None, 2022-09-25 07:00:00, None, None
None, 6.449, 94.7, 7.1, 95.0, 6.0, 6.4, 5.8, 6.0, 0.0, None, 2022-09-25 08:00:00, None, None
None, 6.306, 98.4, 7.1, 98.0, 7.0, 6.3, 5.8, 7.0, 0.0, None, 2022-09-25 09:00:00, None, None
None, 12.19, 74.19, 12.1, 74.0, 7.0, 12.2, 5.8, 7.0, -1.0, None, 2022-09-25 10:00:00, None, None
None, 14.84, 65.84, 14.9, 66.0, 9.0, 14.8, 5.8, 9.0, -0.7, None, 2022-09-25 11:00:00, None, None
None, 17.36, 55.57, 17.4, 56.0, 9.0, 17.4, 5.8, 9.0, -0.3, None, 2022-09-25 12:00:00, None, None
None, None, None, 20.5, 45.0, 8.0, 20.4, 5.8, None, -1.0, None, 2022-09-25 13:00:00, None, None
None, 11.98, 84.1, 19.0, 84.0, 9.0, 12.0, 11.5, 9.0, 0.3, None, 2022-09-25 23:00:00, None, None
None, 10.82, 85.5, 19.0, 86.0, 8.0, 10.8, 10.9, 8.0, 0.8, None, 2022-09-26 00:00:00, None, None
None, 10.58, 86.5, 19.0, 87.0, 9.0, 10.6, 10.5, 9.0, 0.0, None, 2022-09-26 01:00:00, None, None
None, 10.02, 88.0, 19.0, 88.0, 8.0, 10.0, 9.8, 8.0, 0.0, None, 2022-09-26 02:00:00, None, None
None, 9.26, 90.1, 19.0, 90.0, 8.0, 9.3, 9.4, 8.0, 0.0, None, 2022-09-26 03:00:00, None, None
None, 8.95, 91.5, 19.0, 92.0, 8.0, 9.0, 8.8, 8.0, 0.0, None, 2022-09-26 04:00:00, None, None
None, 7.991, 94.2, 19.0, 94.0, 7.0, 8.0, 8.0, 7.0, 0.9, None, 2022-09-26 05:00:00, None, None
None, 7.775, 96.8, 19.0, 97.0, 8.0, 7.8, 7.4, 8.0, 0.1, None, 2022-09-26 06:00:00, None, None
None, 7.227, 96.5, 8.1, 97.0, 6.0, 7.2, 7.2, 6.0, 0.0, None, 2022-09-26 07:00:00, None, None
None, 6.875, 100.2, 8.1, 100.0, 7.0, 6.9, 6.7, 7.0, 0.0, None, 2022-09-26 08:00:00, None, None
None, 7.209, 100.2, 8.1, 100.0, 7.0, 7.2, 6.7, 7.0, 0.0, None, 2022-09-26 09:00:00, None, None
None, 12.56, 77.07, 12.3, 77.0, 9.0, 12.6, 6.7, 9.0, -1.0, None, 2022-09-26 10:00:00, None, None
None, 16.74, 62.3, 16.6, 62.0, 10.0, 16.7, 6.7, 10.0, -1.0, None, 2022-09-26 11:00:00, None, None
None, 17.43, 58.84, 17.9, 59.0, 10.0, 17.4, 6.7, 10.0, 0.0, None, 2022-09-26 12:00:00, None, None
None, 19.04, 51.18, 20.0, 51.0, 9.0, 19.0, 6.7, 9.0, -1.0, None, 2022-09-26 13:00:00, None, None
None, 21.48, 46.89, 21.5, 47.0, 10.0, 21.5, 6.7, 10.0, -1.0, None, 2022-09-26 14:00:00, None, None
None, 22.61, 43.19, 23.0, 43.0, 9.0, 22.6, 6.7, 9.0, 0.0, None, 2022-09-26 15:00:00, None, None
None, 23.27, 42.92, 23.3, 43.0, 9.0, 23.3, 6.7, 9.0, 0.0, None, 2022-09-26 16:00:00, None, None
None, 22.9, 41.45, 23.8, 41.0, 9.0, 22.9, 6.7, 9.0, -1.0, None, 2022-09-26 17:00:00, None, None
None, 18.44, 63.6, 23.8, 64.0, 11.0, 18.4, 6.7, 11.0, 1.0, None, 2022-09-26 18:00:00, None, None
None, 15.58, 75.54, 18.6, 76.0, 11.0, 15.6, 15.4, 11.0, 1.0, None, 2022-09-26 19:00:00, None, None
None, 13.66, 74.93, None, None, None, None, None, 10.0, None, None, 2022-09-26 20:00:00, None, None
None, 12.49, 71.06, 18.6, 71.0, 7.0, 12.5, 12.5, 7.0, 0.0, None, 2022-09-26 21:00:00, None, None
None, 11.29, 73.54, 18.6, 74.0, 6.0, 11.3, 11.3, 6.0, 0.8, None, 2022-09-26 22:00:00, None, None
None, 10.59, 71.53, 18.6, 72.0, 6.0, 10.6, 10.4, 6.0, 0.3, None, 2022-09-26 23:00:00, None, None
None, 9.83, 73.37, 18.6, 73.0, 6.0, 9.8, 9.6, 6.0, 0.0, None, 2022-09-27 00:00:00, None, None
None, 9.4, 73.77, 18.6, 74.0, 5.0, 9.4, 8.9, 5.0, 0.0, None, 2022-09-27 01:00:00, None, None
None, 7.986, 85.0, 18.6, 85.0, 5.0, 8.0, 8.1, 5.0, 0.0, None, 2022-09-27 02:00:00, None, None
None, 7.645, 81.6, 18.6, 82.0, 4.0, 7.6, 7.6, 4.0, 1.0, None, 2022-09-27 03:00:00, None, None
None, 7.372, 81.3, 18.6, 81.0, 4.0, 7.4, 7.4, 4.0, 0.0, None, 2022-09-27 04:00:00, None, None
None, 6.124, 88.0, 18.6, 88.0, 4.0, 6.1, 6.1, 4.0, 0.0, None, 2022-09-27 05:00:00, None, None
None, 6.021, 85.8, 18.6, 86.0, 4.0, 6.0, 5.9, 4.0, 0.0, None, 2022-09-27 06:00:00, None, None
None, 5.715, 88.7, 6.4, 89.0, 4.0, 5.7, 5.5, 4.0, 0.0, None, 2022-09-27 07:00:00, None, None
None, 5.571, 90.1, 6.4, 90.0, 4.0, 5.6, 5.4, 4.0, 0.0, None, 2022-09-27 08:00:00, None, None
None, 6.127, 90.1, 6.5, 90.0, 4.0, 6.1, 5.2, 4.0, 0.0, None, 2022-09-27 09:00:00, None, None
None, 11.17, 70.64, 10.9, 71.0, 6.0, 11.2, 5.2, 6.0, -0.6, None, 2022-09-27 10:00:00, None, None
None, 15.09, 52.93, 14.9, 53.0, 6.0, 15.1, 5.2, 6.0, -0.4, None, 2022-09-27 11:00:00, None, None
None, 17.13, 50.23, 17.1, 50.0, 6.0, 17.1, 5.2, 6.0, -1.0, None, 2022-09-27 12:00:00, None, None
None, 19.55, 43.08, 19.5, 43.0, 7.0, 19.6, 5.2, 7.0, -1.0, None, 2022-09-27 13:00:00, None, None
None, 21.29, 40.15, 21.4, 40.0, 7.0, 21.3, 5.2, 7.0, -1.0, None, 2022-09-27 14:00:00, None, None
None, 22.2, 38.46, 22.9, 38.0, 7.0, 22.2, 5.2, 7.0, 0.0, None, 2022-09-27 15:00:00, None, None
None, 23.16, 35.54, 23.4, 36.0, 7.0, 23.2, 5.2, 7.0, -0.4, None, 2022-09-27 16:00:00, None, None
None, 21.88, 39.21, 23.5, 39.0, 7.0, 21.9, 5.2, 7.0, 0.4, None, 2022-09-27 17:00:00, None, None
None, 18.36, 53.57, 23.5, 54.0, 8.0, 18.4, 5.2, 8.0, 0.0, None, 2022-09-27 18:00:00, None, None
None, 15.55, 60.08, 18.5, 60.0, 8.0, 15.6, 15.4, 8.0, 1.0, None, 2022-09-27 19:00:00, None, None
None, 13.79, 57.97, 18.5, 58.0, 6.0, 13.8, 13.6, 6.0, 1.0, None, 2022-09-27 20:00:00, None, None
None, 13.58, 58.67, 18.5, 59.0, 6.0, 13.6, 12.8, 6.0, 0.0, None, 2022-09-27 21:00:00, None, None
None, 12.71, 60.9, 18.5, 61.0, 5.0, 12.7, 12.7, 5.0, 0.0, None, 2022-09-27 22:00:00, None, None
None, 11.22, 65.42, 18.5, 65.0, 5.0, 11.2, 11.2, 5.0, 0.8, None, 2022-09-27 23:00:00, None, None
None, 10.56, 67.88, 18.5, 68.0, 4.0, 10.6, 10.4, 4.0, 0.2, None, 2022-09-28 00:00:00, None, None
None, 9.92, 69.36, 18.5, 69.0, 5.0, 9.9, 9.6, 5.0, 0.0, None, 2022-09-28 01:00:00, None, None
None, 9.6, 73.77, 18.5, 74.0, 5.0, 9.6, 9.3, 5.0, 0.0, None, 2022-09-28 02:00:00, None, None
None, 9.0, 76.3, 18.5, 76.0, 5.0, 9.0, 8.7, 5.0, 0.0, None, 2022-09-28 03:00:00, None, None
None, 8.07, 82.1, 18.5, 82.0, 5.0, 8.1, 8.3, 5.0, 0.0, None, 2022-09-28 04:00:00, None, None
None, 8.2, 78.03, 18.5, 78.0, 5.0, 8.2, 8.1, 5.0, 0.5, None, 2022-09-28 05:00:00, None, None
None, 8.27, 79.39, 18.5, 79.0, 4.0, 8.3, 7.7, 4.0, 0.5, None, 2022-09-28 06:00:00, None, None
None, 8.14, 81.0, 9.1, 81.0, 5.0, 8.1, 7.9, 5.0, 0.0, None, 2022-09-28 07:00:00, None, None
None, 8.48, 82.1, 9.1, 82.0, 6.0, 8.5, 7.6, 6.0, 0.0, None, 2022-09-28 08:00:00, None, None
None, 9.99, 82.4, 10.0, 82.0, 7.0, 10.0, 7.6, 7.0, -1.0, None, 2022-09-28 09:00:00, None, None
None, 12.34, 71.46, 12.4, 71.0, 8.0, 12.3, 7.6, 8.0, 0.0, None, 2022-09-28 10:00:00, None, None
None, 15.77, 56.93, 16.0, 57.0, 7.0, 15.8, 7.6, 7.0, -1.0, None, 2022-09-28 11:00:00, None, None
None, 16.96, 56.3, 18.2, 56.0, 8.0, 17.0, 7.6, 8.0, 0.0, None, 2022-09-28 12:00:00, None, None
None, 17.58, 52.18, 18.2, 52.0, 8.0, 17.6, 7.6, 8.0, -1.0, None, 2022-09-28 13:00:00, None, None
None, 20.43, 44.67, 20.4, 45.0, 8.0, 20.4, 7.6, 8.0, 0.0, None, 2022-09-28 14:00:00, None, None
None, 19.66, 47.63, 20.5, 48.0, 8.0, 19.7, 7.6, 8.0, 0.0, None, 2022-09-28 15:00:00, None, None
None, 19.99, 52.19, 20.6, 52.0, 10.0, 20.0, 7.6, 10.0, 0.0, None, 2022-09-28 16:00:00, None, None
None, 21.87, 34.63, 22.1, 35.0, 5.0, 21.9, 7.6, 5.0, -1.0, None, 2022-09-28 17:00:00, None, None
None, 21.3, 36.19, 23.3, 36.0, 5.0, 21.3, 7.6, 5.0, 0.0, None, 2022-09-28 18:00:00, None, None
None, 20.0, 40.13, 21.4, 40.0, 6.0, 20.0, 20.0, 6.0, 1.0, None, 2022-09-28 19:00:00, None, None
None, 19.56, 41.03, 21.4, 41.0, 6.0, 19.6, 19.3, 6.0, 0.0, None, 2022-09-28 20:00:00, None, None
None, 14.61, 83.8, 21.4, 84.0, 12.0, 14.6, 14.7, 12.0, 1.0, None, 2022-09-28 21:00:00, None, None
None, 14.81, 78.21, 21.4, 78.0, 11.0, 14.8, 14.3, 11.0, 0.0, None, 2022-09-28 22:00:00, None, None
None, 15.48, 70.94, 21.4, 71.0, 11.0, 15.5, 14.3, 11.0, 0.0, None, 2022-09-28 23:00:00, None, None
None, 16.77, 61.37, 21.4, 61.0, 10.0, 16.8, 14.3, 10.0, 0.0, None, 2022-09-29 00:00:00, None, None
None, 16.08, 64.5, 21.4, 65.0, 9.0, 16.1, 14.3, 9.0, 0.0, None, 2022-09-29 01:00:00, None, None
None, 14.34, 74.05, 21.4, 74.0, 10.0, 14.3, 14.3, 10.0, 0.0, None, 2022-09-29 02:00:00, None, None
None, 13.62, 78.26, 21.4, 78.0, 10.0, 13.6, 13.6, 10.0, 0.0, None, 2022-09-29 03:00:00, None, None
None, 12.62, 83.9, 21.4, 84.0, 11.0, 12.6, 12.5, 11.0, 1.0, None, 2022-09-29 04:00:00, None, None
None, 11.24, 87.3, 21.4, 87.0, 9.0, 11.2, 11.2, 9.0, 0.0, None, 2022-09-29 05:00:00, None, None
None, 11.69, 83.9, 21.4, 84.0, 9.0, 11.7, 11.1, 9.0, 0.0, None, 2022-09-29 06:00:00, None, None
None, 11.84, 85.3, 12.3, 85.0, 9.0, 11.8, 11.5, 9.0, 0.0, None, 2022-09-29 07:00:00, None, None
None, 11.69, 86.5, 12.5, 87.0, 9.0, 11.7, 11.4, 9.0, 0.0, None, 2022-09-29 08:00:00, None, None
None, 13.18, 79.59, 13.3, 80.0, 9.0, 13.2, 11.4, 9.0, 0.0, None, 2022-09-29 09:00:00, None, None
None, 14.92, 72.13, 14.8, 72.0, 10.0, 14.9, 11.4, 10.0, -0.2, None, 2022-09-29 10:00:00, None, None
None, 15.93, 70.1, 17.4, 70.0, 10.0, 15.9, 11.4, 10.0, -0.8, None, 2022-09-29 11:00:00, None, None
None, 17.77, 59.66, 18.4, 60.0, 10.0, 17.8, 11.4, 10.0, -0.2, None, 2022-09-29 12:00:00, None, None
None, 19.61, 54.82, 19.8, 55.0, 10.0, 19.6, 11.4, 10.0, -0.8, None, 2022-09-29 13:00:00, None, None
None, 20.98, 49.14, 22.1, 49.0, 9.0, 21.0, 11.4, 9.0, -1.0, None, 2022-09-29 14:00:00, None, None
None, 19.98, 53.97, 22.1, 54.0, 10.0, 20.0, 11.4, 10.0, 1.0, None, 2022-09-29 15:00:00, None, None
None, 21.43, 43.96, 22.1, 44.0, 9.0, 21.4, 11.4, 9.0, -0.8, None, 2022-09-29 16:00:00, None, None
None, 21.56, 51.23, 22.5, 51.0, 11.0, 21.6, 11.4, 11.0, -0.3, None, 2022-09-29 17:00:00, None, None
None, 20.0, 62.62, 22.5, 63.0, 12.0, 20.0, 11.4, 12.0, 0.9, None, 2022-09-29 18:00:00, None, None
None, 16.58, 62.86, 20.0, 63.0, 9.0, 16.6, 16.7, 9.0, 0.1, None, 2022-09-29 19:00:00, None, None
None, 14.0, 68.87, 20.0, 69.0, 8.0, 14.0, 14.2, 8.0, 1.0, None, 2022-09-29 20:00:00, None, None
None, 13.08, 72.28, 20.0, 72.0, 8.0, 13.1, 12.9, 8.0, 0.0, None, 2022-09-29 21:00:00, None, None
None, 12.12, 75.72, 20.0, 76.0, 8.0, 12.1, 12.1, 8.0, 1.0, None, 2022-09-29 22:00:00, None, None
None, 10.9, 79.14, 20.0, 79.0, 7.0, 10.9, 10.8, 7.0, 0.0, None, 2022-09-29 23:00:00, None, None
None, 10.13, 81.4, 20.0, 81.0, 7.0, 10.1, 10.0, 7.0, 0.0, None, 2022-09-30 00:00:00, None, None
None, 9.33, 85.1, 20.0, 85.0, 8.0, 9.3, 9.3, 8.0, 0.0, None, 2022-09-30 01:00:00, None, None
None, 8.47, 87.1, 20.0, 87.0, 6.0, 8.5, 8.5, 6.0, 1.0, None, 2022-09-30 02:00:00, None, None
None, 8.18, 87.7, 20.0, 88.0, 6.0, 8.2, 7.6, 6.0, 0.0, None, 2022-09-30 03:00:00, None, None
None, 7.606, 90.1, 20.0, 90.0, 6.0, 7.6, 7.2, 6.0, 0.0, None, 2022-09-30 04:00:00, None, None
None, 6.591, 94.0, 20.0, 94.0, 5.0, 6.6, 6.6, 5.0, 0.0, None, 2022-09-30 05:00:00, None, None
None, 6.611, 92.6, 20.0, 93.0, 5.0, 6.6, 6.3, 5.0, 0.0, None, 2022-09-30 06:00:00, None, None
None, 6.136, 94.5, 6.8, 95.0, 5.0, 6.1, 5.9, 5.0, 1.0, None, 2022-09-30 07:00:00, None, None
None, 5.618, 98.8, 6.8, 99.0, 6.0, 5.6, 5.4, 6.0, 0.0, None, 2022-09-30 08:00:00, None, None
None, 6.378, 96.3, 6.8, 96.0, 6.0, 6.4, 5.4, 6.0, 0.0, None, 2022-09-30 09:00:00, None, None
None, 10.63, 80.6, 10.6, 81.0, 7.0, 10.6, 5.4, 7.0, -1.0, None, 2022-09-30 10:00:00, None, None
None, 13.55, 66.18, 13.9, 66.0, 7.0, 13.6, 5.4, 7.0, -1.0, None, 2022-09-30 11:00:00, None, None
None, 16.31, 58.27, 16.6, 58.0, 8.0, 16.3, 5.4, 8.0, -1.0, None, 2022-09-30 12:00:00, None, None
None, 18.41, 52.14, 18.5, 52.0, 8.0, 18.4, 5.4, 8.0, -0.2, None, 2022-09-30 13:00:00, None, None
None, 20.7, 44.43, 20.8, 44.0, 8.0, 20.7, 5.4, 8.0, -0.8, None, 2022-09-30 14:00:00, None, None
None, 21.31, 43.44, 21.7, 43.0, 8.0, 21.3, 5.4, 8.0, -1.0, None, 2022-09-30 15:00:00, None, None
None, 22.86, 41.78, 24.0, 42.0, 9.0, 22.9, 5.4, 9.0, 0.0, None, 2022-09-30 16:00:00, None, None
None, 21.4, 42.83, 24.0, 43.0, 8.0, 21.4, 5.4, 8.0, 0.0, None, 2022-09-30 17:00:00, None, None
None, 17.15, 59.73, 24.0, 60.0, 9.0, 17.2, 5.4, 9.0, 1.0, None, 2022-09-30 18:00:00, None, None
None, 14.56, 70.45, 17.2, 70.0, 9.0, 14.6, 14.6, 9.0, 1.0, None, 2022-09-30 19:00:00, None, None
None, 12.75, 70.29, 17.2, 70.0, 8.0, 12.8, 12.7, 8.0, 0.0, None, 2022-09-30 20:00:00, None, None
None, 11.71, 73.0, 17.2, 73.0, 7.0, 11.7, 11.5, 7.0, 1.0, None, 2022-09-30 21:00:00, None, None
None, 10.99, 74.97, 17.2, 75.0, 7.0, 11.0, 10.8, 7.0, 0.0, None, 2022-09-30 22:00:00, None, None
None, 10.02, 77.92, 17.2, 78.0, 6.0, 10.0, 9.8, 6.0, 0.0, None, 2022-09-30 23:00:00, None, None
None, 9.06, 81.5, 17.2, 82.0, 6.0, 9.1, 9.2, 6.0, 0.2, None, 2022-10-01 00:00:00, None, None
None, 8.99, 81.4, 17.2, 81.0, 6.0, 9.0, 8.7, 6.0, 0.8, None, 2022-10-01 01:00:00, None, None
None, 7.867, 85.5, 17.2, 86.0, 6.0, 7.9, 8.0, 6.0, 0.0, None, 2022-10-01 02:00:00, None, None
None, 7.366, 87.1, 17.2, 87.0, 6.0, 7.4, 7.5, 6.0, 0.0, None, 2022-10-01 03:00:00, None, None
None, 7.049, 89.1, 17.2, 89.0, 5.0, 7.0, 6.9, 5.0, 0.0, None, 2022-10-01 04:00:00, None, None
None, 6.659, 89.9, 17.2, 90.0, 5.0, 6.7, 6.5, 5.0, 0.0, None, 2022-10-01 05:00:00, None, None
None, 5.645, 93.3, 17.2, 93.0, 5.0, 5.6, 5.7, 5.0, 0.7, None, 2022-10-01 06:00:00, None, None
None, 5.61, 94.2, 6.5, 94.0, 4.0, 5.6, 5.6, 4.0, 0.3, None, 2022-10-01 07:00:00, None, None
None, 5.335, 95.6, 6.5, 96.0, 5.0, 5.3, 5.0, 5.0, 0.0, None, 2022-10-01 08:00:00, None, None
None, 5.871, 94.0, 6.5, 94.0, 6.0, 5.9, 5.0, 6.0, 0.0, None, 2022-10-01 09:00:00, None, None
None, 10.49, 78.54, 10.3, 79.0, 7.0, 10.5, 5.0, 7.0, -1.0, None, 2022-10-01 10:00:00, None, None
None, 14.32, 63.55, 14.2, 64.0, 8.0, 14.3, 5.0, 8.0, -1.0, None, 2022-10-01 11:00:00, None, None
None, 16.36, 56.57, 16.5, 57.0, 8.0, 16.4, 5.0, 8.0, -1.0, None, 2022-10-01 12:00:00, None, None
None, 18.74, 46.34, 18.7, 46.0, 7.0, 18.7, 5.0, 7.0, 0.0, None, 2022-10-01 13:00:00, None, None
None, 21.36, 40.33, 21.2, 40.0, 8.0, 21.4, 5.0, 8.0, -1.0, None, 2022-10-01 14:00:00, None, None
None, 21.35, 43.19, 21.8, 43.0, 9.0, 21.4, 5.0, 9.0, -1.0, None, 2022-10-01 15:00:00, None, None
None, 21.81, 40.51, 22.8, 41.0, 8.0, 21.8, 5.0, 8.0, 0.0, None, 2022-10-01 16:00:00, None, None
None, 21.43, 42.73, 22.8, 43.0, 8.0, 21.4, 5.0, 8.0, 0.0, None, 2022-10-01 17:00:00, None, None
None, 17.1, 61.37, 22.8, 61.0, 10.0, 17.1, 5.0, 10.0, 1.0, None, 2022-10-01 18:00:00, None, None
None, 14.53, 69.43, 17.2, 69.0, 10.0, 14.5, 14.5, 10.0, 1.0, None, 2022-10-01 19:00:00, None, None
None, 12.93, 72.7, 17.2, 73.0, 8.0, 12.9, 12.8, 8.0, 0.0, None, 2022-10-01 20:00:00, None, None
None, 11.48, 75.7, 17.2, 76.0, 8.0, 11.5, 11.3, 8.0, 1.0, None, 2022-10-01 21:00:00, None, None
None, 10.4, 79.38, 17.2, 79.0, 7.0, 10.4, 10.4, 7.0, 0.0, None, 2022-10-01 22:00:00, None, None
None, 9.81, 81.5, 17.2, 82.0, 8.0, 9.8, 9.7, 8.0, 0.0, None, 2022-10-01 23:00:00, None, None
None, 9.11, 81.9, 17.2, 82.0, 6.0, 9.1, 8.7, 6.0, 1.0, None, 2022-10-02 00:00:00, None, None
None, 8.64, 82.5, 17.2, 83.0, 6.0, 8.6, 8.6, 6.0, 0.0, None, 2022-10-02 01:00:00, None, None
None, 7.935, 84.5, 17.2, 85.0, 6.0, 7.9, 7.9, 6.0, 0.0, None, 2022-10-02 02:00:00, None, None
None, 7.456, 84.9, 17.2, 85.0, 5.0, 7.5, 7.3, 5.0, 0.0, None, 2022-10-02 03:00:00, None, None
None, 7.391, 83.2, 17.2, 83.0, 5.0, 7.4, 6.8, 5.0, 0.0, None, 2022-10-02 04:00:00, None, None
None, 6.496, 87.0, 17.2, 87.0, 5.0, 6.5, 6.3, 5.0, 0.0, None, 2022-10-02 05:00:00, None, None
None, 5.784, 89.8, 17.2, 90.0, 4.0, 5.8, 5.6, 4.0, 1.0, None, 2022-10-02 06:00:00, None, None
None, 6.196, 88.0, 6.7, 88.0, 4.0, 6.2, 5.7, 4.0, 0.0, None, 2022-10-02 07:00:00, None, None
None, 5.438, 91.8, 6.7, 92.0, 4.0, 5.4, 5.3, 4.0, 0.0, None, 2022-10-02 08:00:00, None, None
None, 5.869, 91.2, 6.7, 91.0, 4.0, 5.9, 5.2, 4.0, 0.0, None, 2022-10-02 09:00:00, None, None
None, 10.26, 77.68, 9.9, 78.0, 7.0, 10.3, 5.2, 7.0, -1.0, None, 2022-10-02 10:00:00, None, None
None, 14.3, 63.15, 14.2, 63.0, 7.0, 14.3, 5.2, 7.0, -1.0, None, 2022-10-02 11:00:00, None, None
None, 16.8, 57.47, 16.7, 57.0, 9.0, 16.8, 5.2, 9.0, -1.0, None, 2022-10-02 12:00:00, None, None
None, 19.2, 49.81, 19.3, 50.0, 9.0, 19.2, 5.2, 9.0, -1.0, None, 2022-10-02 13:00:00, None, None
None, 21.89, 37.57, 21.8, 38.0, 7.0, 21.9, 5.2, 7.0, 0.0, None, 2022-10-02 14:00:00, None, None
None, 22.26, 39.27, 22.8, 39.0, 8.0, 22.3, 5.2, 8.0, -1.0, None, 2022-10-02 15:00:00, None, None
None, 22.99, 38.01, 23.3, 38.0, 8.0, 23.0, 5.2, 8.0, 0.0, None, 2022-10-02 16:00:00, None, None
None, 22.03, 40.61, 23.3, 41.0, 8.0, 22.0, 5.2, 8.0, 0.0, None, 2022-10-02 17:00:00, None, None
None, 17.04, 61.16, 23.3, 61.0, 10.0, 17.0, 5.2, 10.0, 1.0, None, 2022-10-02 18:00:00, None, None
None, 14.92, 67.79, 17.1, 68.0, 9.0, 14.9, 14.8, 9.0, 1.0, None, 2022-10-02 19:00:00, None, None
None, 13.06, 68.27, 17.1, 68.0, 7.0, 13.1, 13.0, 7.0, 0.0, None, 2022-10-02 20:00:00, None, None
None, 11.85, 70.43, 17.1, 70.0, 6.0, 11.9, 11.7, 6.0, 1.0, None, 2022-10-02 21:00:00, None, None
None, 10.79, 72.93, 17.1, 73.0, 6.0, 10.8, 10.7, 6.0, 0.0, None, 2022-10-02 22:00:00, None, None
None, 10.01, 74.24, 17.1, 74.0, 6.0, 10.0, 9.9, 6.0, 0.0, None, 2022-10-02 23:00:00, None, None
None, 9.82, 75.42, 17.1, 75.0, 6.0, 9.8, 9.3, 6.0, 0.0, None, 2022-10-03 00:00:00, None, None
