station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
0.0, 8.9, 62.53, 8.8, 63.0, 2.0, 8.9, 3.3, 2.0, 0.0, None, 2022-10-13 11:00:00, None, 962.0
0.0, 11.13, 56.64, 11.3, 57.0, 3.0, 11.1, 3.3, 3.0, 0.0, None, 2022-10-13 12:00:00, None, 961.0
0.0, 13.11, 51.6, 13.4, 52.0, 3.0, 13.1, 3.3, 3.0, 0.0, None, 2022-10-13 13:00:00, None, 959.0
0.0, 13.52, 52.34, 14.2, 52.0, 4.0, 13.5, 3.3, 4.0, 0.0, None, 2022-10-13 14:00:00, None, 958.0
0.0, 12.82, 64.73, 14.2, 65.0, 6.0, 12.8, 3.3, 6.0, 0.0, None, 2022-10-13 15:00:00, None, 957.0
0.0, 13.58, 64.7, 14.2, 65.0, 7.0, 13.6, 3.3, 7.0, 0.0, None, 2022-10-13 16:00:00, None, 956.0
0.0, 12.89, 69.05, 14.2, 69.0, 7.0, 12.9, 3.3, 7.0, 0.0, None, 2022-10-13 17:00:00, None, 955.0
0.0, 11.97, 66.11, 14.2, 66.0, 6.0, 12.0, 3.3, 6.0, 0.0, None, 2022-10-13 18:00:00, None, 955.0
0.0, 11.57, 66.73, 12.1, 67.0, 6.0, 11.6, 11.4, 6.0, 0.0, None, 2022-10-13 19:00:00, None, 956.0
0.0, 10.71, 65.79, 12.1, 66.0, 5.0, 10.7, 10.8, 5.0, 0.0, None, 2022-10-13 20:00:00, None, 955.0
0.0, 9.45, 68.04, 12.1, 68.0, 4.0, 9.5, 9.5, 4.0, 0.0, None, 2022-10-13 21:00:00, None, 956.0
0.0, 9.35, 66.13, 12.1, 66.0, 4.0, 9.4, 9.0, 4.0, 0.0, None, 2022-10-13 22:00:00, None, 956.0
0.0, 8.86, 67.25, 12.1, 67.0, 3.0, 8.9, 8.2, 3.0, 0.0, None, 2022-10-13 23:00:00, None, 956.0
0.0, 8.78, 69.48, 12.1, 69.0, 3.0, 8.8, 8.0, 3.0, 0.0, None, 2022-10-14 00:00:00, None, 956.0
0.0, 8.21, 70.11, 12.1, 70.0, 3.0, 8.2, 7.9, 3.0, 0.0, None, 2022-10-14 01:00:00, None, 955.0
0.0, 7.81, 72.28, 12.1, 72.0, 3.0, 7.8, 7.6, 3.0, 0.0, None, 2022-10-14 02:00:00, None, 955.0
0.0, 7.036, 74.94, 12.1, 75.0, 3.0, 7.0, 7.0, 3.0, 0.0, None, 2022-10-14 03:00:00, None, 956.0
0.0, 6.667, 75.7, 12.1, 76.0, 3.0, 6.7, 6.7, 3.0, 0.0, None, 2022-10-14 04:00:00, None, 955.0
0.0, 5.802, 79.88, 12.1, 80.0, 3.0, 5.8, 5.7, 3.0, 0.0, None, 2022-10-14 05:00:00, None, 956.0
0.0, 5.359, 80.2, 12.1, 80.0, 2.0, 5.4, 5.4, 2.0, 0.0, None, 2022-10-14 06:00:00, None, 956.0
0.0, 4.869, 82.3, 5.4, 82.0, 2.0, 4.9, 4.6, 2.0, 0.0, None, 2022-10-14 07:00:00, None, 956.0
0.0, 4.596, 82.7, 5.4, 83.0, 2.0, 4.6, 4.3, 2.0, 0.0, None, 2022-10-14 08:00:00, None, 955.0
0.0, 5.469, 77.67, 5.6, 78.0, 2.0, 5.5, 4.3, 2.0, 0.0, None, 2022-10-14 09:00:00, None, 955.0
0.0, 7.229, 70.62, 7.2, 71.0, 2.0, 7.2, 4.3, 2.0, 0.0, None, 2022-10-14 10:00:00, None, 955.0
0.0, 9.76, 61.13, 9.9, 61.0, 2.0, 9.8, 4.3, 2.0, 0.0, None, 2022-10-14 11:00:00, None, 955.0
0.0, 12.17, 53.52, 12.3, 54.0, 3.0, 12.2, 4.3, 3.0, 0.0, None, 2022-10-14 12:00:00, None, 955.0
0.0, 14.14, 50.26, 14.2, 50.0, 4.0, 14.1, 4.3, 4.0, 0.0, None, 2022-10-14 13:00:00, None, 954.0
0.0, 14.96, 47.37, 15.3, 47.0, 4.0, 15.0, 4.3, 4.0, 0.0, None, 2022-10-14 14:00:00, None, 953.0
0.0, 16.03, 45.24, 16.0, 45.0, 4.0, 16.0, 4.3, 4.0, 0.0, None, 2022-10-14 15:00:00, None, 952.0
0.0, 15.58, 48.21, 16.5, 48.0, 4.0, 15.6, 4.3, 4.0, 0.0, None, 2022-10-14 16:00:00, None, 952.0
0.0, 14.83, 53.64, 16.5, 54.0, 5.0, 14.8, 4.3, 5.0, 0.0, None, 2022-10-14 17:00:00, None, 952.0
0.0, 13.05, 58.79, 16.5, 59.0, 5.0, 13.1, 4.3, 5.0, 0.0, None, 2022-10-14 18:00:00, None, 951.0
0.0, 11.05, 66.56, 13.1, 67.0, 5.0, 11.1, 10.9, 5.0, 0.0, None, 2022-10-14 19:00:00, None, 952.0
0.0, 10.08, 67.25, 13.1, 67.0, 4.0, 10.1, 10.1, 4.0, 0.0, None, 2022-10-14 20:00:00, None, 953.0
0.0, 9.39, 70.38, 13.1, 70.0, 4.0, 9.4, 9.3, 4.0, 0.0, None, 2022-10-14 21:00:00, None, 953.0
0.0, 8.88, 73.02, 13.1, 73.0, 4.0, 8.9, 8.8, 4.0, 0.0, None, 2022-10-14 22:00:00, None, 954.0
0.0, 8.27, 75.61, 13.1, 76.0, 4.0, 8.3, 8.1, 4.0, 0.0, None, 2022-10-14 23:00:00, None, 955.0
0.0, 9.17, 69.1, 13.1, 69.0, 4.0, 9.2, 8.0, 4.0, 0.0, None, 2022-10-15 00:00:00, None, 955.0
0.0, 8.32, 72.32, 13.1, 72.0, 4.0, 8.3, 8.0, 4.0, 0.0, None, 2022-10-15 01:00:00, None, 956.0
0.0, 8.31, 72.57, 13.1, 73.0, 4.0, 8.3, 7.3, 4.0, 0.0, None, 2022-10-15 02:00:00, None, 956.0
0.0, 6.995, 76.77, 13.1, 77.0, 3.0, 7.0, 6.8, 3.0, 0.0, None, 2022-10-15 03:00:00, None, 957.0
0.0, 6.071, 80.4, 13.1, 80.0, 3.0, 6.1, 6.1, 3.0, 0.0, None, 2022-10-15 04:00:00, None, 957.0
0.0, 5.999, 79.59, 13.1, 80.0, 3.0, 6.0, 5.8, 3.0, 0.0, None, 2022-10-15 05:00:00, None, 957.0
0.0, 5.438, 82.4, 13.1, 82.0, 3.0, 5.4, 5.3, 3.0, 0.0, None, 2022-10-15 06:00:00, None, 958.0
0.0, 4.502, 84.8, 5.4, 85.0, 2.0, 4.5, 4.5, 2.0, 0.0, None, 2022-10-15 07:00:00, None, 959.0
0.0, 4.284, 85.7, 5.4, 86.0, 2.0, 4.3, 3.9, 2.0, 0.0, None, 2022-10-15 08:00:00, None, 959.0
0.0, 4.749, 82.3, 5.4, 82.0, 2.0, 4.7, 3.9, 2.0, 0.0, None, 2022-10-15 09:00:00, None, 959.0
0.0, 7.254, 72.19, 7.3, 72.0, 2.0, 7.3, 3.9, 2.0, 0.0, None, 2022-10-15 10:00:00, None, 959.0
0.0, 9.74, 65.28, 9.7, 65.0, 3.0, 9.7, 3.9, 3.0, 0.0, None, 2022-10-15 11:00:00, None, 958.0
0.0, 11.38, 60.13, 11.9, 60.0, 4.0, 11.4, 3.9, 4.0, 0.0, None, 2022-10-15 12:00:00, None, 958.0
0.0, 13.91, 54.08, 13.8, 54.0, 5.0, 13.9, 3.9, 5.0, 0.0, None, 2022-10-15 13:00:00, None, 957.0
0.0, 14.3, 55.52, 14.3, 56.0, 5.0, 14.3, 3.9, 5.0, 0.0, None, 2022-10-15 14:00:00, None, 956.0
0.0, 12.48, 68.59, 14.3, 69.0, 7.0, 12.5, 3.9, 7.0, 0.0, None, 2022-10-15 15:00:00, None, 955.0
0.0, 12.8, 64.7, 14.3, 65.0, 7.0, 12.8, 3.9, 7.0, 0.0, None, 2022-10-15 16:00:00, None, 955.0
0.0, 12.24, 70.99, 14.3, 71.0, 7.0, 12.2, 3.9, 7.0, 0.0, None, 2022-10-15 17:00:00, None, 954.0
0.0, 11.88, 71.05, 14.3, 71.0, 7.0, 11.9, 3.9, 7.0, 0.0, None, 2022-10-15 18:00:00, None, 954.0
0.0, 11.54, 68.28, 12.2, 68.0, 6.0, 11.5, 11.4, 6.0, 0.0, None, 2022-10-15 19:00:00, None, 955.0
0.0, 10.17, 70.21, 12.2, 70.0, 5.0, 10.2, 10.2, 5.0, 0.0, None, 2022-10-15 20:00:00, None, 955.0
0.0, 9.33, 72.17, 12.2, 72.0, 5.0, 9.3, 9.3, 5.0, 0.0, None, 2022-10-15 21:00:00, None, 955.0
0.0, 8.41, 74.86, 12.2, 75.0, 4.0, 8.4, 8.2, 4.0, 0.0, None, 2022-10-15 22:00:00, None, 956.0
0.0, 7.428, 79.12, 12.2, 79.0, 4.0, 7.4, 7.4, 4.0, 0.0, None, 2022-10-15 23:00:00, None, 956.0
0.0, 6.446, 83.3, 12.2, 83.0, 4.0, 6.4, 6.5, 4.0, 0.0, None, 2022-10-16 00:00:00, None, 957.0
0.0, 6.055, 85.0, 12.2, 85.0, 4.0, 6.1, 5.8, 4.0, 0.0, None, 2022-10-16 01:00:00, None, 957.0
0.0, 5.636, 84.4, 12.2, 84.0, 3.0, 5.6, 5.6, 3.0, 0.0, None, 2022-10-16 02:00:00, None, 957.0
0.0, 5.743, 82.1, 12.2, 82.0, 3.0, 5.7, 5.6, 3.0, 0.0, None, 2022-10-16 03:00:00, None, 958.0
0.0, 5.197, 83.6, 12.2, 84.0, 3.0, 5.2, 5.1, 3.0, 0.0, None, 2022-10-16 04:00:00, None, 958.0
0.0, 4.339, 86.2, 12.2, 86.0, 2.0, 4.3, 4.3, 2.0, 0.0, None, 2022-10-16 05:00:00, None, 958.0
0.0, 3.46, 87.3, 12.2, 87.0, 1.0, 3.5, 3.6, 1.0, 0.0, None, 2022-10-16 06:00:00, None, 958.0
0.0, 3.191, 88.7, 3.6, 89.0, 2.0, 3.2, 2.9, 2.0, 0.0, None, 2022-10-16 07:00:00, None, 958.0
0.0, 2.669, 88.9, 3.6, 89.0, 1.0, 2.7, 2.6, 1.0, 0.0, None, 2022-10-16 08:00:00, None, 958.0
0.0, 3.031, 86.8, 3.6, 87.0, 1.0, 3.0, 2.5, 1.0, 0.0, None, 2022-10-16 09:00:00, None, 959.0
0.0, 5.028, 78.2, 5.0, 78.0, 2.0, 5.0, 2.5, 2.0, 0.0, None, 2022-10-16 10:00:00, None, 958.0
0.0, 8.04, 66.53, 8.0, 67.0, 2.0, 8.0, 2.5, 2.0, 0.0, None, 2022-10-16 11:00:00, None, 958.0
0.0, 10.0, 60.67, 9.9, 61.0, 3.0, 10.0, 2.5, 3.0, 0.0, None, 2022-10-16 12:00:00, None, 957.0
0.0, 12.53, 52.62, 12.4, 53.0, 3.0, 12.5, 2.5, 3.0, 0.0, None, 2022-10-16 13:00:00, None, 956.0
0.0, 11.44, 62.12, 12.8, 62.0, 4.0, 11.4, 2.5, 4.0, 0.0, None, 2022-10-16 14:00:00, None, 955.0
0.0, 11.56, 65.62, 12.8, 66.0, 5.0, 11.6, 2.5, 5.0, 0.0, None, 2022-10-16 15:00:00, None, 954.0
0.0, 11.08, 69.41, 14.7, 69.0, 6.0, 11.1, 2.5, 6.0, 0.0, None, 2022-10-16 16:00:00, None, 953.0
0.0, 11.53, 66.45, 14.7, 66.0, 6.0, 11.5, 2.5, 6.0, 0.0, None, 2022-10-16 17:00:00, None, 953.0
0.0, 10.67, 69.43, 14.7, 69.0, 5.0, 10.7, 2.5, 5.0, 0.0, None, 2022-10-16 18:00:00, None, 953.0
0.0, 9.31, 70.39, 10.9, 70.0, 4.0, 9.3, 9.4, 4.0, 0.0, None, 2022-10-16 19:00:00, None, 953.0
0.0, 8.18, 73.83, 10.9, 74.0, 4.0, 8.2, 8.1, 4.0, 0.0, None, 2022-10-16 20:00:00, None, 954.0
0.0, 8.64, 68.1, 10.9, 68.0, 3.0, 8.6, 7.6, 3.0, 0.0, None, 2022-10-16 21:00:00, None, 954.0
0.0, 7.366, 67.75, 10.9, 68.0, 2.0, 7.4, 7.0, 2.0, 0.0, None, 2022-10-16 22:00:00, None, 955.0
0.0, 5.762, 81.9, 10.9, 82.0, 3.0, 5.8, 5.6, 3.0, 0.0, None, 2022-10-16 23:00:00, None, 955.0
0.0, 5.557, 81.4, 10.9, 81.0, 3.0, 5.6, 5.6, 3.0, 0.0, None, 2022-10-17 00:00:00, None, 955.0
0.0, 5.193, 79.61, 10.9, 80.0, 2.0, 5.2, 5.2, 2.0, 0.0, None, 2022-10-17 01:00:00, None, 956.0
0.0, 4.764, 76.98, 10.9, 77.0, 1.0, 4.8, 4.7, 1.0, 0.0, None, 2022-10-17 02:00:00, None, 956.0
0.0, 3.82, 81.5, 10.9, 82.0, 1.0, 3.8, 3.7, 1.0, 0.0, None, 2022-10-17 03:00:00, None, 957.0
0.0, 3.227, 83.0, 10.9, 83.0, 1.0, 3.2, 3.2, 1.0, 0.0, None, 2022-10-17 04:00:00, None, 957.0
0.0, 2.369, 83.8, 10.9, 84.0, 0.0, 2.4, 2.2, 0.0, 0.0, None, 2022-10-17 05:00:00, None, 958.0
0.0, 2.019, 82.9, 10.9, 83.0, -1.0, 2.0, 2.1, -1.0, 0.0, None, 2022-10-17 06:00:00, None, 957.0
0.0, 1.682, 84.9, 2.1, 85.0, -1.0, 1.7, 1.3, -1.0, 0.0, None, 2022-10-17 07:00:00, None, 958.0
0.0, 1.274, 84.9, 2.1, 85.0, -1.0, 1.3, 1.0, -1.0, 0.0, None, 2022-10-17 08:00:00, None, 958.0
0.0, 1.829, 81.9, 2.1, 82.0, -1.0, 1.8, 1.0, -1.0, 0.0, None, 2022-10-17 09:00:00, None, 959.0
0.0, 3.273, 75.79, 3.1, 76.0, 0.0, 3.3, 1.0, 0.0, 0.0, None, 2022-10-17 10:00:00, None, 959.0
0.0, 5.744, 64.82, 5.8, 65.0, 0.0, 5.7, 1.0, 0.0, 0.0, None, 2022-10-17 11:00:00, None, 958.0
0.0, 7.659, 56.18, 7.8, 56.0, -1.0, 7.7, 1.0, -1.0, 0.0, None, 2022-10-17 12:00:00, None, 958.0
0.0, 10.51, 46.85, 10.3, 47.0, -1.0, 10.5, 1.0, -1.0, 0.0, None, 2022-10-17 13:00:00, None, 957.0
0.0, 10.5, 57.46, 10.8, 57.0, 2.0, 10.5, 1.0, 2.0, 0.0, None, 2022-10-17 14:00:00, None, 956.0
0.0, 11.2, 63.33, 12.1, 63.0, 4.0, 11.2, 1.0, 4.0, 0.0, None, 2022-10-17 15:00:00, None, 954.0
0.0, 11.02, 66.02, 12.1, 66.0, 5.0, 11.0, 1.0, 5.0, 0.0, None, 2022-10-17 16:00:00, None, 954.0
0.0, 10.41, 69.94, 12.1, 70.0, 5.0, 10.4, 1.0, 5.0, 0.0, None, 2022-10-17 17:00:00, None, 954.0
0.0, 8.86, 66.29, 12.1, 66.0, 3.0, 8.9, 1.0, 3.0, 0.0, None, 2022-10-17 18:00:00, None, 954.0
0.0, 7.016, 72.14, 8.9, 72.0, 3.0, 7.0, 7.0, 3.0, 0.0, None, 2022-10-17 19:00:00, None, 954.0
0.0, 6.503, 70.72, 8.9, 71.0, 1.0, 6.5, 6.4, 1.0, 0.0, None, 2022-10-17 20:00:00, None, 955.0
0.0, 5.857, 72.28, 8.9, 72.0, 1.0, 5.9, 5.7, 1.0, 0.0, None, 2022-10-17 21:00:00, None, 956.0
0.0, 6.948, 66.97, 8.9, 67.0, 1.0, 6.9, 5.7, 1.0, 0.0, None, 2022-10-17 22:00:00, None, 956.0
0.0, 5.853, 69.98, 8.9, 70.0, 1.0, 5.9, 5.4, 1.0, 0.0, None, 2022-10-17 23:00:00, None, 957.0
0.0, 5.533, 71.63, 8.9, 72.0, 1.0, 5.5, 5.1, 1.0, 0.0, None, 2022-10-18 00:00:00, None, 957.0
0.0, 4.872, 73.12, 8.9, 73.0, 0.0, 4.9, 4.5, 0.0, 0.0, None, 2022-10-18 01:00:00, None, 958.0
None, 1.485, 83.5, 2.2, 84.0, -1.0, 1.5, 1.2, -1.0, 0.0, None, 2022-10-18 08:00:00, None, 961.0
None, 2.073, 80.6, 2.2, 81.0, -1.0, 2.1, 1.2, -1.0, 0.0, None, 2022-10-18 09:00:00, None, 961.0
None, 3.465, 73.56, 3.5, 74.0, -1.0, 3.5, 1.2, -1.0, 0.0, None, 2022-10-18 10:00:00, None, 961.0
None, 5.91, 64.38, 5.9, 64.0, 0.0, 5.9, 1.2, 0.0, 0.0, None, 2022-10-18 11:00:00, None, 961.0
None, 8.23, 56.18, 8.2, 56.0, 0.0, 8.2, 1.2, 0.0, 0.0, None, 2022-10-18 12:00:00, None, 960.0
None, 10.52, 49.69, 10.3, 50.0, 0.0, 10.5, 1.2, 0.0, 0.0, None, 2022-10-18 13:00:00, None, 959.0
None, 11.3, 51.66, 11.4, 52.0, 2.0, 11.3, 1.2, 2.0, 0.0, None, 2022-10-18 14:00:00, None, 959.0
None, 12.33, 49.8, 12.5, 50.0, 2.0, 12.3, 1.2, 2.0, 0.0, None, 2022-10-18 15:00:00, None, 958.0
None, 11.07, 67.96, 12.5, 68.0, 5.0, 11.1, 1.2, 5.0, 0.0, None, 2022-10-18 16:00:00, None, 958.0
None, 10.66, 71.75, 12.5, 72.0, 6.0, 10.7, 1.2, 6.0, 0.0, None, 2022-10-18 17:00:00, None, 958.0
None, 8.68, 72.76, 12.5, 73.0, 4.0, 8.7, 1.2, 4.0, 0.0, None, 2022-10-18 18:00:00, None, 959.0
None, 7.103, 74.61, 8.8, 75.0, 3.0, 7.1, 7.1, 3.0, 0.0, None, 2022-10-18 19:00:00, None, 959.0
None, 6.234, 74.05, 8.8, 74.0, 2.0, 6.2, 6.1, 2.0, 0.0, None, 2022-10-18 20:00:00, None, 960.0
None, 7.228, 69.63, 8.8, 70.0, 2.0, 7.2, 5.9, 2.0, 0.0, None, 2022-10-18 21:00:00, None, 961.0
None, 7.26, 67.84, 8.8, 68.0, 2.0, 7.3, 5.4, 2.0, 0.0, None, 2022-10-18 22:00:00, None, 962.0
None, 5.624, 74.14, 8.8, 74.0, 1.0, 5.6, 5.2, 1.0, 0.0, None, 2022-10-18 23:00:00, None, 961.0
None, 5.736, 73.36, 8.8, 73.0, 1.0, 5.7, 4.9, 1.0, 0.0, None, 2022-10-19 00:00:00, None, 962.0
None, 4.952, 76.89, 8.8, 77.0, 1.0, 5.0, 4.5, 1.0, 0.0, None, 2022-10-19 01:00:00, None, 962.0
0.0, 4.59, 76.4, 8.8, 76.0, 1.0, 4.6, 4.0, 1.0, 0.0, None, 2022-10-19 02:00:00, None, 962.0
0.0, 3.436, 80.8, 8.8, 81.0, 0.0, 3.4, 3.4, 0.0, 0.0, None, 2022-10-19 03:00:00, None, 963.0
0.0, 3.849, 79.35, 8.8, 79.0, 1.0, 3.8, 3.1, 1.0, 0.0, None, 2022-10-19 04:00:00, None, 963.0
0.0, 3.192, 82.1, 8.8, 82.0, 1.0, 3.2, 2.6, 1.0, 0.0, None, 2022-10-19 05:00:00, None, 963.0
0.0, 2.477, 82.7, 8.8, 83.0, 0.0, 2.5, 2.4, 0.0, 0.0, None, 2022-10-19 06:00:00, None, 964.0
0.0, 1.954, 85.2, 2.6, 85.0, 0.0, 2.0, 1.8, 0.0, 0.0, None, 2022-10-19 07:00:00, None, 963.0
0.0, 1.86, 85.1, 2.6, 85.0, -1.0, 1.9, 1.7, -1.0, 0.0, None, 2022-10-19 08:00:00, None, 963.0
0.0, 2.434, 81.8, 2.6, 82.0, -1.0, 2.4, 1.7, -1.0, 0.0, None, 2022-10-19 09:00:00, None, 963.0
0.0, 4.008, 74.79, 4.0, 75.0, 0.0, 4.0, 1.7, 0.0, 0.0, None, 2022-10-19 10:00:00, None, 964.0
0.0, 5.68, 68.01, 5.8, 68.0, 0.0, 5.7, 1.7, 0.0, 0.0, None, 2022-10-19 11:00:00, None, 963.0
0.0, 7.653, 61.19, 7.7, 61.0, 1.0, 7.7, 1.7, 1.0, 0.0, None, 2022-10-19 12:00:00, None, 963.0
0.0, 10.24, 52.68, 10.1, 53.0, 1.0, 10.2, 1.7, 1.0, 0.0, None, 2022-10-19 13:00:00, None, 961.0
0.0, 11.1, 54.11, 11.1, 54.0, 2.0, 11.1, 1.7, 2.0, 0.0, None, 2022-10-19 14:00:00, None, 960.0
0.0, 11.76, 58.89, 12.4, 59.0, 4.0, 11.8, 1.7, 4.0, 0.0, None, 2022-10-19 15:00:00, None, 959.0
0.0, 12.16, 64.53, 12.4, 65.0, 6.0, 12.2, 1.7, 6.0, 0.0, None, 2022-10-19 16:00:00, None, 959.0
0.0, 11.77, 67.37, 12.4, 67.0, 6.0, 11.8, 1.7, 6.0, 0.0, None, 2022-10-19 17:00:00, None, 958.0
0.0, 9.81, 65.15, 12.4, 65.0, 4.0, 9.8, 1.7, 4.0, 0.0, None, 2022-10-19 18:00:00, None, 957.0
0.0, 8.36, 69.12, 9.9, 69.0, 3.0, 8.4, 8.3, 3.0, 0.0, None, 2022-10-19 19:00:00, None, 958.0
0.0, 7.525, 73.92, 9.9, 74.0, 3.0, 7.5, 7.4, 3.0, 0.0, None, 2022-10-19 20:00:00, None, 958.0
0.0, 9.13, 61.42, 10.1, 61.0, 2.0, 9.1, 7.2, 2.0, 0.0, None, 2022-10-19 21:00:00, None, 958.0
0.0, 7.814, 68.33, 10.1, 68.0, 2.0, 7.8, 7.2, 2.0, 0.0, None, 2022-10-19 22:00:00, None, 957.0
0.0, 8.19, 66.31, 10.1, 66.0, 2.0, 8.2, 6.8, 2.0, 0.0, None, 2022-10-19 23:00:00, None, 957.0
0.0, 6.704, 72.06, 10.1, 72.0, 2.0, 6.7, 6.8, 2.0, 0.0, None, 2022-10-20 00:00:00, None, 956.0
0.0, 6.568, 72.53, 10.1, 73.0, 2.0, 6.6, 6.4, 2.0, 0.0, None, 2022-10-20 01:00:00, None, 956.0
0.0, 6.849, 71.55, 10.1, 72.0, 2.0, 6.8, 6.3, 2.0, 0.0, None, 2022-10-20 02:00:00, None, 956.0
0.0, 6.45, 72.03, 10.1, 72.0, 2.0, 6.5, 6.2, 2.0, 0.0, None, 2022-10-20 03:00:00, None, 955.0
0.0, 6.537, 72.7, 10.1, 73.0, 2.0, 6.5, 6.1, 2.0, 0.0, None, 2022-10-20 04:00:00, None, 954.0
0.0, 6.659, 71.9, 10.1, 72.0, 2.0, 6.7, 6.1, 2.0, 0.0, None, 2022-10-20 05:00:00, None, 954.0
0.0, 6.624, 71.4, 10.1, 71.0, 2.0, 6.6, 6.1, 2.0, 0.0, None, 2022-10-20 06:00:00, None, 953.0
0.0, 6.628, 71.24, 6.9, 71.0, 2.0, 6.6, 6.4, 2.0, 0.0, None, 2022-10-20 07:00:00, None, 953.0
0.0, 7.358, 67.79, 7.4, 68.0, 2.0, 7.4, 6.4, 2.0, 0.0, None, 2022-10-20 08:00:00, None, 952.0
0.0, 7.335, 70.94, 7.5, 71.0, 3.0, 7.3, 6.4, 3.0, 0.0, None, 2022-10-20 09:00:00, None, 952.0
0.0, 8.94, 63.96, 8.9, 64.0, 2.0, 8.9, 6.4, 2.0, 0.1, None, 2022-10-20 10:00:00, None, 953.0
0.0, 9.9, 61.75, 10.1, 62.0, 3.0, 9.9, 6.4, 3.0, 0.0, None, 2022-10-20 11:00:00, None, 953.0
0.0, 13.64, 53.59, 13.3, 54.0, 4.0, 13.6, 6.4, 4.0, 0.0, None, 2022-10-20 12:00:00, None, 953.0
0.0, 13.14, 53.1, 13.9, 53.0, 4.0, 13.1, 6.4, 4.0, 0.0, None, 2022-10-20 13:00:00, None, 953.0
0.0, 12.45, 53.2, 13.9, 53.0, 3.0, 12.5, 6.4, 3.0, 0.0, None, 2022-10-20 14:00:00, None, 952.0
0.0, 12.4, 54.1, 13.9, 54.0, 3.0, 12.4, 6.4, 3.0, 0.0, None, 2022-10-20 15:00:00, None, 951.0
0.0, 12.07, 55.33, 13.9, 55.0, 3.0, 12.1, 6.4, 3.0, 0.0, None, 2022-10-20 16:00:00, None, 951.0
0.0, 11.95, 54.96, 13.9, 55.0, 3.0, 12.0, 6.4, 3.0, 0.0, None, 2022-10-20 17:00:00, None, 951.0
0.0, 9.73, 62.73, 13.9, 63.0, 3.0, 9.7, 6.4, 3.0, 0.0, None, 2022-10-20 18:00:00, None, 949.0
0.0, 8.27, 67.64, 10.2, 68.0, 3.0, 8.3, 8.2, 3.0, 0.0, None, 2022-10-20 19:00:00, None, 950.0
0.0, 8.15, 69.03, 10.2, 69.0, 3.0, 8.2, 7.8, 3.0, 0.0, None, 2022-10-20 20:00:00, None, 949.0
0.0, 8.05, 69.31, 10.2, 69.0, 3.0, 8.1, 7.8, 3.0, 0.0, None, 2022-10-20 21:00:00, None, 949.0
0.0, 7.443, 71.8, 10.2, 72.0, 2.0, 7.4, 7.5, 2.0, 0.0, None, 2022-10-20 22:00:00, None, 947.0
0.0, 6.985, 72.88, 10.2, 73.0, 3.0, 7.0, 6.7, 3.0, 0.0, None, 2022-10-20 23:00:00, None, 946.0
0.0, 6.147, 75.34, 10.2, 75.0, 2.0, 6.1, 6.3, 2.0, 0.0, None, 2022-10-21 00:00:00, None, 946.0
0.0, 6.707, 75.15, 10.2, 75.0, 3.0, 6.7, 6.1, 3.0, 0.0, None, 2022-10-21 01:00:00, None, 946.0
0.0, 5.731, 78.06, 10.2, 78.0, 2.0, 5.7, 5.6, 2.0, 0.0, None, 2022-10-21 02:00:00, None, 946.0
0.0, 5.355, 79.34, 10.2, 79.0, 2.0, 5.4, 5.3, 2.0, 0.0, None, 2022-10-21 03:00:00, None, 945.0
0.0, 5.43, 79.64, 10.2, 80.0, 2.0, 5.4, 5.3, 2.0, 0.0, None, 2022-10-21 04:00:00, None, 945.0
0.0, 5.909, 77.68, 10.2, 78.0, 2.0, 5.9, 5.3, 2.0, 0.0, None, 2022-10-21 05:00:00, None, 944.0
0.0, 5.92, 77.49, 10.2, 77.0, 2.0, 5.9, 5.3, 2.0, 0.0, None, 2022-10-21 06:00:00, None, 943.0
0.0, 6.592, 72.52, 6.7, 73.0, 2.0, 6.6, 5.8, 2.0, 0.0, None, 2022-10-21 07:00:00, None, 944.0
0.0, 6.537, 73.2, 7.1, 73.0, 2.0, 6.5, 5.8, 2.0, 0.0, None, 2022-10-21 08:00:00, None, 944.0
0.2, 7.912, 68.59, 8.1, 69.0, 2.0, 7.9, 5.8, 2.0, 0.2, None, 2022-10-21 09:00:00, None, 944.0
0.6, 5.932, 91.2, 8.1, 91.0, 5.0, 5.9, 5.8, 5.0, 0.4, None, 2022-10-21 10:00:00, None, 944.0
1.3, 5.731, 92.8, 8.1, 93.0, 5.0, 5.7, 5.5, 5.0, 0.7, None, 2022-10-21 11:00:00, None, 944.0
1.5, 5.893, 93.1, 8.1, 93.0, 5.0, 5.9, 5.5, 5.0, 0.2, None, 2022-10-21 12:00:00, None, 943.0
1.5, 6.156, 90.8, 8.1, 91.0, 5.0, 6.2, 5.5, 5.0, 0.1, None, 2022-10-21 13:00:00, None, 942.0
1.5, 6.746, 85.8, 8.1, 86.0, 5.0, 6.7, 5.5, 5.0, 0.0, None, 2022-10-21 14:00:00, None, 942.0
1.7, 6.911, 85.1, 8.1, 85.0, 5.0, 6.9, 5.5, 5.0, 0.2, None, 2022-10-21 15:00:00, None, 941.0
2.1, 6.625, 91.7, 8.1, 92.0, 6.0, 6.6, 5.5, 6.0, 0.4, None, 2022-10-21 16:00:00, None, 940.0
