station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, 12.29, 79.05, 12.5, None, 32.75, 3.106, 160.9, 9.0, None, 12.3, 10.1, 9.0, 0.0, None, 0.0, 79.0, 2022-06-28 08:00:00, None, None
None, 14.23, 72.21, 14.2, None, 27.94, 5.849, 152.1, 9.0, None, 14.2, 10.1, 9.0, 0.0, None, 0.0, 72.0, 2022-06-28 09:00:00, None, None
None, 15.48, 66.4, 15.6, None, 22.77, 5.337, 182.9, 9.0, None, 15.5, 10.1, 9.0, 0.0, None, 0.0, 66.0, 2022-06-28 10:00:00, None, None
None, 14.68, 77.33, 15.6, None, 67.48, 4.527, 141.3, 11.0, None, 14.7, 10.1, 11.0, 0.0, None, 0.0, 77.0, 2022-06-28 11:00:00, None, None
None, 14.58, 78.78, 15.6, None, 73.97, 3.336, 325.4, 11.0, None, 14.6, 10.1, 11.0, 0.0, None, 0.0, 79.0, 2022-06-28 12:00:00, None, None
None, 14.16, 83.4, 15.6, None, 34.25, 7.538, 346.4, 11.0, None, 14.2, 10.1, 11.0, 0.0, None, 0.0, 83.0, 2022-06-28 13:00:00, None, None
None, 13.34, 85.6, 15.6, None, 37.46, 7.941, 343.1, 11.0, None, 13.3, 10.1, 11.0, 0.0, None, 0.0, 86.0, 2022-06-28 14:00:00, None, None
None, 12.96, 90.6, 15.6, None, 19.13, 9.04, 337.0, 12.0, None, 13.0, 10.1, 12.0, 0.0, None, 0.0, 91.0, 2022-06-28 15:00:00, None, None
None, 13.76, 90.7, 15.6, None, 26.93, 6.024, 341.6, 12.0, None, 13.8, 10.1, 12.0, 0.0, None, 0.0, 91.0, 2022-06-28 16:00:00, None, None
None, 14.5, 80.9, 15.6, None, 51.78, 2.874, 4.829, 11.0, None, 14.5, 10.1, 11.0, 0.0, None, 0.0, 81.0, 2022-06-28 17:00:00, None, None
None, 13.5, 85.3, 15.6, None, 51.01, 3.228, 0.814, 11.0, None, 13.5, 10.1, 11.0, 0.0, None, 0.0, 85.0, 2022-06-28 18:00:00, None, None
None, 10.13, 90.1, 13.7, None, 48.49, 5.612, 17.95, 8.0, None, 10.1, 9.9, 8.0, 0.0, None, 0.0, 90.0, 2022-06-28 19:00:00, None, None
None, 9.91, 92.7, 13.7, None, 38.49, 6.116, 343.7, 9.0, None, 9.9, 9.8, 9.0, 0.0, None, 0.0, 93.0, 2022-06-28 20:00:00, None, None
None, 8.86, 94.5, 13.7, None, 74.52, 3.519, 231.3, 8.0, None, 8.9, 8.9, 8.0, 0.0, None, 0.0, 95.0, 2022-06-28 21:00:00, None, None
None, 7.828, 95.6, 13.7, None, 62.43, 1.18, 172.7, 7.0, None, 7.8, 7.9, 7.0, 0.0, None, 0.0, 96.0, 2022-06-28 22:00:00, None, None
None, 6.868, 96.5, 13.7, None, 69.48, 0.608, 238.9, 6.0, None, 6.9, 6.9, 6.0, 0.0, None, 0.0, 97.0, 2022-06-28 23:00:00, None, None
None, 6.458, 97.2, 13.7, None, 57.03, 0.864, 279.8, 6.0, None, 6.5, 6.5, 6.0, 0.0, None, 0.0, 97.0, 2022-06-29 00:00:00, None, None
None, 6.166, 97.8, 13.7, None, 71.83, 0.879, 243.9, 6.0, None, 6.2, 6.2, 6.0, 0.0, None, 0.0, 98.0, 2022-06-29 01:00:00, None, None
None, 6.425, 98.2, 13.7, None, 74.26, 1.33, 206.6, 7.0, None, 6.4, 6.1, 7.0, 0.0, None, 0.0, 98.0, 2022-06-29 02:00:00, None, None
None, 5.989, 98.1, 13.7, None, 69.4, 0.701, 207.4, 6.0, None, 6.0, 6.0, 6.0, 0.0, None, 0.0, 98.0, 2022-06-29 03:00:00, None, None
None, 5.357, 98.1, 13.7, None, 45.99, 1.244, 177.9, 5.0, None, 5.4, 5.4, 5.0, 0.0, None, 0.0, 98.0, 2022-06-29 04:00:00, None, None
None, 5.189, 98.3, 13.7, None, 65.41, 1.058, 190.2, 5.0, None, 5.2, 4.9, 5.0, 0.0, None, 0.0, 98.0, 2022-06-29 05:00:00, None, None
None, 6.552, 98.7, 13.7, None, 53.42, 1.499, 176.6, 6.0, None, 6.6, 4.9, 6.0, 0.0, None, 0.0, 99.0, 2022-06-29 06:00:00, None, None
None, 8.05, 95.3, 8.0, None, 24.73, 5.56, 348.5, 7.0, None, 8.1, 6.4, 7.0, 0.0, None, 0.0, 95.0, 2022-06-29 07:00:00, None, None
None, 9.35, 91.5, 9.7, None, 38.74, 4.661, 344.9, 8.0, None, 9.4, 6.4, 8.0, 0.0, None, 0.0, 92.0, 2022-06-29 08:00:00, None, None
None, 9.72, 87.4, 9.9, None, 32.85, 4.716, 12.8, 7.0, None, 9.7, 6.4, 7.0, 0.0, None, 0.0, 87.0, 2022-06-29 09:00:00, None, None
None, 10.98, 83.2, 10.9, None, 47.43, 4.332, 15.5, 8.0, None, 11.0, 6.4, 8.0, 0.0, None, 0.0, 83.0, 2022-06-29 10:00:00, None, None
None, 10.74, 85.9, 11.0, None, 22.61, 8.39, 5.489, 9.0, None, 10.7, 6.4, 9.0, 0.0, None, 0.0, 86.0, 2022-06-29 11:00:00, None, None
None, 10.89, 84.5, 11.2, None, 22.42, 11.06, 357.7, 9.0, None, 10.9, 6.4, 9.0, 0.0, None, 0.0, 85.0, 2022-06-29 12:00:00, None, None
None, 10.52, 83.2, 11.2, None, 22.43, 10.12, 1.473, 8.0, None, 10.5, 6.4, 8.0, 0.0, None, 0.0, 83.0, 2022-06-29 13:00:00, None, None
None, 10.62, 80.8, 11.2, None, 26.21, 9.53, 358.0, 7.0, None, 10.6, 6.4, 7.0, 0.0, None, 0.0, 81.0, 2022-06-29 14:00:00, None, None
None, 10.05, 88.0, 11.2, None, 42.32, 7.724, 347.9, 9.0, None, 10.1, 6.4, 9.0, 0.0, None, 0.0, 88.0, 2022-06-29 15:00:00, None, None
None, 10.52, 92.7, 11.2, None, 51.94, 2.655, 22.02, 9.0, None, 10.5, 6.4, 9.0, 0.0, None, 0.0, 93.0, 2022-06-29 16:00:00, None, None
None, 11.65, 81.2, 11.8, None, 20.47, 10.82, 343.2, 8.0, None, 11.7, 6.4, 8.0, 0.0, None, 0.0, 81.0, 2022-06-29 17:00:00, None, None
None, 11.84, 78.75, 12.2, None, 19.57, 9.43, 349.2, 8.0, None, 11.8, 6.4, 8.0, 0.0, None, 0.0, 79.0, 2022-06-29 18:00:00, None, None
None, 11.57, 84.0, 12.1, None, 40.02, 5.564, 353.7, 9.0, None, 11.6, 11.4, 9.0, 0.0, None, 0.0, 84.0, 2022-06-29 19:00:00, None, None
None, 10.64, 89.6, 12.1, None, 51.73, 2.706, 169.3, 9.0, None, 10.6, 10.7, 9.0, 0.0, None, 0.0, 90.0, 2022-06-29 20:00:00, None, None
None, 10.03, 92.2, 12.1, None, 66.19, 1.077, 198.3, 9.0, None, 10.0, 10.1, 9.0, 0.0, None, 0.0, 92.0, 2022-06-29 21:00:00, None, None
None, 8.86, 94.3, 12.1, None, 70.3, 0.48, 240.7, 8.0, None, 8.9, 8.9, 8.0, 0.0, None, 0.0, 94.0, 2022-06-29 22:00:00, None, None
None, 7.428, 95.3, 12.1, None, 63.66, 0.916, 174.6, 6.0, None, 7.4, 7.5, 6.0, 0.0, None, 0.0, 95.0, 2022-06-29 23:00:00, None, None
None, 6.373, 95.7, 12.1, None, 65.33, 0.446, 167.0, 6.0, None, 6.4, 6.4, 6.0, 0.0, None, 0.0, 96.0, 2022-06-30 00:00:00, None, None
None, 5.449, 96.4, 12.1, None, 48.83, 0.881, 158.6, 6.0, None, 5.4, 5.3, 6.0, 0.0, None, 0.0, 96.0, 2022-06-30 01:00:00, None, None
None, 5.547, 97.2, 12.1, None, 51.2, 1.158, 192.7, 5.0, None, 5.5, 5.3, 5.0, 0.0, None, 0.0, 97.0, 2022-06-30 02:00:00, None, None
None, 5.742, 97.3, 12.1, None, 64.91, 0.559, 337.5, 5.0, None, 5.7, 5.3, 5.0, 0.0, None, 0.0, 97.0, 2022-06-30 03:00:00, None, None
None, 5.589, 97.5, 12.1, None, 68.23, 1.215, 233.7, 5.0, None, 5.6, 5.3, 5.0, 0.0, None, 0.0, 98.0, 2022-06-30 04:00:00, None, None
None, 5.176, 97.8, 12.1, None, 45.87, 0.446, 225.6, 5.0, None, 5.2, 4.9, 5.0, 0.0, None, 0.0, 98.0, 2022-06-30 05:00:00, None, None
None, 4.748, 98.2, 12.1, None, 49.26, 1.392, 176.5, 5.0, None, 4.7, 4.7, 5.0, 0.0, None, 0.0, 98.0, 2022-06-30 06:00:00, None, None
None, 5.232, 98.5, 5.3, None, 40.66, 1.881, 357.1, 5.0, None, 5.2, 4.6, 5.0, 0.0, None, 0.0, 99.0, 2022-06-30 07:00:00, None, None
None, 7.832, 96.9, 7.7, None, 29.18, 2.304, 342.2, 8.0, None, 7.8, 4.6, 8.0, 0.0, None, 0.0, 97.0, 2022-06-30 08:00:00, None, None
None, 12.75, 70.45, 12.7, None, 61.2, 0.652, 286.6, 7.0, None, 12.8, 4.6, 7.0, 0.0, None, 0.0, 70.0, 2022-06-30 09:00:00, None, None
None, 14.91, 57.13, 15.0, None, 26.65, 4.942, 161.8, 7.0, None, 14.9, 4.6, 7.0, 0.0, None, 0.0, 57.0, 2022-06-30 10:00:00, None, None
None, 17.34, 49.26, 17.3, None, 66.97, 3.24, 188.2, 7.0, None, 17.3, 4.6, 7.0, 0.0, None, 0.0, 49.0, 2022-06-30 11:00:00, None, None
None, 19.65, 36.62, 19.6, None, 28.18, 7.026, 334.2, 4.0, None, 19.7, 4.6, 4.0, 0.0, None, 0.0, 37.0, 2022-06-30 12:00:00, None, None
None, 19.7, 35.87, 19.8, None, 14.44, 7.937, 338.2, 4.0, None, 19.7, 4.6, 4.0, 0.0, None, 0.0, 36.0, 2022-06-30 13:00:00, None, None
None, 20.64, 30.06, 21.0, None, 47.44, 5.212, 341.6, 2.0, None, 20.6, 4.6, 2.0, 0.0, None, 0.0, 30.0, 2022-06-30 14:00:00, None, None
None, 22.37, 32.5, 22.4, None, 34.23, 6.171, 357.4, 5.0, None, 22.4, 4.6, 5.0, 0.0, None, 0.0, 33.0, 2022-06-30 15:00:00, None, None
None, 21.44, 33.98, 22.4, None, 24.98, 12.61, 353.0, 5.0, None, 21.4, 4.6, 5.0, 0.0, None, 0.0, 34.0, 2022-06-30 16:00:00, None, None
None, 22.01, 31.57, 22.4, None, 27.61, 11.97, 345.9, 4.0, None, 22.0, 4.6, 4.0, 0.0, None, 0.0, 32.0, 2022-06-30 17:00:00, None, None
None, 22.25, 27.97, 22.8, None, 22.32, 10.47, 347.2, 3.0, None, 22.3, 4.6, 3.0, 0.0, None, 0.0, 28.0, 2022-06-30 18:00:00, None, None
None, 21.77, 29.68, 22.7, None, 22.29, 9.59, 347.6, 4.0, None, 21.8, 21.8, 4.0, 0.0, None, 0.0, 30.0, 2022-06-30 19:00:00, None, None
None, 19.8, 39.85, 22.7, None, 18.85, 6.016, 336.0, 6.0, None, 19.8, 19.7, 6.0, 0.0, None, 0.0, 40.0, 2022-06-30 20:00:00, None, None
None, 15.93, 55.77, 22.7, None, 50.06, 1.398, 320.3, 7.0, None, 15.9, 16.0, 7.0, 0.0, None, 0.0, 56.0, 2022-06-30 21:00:00, None, None
None, 12.55, 69.47, 22.7, None, 66.7, 0.373, 240.5, 7.0, None, 12.6, 12.6, 7.0, 0.0, None, 0.0, 69.0, 2022-06-30 22:00:00, None, None
None, 10.73, 73.29, 22.7, None, 54.37, 0.265, 184.8, 6.0, None, 10.7, 10.8, 6.0, 0.0, None, 0.0, 73.0, 2022-06-30 23:00:00, None, None
None, 9.48, 77.53, 22.7, None, 41.1, 0.481, 178.0, 6.0, None, 9.5, 9.3, 6.0, 0.0, None, 0.0, 78.0, 2022-07-01 00:00:00, None, None
None, 7.963, 80.6, 22.7, None, 60.81, 0.209, 136.2, 5.0, None, 8.0, 7.9, 5.0, 0.0, None, 0.0, 81.0, 2022-07-01 01:00:00, None, None
None, 6.864, 84.1, 22.7, None, 37.21, 0.708, 172.9, 4.0, None, 6.9, 6.8, 4.0, 0.0, None, 0.0, 84.0, 2022-07-01 02:00:00, None, None
None, 5.77, 86.9, 22.7, None, 29.71, 0.538, 158.1, 3.0, None, 5.8, 5.8, 3.0, 0.0, None, 0.0, 87.0, 2022-07-01 03:00:00, None, None
None, 5.107, 89.2, 22.7, None, 73.21, 0.26, 205.5, 3.0, None, 5.1, 5.0, 3.0, 0.0, None, 0.0, 89.0, 2022-07-01 04:00:00, None, None
None, 4.307, 90.6, 22.7, None, 70.08, 0.022, 288.0, 3.0, None, 4.3, 4.1, 3.0, 0.0, None, 0.0, 91.0, 2022-07-01 05:00:00, None, None
None, 4.701, 90.8, 22.7, None, 55.47, 0.081, 192.6, 4.0, None, 4.7, 4.1, 4.0, 0.0, None, 0.0, 91.0, 2022-07-01 06:00:00, None, None
None, 7.17, 84.0, 7.5, None, 54.2, 0.477, 7.684, 5.0, None, 7.2, 4.6, 5.0, 0.0, None, 0.0, 84.0, 2022-07-01 07:00:00, None, None
None, 10.27, 71.85, 10.2, None, 67.86, 1.012, 53.21, 5.0, None, 10.3, 4.6, 5.0, 0.0, None, 0.0, 72.0, 2022-07-01 08:00:00, None, None
None, 15.21, 51.68, 15.4, None, 66.25, 0.416, 197.0, 6.0, None, 15.2, 4.6, 6.0, 0.0, None, 0.0, 52.0, 2022-07-01 09:00:00, None, None
None, 18.25, 42.17, 18.3, None, 45.77, 2.539, 340.9, 6.0, None, 18.3, 4.6, 6.0, 0.0, None, 0.0, 42.0, 2022-07-01 10:00:00, None, None
None, 21.09, 35.06, 21.0, None, 70.0, 5.7, 12.18, 5.0, None, 21.1, 4.6, 5.0, 0.0, None, 0.0, 35.0, 2022-07-01 11:00:00, None, None
None, 20.58, 35.14, 21.5, None, 32.92, 6.61, 349.1, 5.0, None, 20.6, 4.6, 5.0, 0.0, None, 0.0, 35.0, 2022-07-01 12:00:00, None, None
None, 20.85, 34.13, 21.5, None, 67.23, 5.469, 341.9, 4.0, None, 20.9, 4.6, 4.0, 0.0, None, 0.0, 34.0, 2022-07-01 13:00:00, None, None
None, 22.41, 28.11, 22.6, None, 63.21, 3.784, 168.9, 3.0, None, 22.4, 4.6, 3.0, 0.0, None, 0.0, 28.0, 2022-07-01 14:00:00, None, None
None, 23.02, 27.64, 23.1, None, 49.28, 6.483, 357.3, 3.0, None, 23.0, 4.6, 3.0, 0.0, None, 0.0, 28.0, 2022-07-01 15:00:00, None, None
None, 20.4, 36.19, 23.1, None, 41.25, 8.46, 163.7, 5.0, None, 20.4, 4.6, 5.0, 0.0, None, 0.0, 36.0, 2022-07-01 16:00:00, None, None
None, 18.68, 50.83, 23.1, None, 42.83, 11.86, 159.1, 8.0, None, 18.7, 4.6, 8.0, 0.0, None, 0.0, 51.0, 2022-07-01 17:00:00, None, None
None, 17.94, 52.35, 23.1, None, 25.8, 7.43, 333.4, 8.0, None, 17.9, 4.6, 8.0, 0.0, None, 0.0, 52.0, 2022-07-01 18:00:00, None, None
None, 15.68, 68.27, 18.0, None, 64.44, 3.867, 235.7, 9.0, None, 15.7, 15.0, 9.0, 0.0, None, 0.0, 68.0, 2022-07-01 19:00:00, None, None
None, 15.4, 63.84, 18.0, None, 35.89, 4.558, 176.5, 8.0, None, 15.4, 15.0, 8.0, 0.0, None, 0.0, 64.0, 2022-07-01 20:00:00, None, None
None, 13.85, 71.97, 18.0, None, 50.32, 6.679, 168.3, 9.0, None, 13.9, 13.9, 9.0, 0.0, None, 0.0, 72.0, 2022-07-01 21:00:00, None, None
None, 12.25, 80.8, 18.0, None, 51.26, 1.786, 174.0, 9.0, None, 12.3, 12.0, 9.0, 0.0, None, 0.0, 81.0, 2022-07-01 22:00:00, None, None
None, 10.55, 87.2, 18.0, None, 79.41, 0.313, 96.3, 8.0, None, 10.6, 10.5, 8.0, 0.0, None, 0.0, 87.0, 2022-07-01 23:00:00, None, None
None, 9.87, 86.4, 18.0, None, 53.36, 1.361, 212.3, 8.0, None, 9.9, 9.8, 8.0, 0.0, None, 0.0, 86.0, 2022-07-02 00:00:00, None, None
None, 9.55, 86.3, 18.0, None, 38.4, 2.663, 167.5, 7.0, None, 9.6, 9.0, 7.0, 0.0, None, 0.0, 86.0, 2022-07-02 01:00:00, None, None
None, 9.07, 88.4, 18.0, None, 45.22, 0.963, 171.9, 8.0, None, 9.1, 9.0, 8.0, 0.0, None, 0.0, 88.0, 2022-07-02 02:00:00, None, None
None, 9.22, 87.7, 18.0, None, 17.68, 2.343, 170.0, 7.0, None, 9.2, 8.9, 7.0, 0.0, None, 0.0, 88.0, 2022-07-02 03:00:00, None, None
None, 8.74, 89.3, 18.0, None, 26.52, 1.825, 178.9, 7.0, None, 8.7, 8.8, 7.0, 0.0, None, 0.0, 89.0, 2022-07-02 04:00:00, None, None
None, 8.22, 91.2, 18.0, None, 12.6, 2.003, 171.4, 7.0, None, 8.2, 8.1, 7.0, 0.0, None, 0.0, 91.0, 2022-07-02 05:00:00, None, None
None, 9.1, 88.8, 18.0, None, 14.95, 1.988, 180.9, 8.0, None, 9.1, 8.1, 8.0, 0.0, None, 0.0, 89.0, 2022-07-02 06:00:00, None, None
None, 10.94, 82.4, 11.6, None, 50.91, 2.133, 137.4, 8.0, None, 10.9, 9.0, 8.0, 0.0, None, 0.0, 82.0, 2022-07-02 07:00:00, None, None
None, 11.35, 79.71, 11.6, None, 22.3, 5.086, 170.8, 8.0, None, 11.4, 9.0, 8.0, 0.0, None, 0.0, 80.0, 2022-07-02 08:00:00, None, None
None, 13.22, 71.07, 13.3, None, 23.88, 6.204, 162.3, 8.0, None, 13.2, 9.0, 8.0, 0.0, None, 0.0, 71.0, 2022-07-02 09:00:00, None, None
None, 14.89, 62.63, 14.9, None, 30.52, 7.127, 163.6, 8.0, None, 14.9, 9.0, 8.0, 0.0, None, 0.0, 63.0, 2022-07-02 10:00:00, None, None
None, 16.71, 54.23, 16.9, None, 22.13, 10.01, 163.4, 7.0, None, 16.7, 9.0, 7.0, 0.0, None, 0.0, 54.0, 2022-07-02 11:00:00, None, None
None, 16.45, 54.4, 17.8, None, 21.82, 10.71, 160.2, 7.0, None, 16.5, 9.0, 7.0, 0.0, None, 0.0, 54.0, 2022-07-02 12:00:00, None, None
None, 18.6, 50.17, 18.6, None, 20.58, 9.04, 160.8, 8.0, None, 18.6, 9.0, 8.0, 0.0, None, 0.0, 50.0, 2022-07-02 13:00:00, None, None
None, 19.0, 47.53, 19.8, None, 22.65, 8.61, 159.6, 8.0, None, 19.0, 9.0, 8.0, 0.0, None, 0.0, 48.0, 2022-07-02 14:00:00, None, None
None, 19.27, 45.95, 19.8, None, 18.66, 9.03, 158.6, 7.0, None, 19.3, 9.0, 7.0, 0.0, None, 0.0, 46.0, 2022-07-02 15:00:00, None, None
None, 19.78, 44.55, 19.8, None, 21.52, 9.1, 163.4, 7.0, None, 19.8, 9.0, 7.0, 0.0, None, 0.0, 45.0, 2022-07-02 16:00:00, None, None
None, 19.05, 45.58, 20.0, None, 19.14, 11.58, 164.3, 7.0, None, 19.1, 9.0, 7.0, 0.0, None, 0.0, 46.0, 2022-07-02 17:00:00, None, None
None, 18.94, 44.81, 20.0, None, 21.11, 10.32, 165.7, 6.0, None, 18.9, 9.0, 6.0, 0.0, None, 0.0, 45.0, 2022-07-02 18:00:00, None, None
None, 17.65, 49.21, 19.0, None, 22.23, 10.21, 164.4, 7.0, None, 17.7, 17.7, 7.0, 0.0, None, 0.0, 49.0, 2022-07-02 19:00:00, None, None
None, 17.32, 50.85, 19.0, None, 34.75, 6.234, 165.0, 7.0, None, 17.3, 17.3, 7.0, 0.0, None, 0.0, 51.0, 2022-07-02 20:00:00, None, None
None, 16.31, 54.59, 19.0, None, 21.38, 6.448, 170.1, 7.0, None, 16.3, 16.2, 7.0, 0.0, None, 0.0, 55.0, 2022-07-02 21:00:00, None, None
None, 14.71, 62.06, 19.0, None, 20.28, 4.662, 175.0, 7.0, None, 14.7, 14.8, 7.0, 0.0, None, 0.0, 62.0, 2022-07-02 22:00:00, None, None
None, 11.85, 73.02, 19.0, None, 15.84, 3.345, 167.9, 7.0, None, 11.9, 11.9, 7.0, 0.0, None, 0.0, 73.0, 2022-07-02 23:00:00, None, None
None, 10.37, 78.73, 19.0, None, 20.79, 2.52, 159.5, 7.0, None, 10.4, 10.3, 7.0, 0.0, None, 0.0, 79.0, 2022-07-03 00:00:00, None, None
None, 8.57, 84.0, 19.0, None, 54.9, 1.328, 176.8, 6.0, None, 8.6, 8.5, 6.0, 0.0, None, 0.0, 84.0, 2022-07-03 01:00:00, None, None
None, 7.483, 87.6, 19.0, None, 22.43, 1.699, 174.4, 6.0, None, 7.5, 7.5, 6.0, 0.0, None, 0.0, 88.0, 2022-07-03 02:00:00, None, None
None, 6.626, 89.7, 19.0, None, 15.32, 2.212, 175.2, 5.0, None, 6.6, 6.7, 5.0, 0.0, None, 0.0, 90.0, 2022-07-03 03:00:00, None, None
None, 6.027, 92.6, 19.0, None, 30.27, 1.987, 177.5, 5.0, None, 6.0, 5.8, 5.0, 0.0, None, 0.0, 93.0, 2022-07-03 04:00:00, None, None
None, 5.577, 92.4, 19.0, None, 18.23, 2.175, 183.3, 4.0, None, 5.6, 5.5, 4.0, 0.0, None, 0.0, 92.0, 2022-07-03 05:00:00, None, None
None, 5.953, 92.1, 19.0, None, 17.47, 2.642, 176.6, 4.0, None, 6.0, 5.5, 4.0, 0.0, None, 0.0, 92.0, 2022-07-03 06:00:00, None, None
None, 9.19, 82.0, 9.3, None, 13.6, 3.358, 168.5, 6.0, None, 9.2, 5.9, 6.0, 0.0, None, 0.0, 82.0, 2022-07-03 07:00:00, None, None
None, 11.92, 75.95, 12.0, None, 17.61, 6.096, 155.8, 7.0, None, 11.9, 5.9, 7.0, 0.0, None, 0.0, 76.0, 2022-07-03 08:00:00, None, None
None, 14.29, 66.07, 14.4, None, 23.01, 7.742, 166.9, 8.0, None, 14.3, 5.9, 8.0, 0.0, None, 0.0, 66.0, 2022-07-03 09:00:00, None, None
None, 16.58, 53.49, 16.6, None, 19.46, 12.55, 164.5, 7.0, None, 16.6, 5.9, 7.0, 0.0, None, 0.0, 53.0, 2022-07-03 10:00:00, None, None
None, 17.75, 44.81, 17.9, None, 23.59, 11.1, 162.8, 6.0, None, 17.8, 5.9, 6.0, 0.0, None, 0.0, 45.0, 2022-07-03 11:00:00, None, None
None, 19.08, 40.2, 19.2, None, 39.46, 7.841, 161.4, 6.0, None, 19.1, 5.9, 6.0, 0.0, None, 0.0, 40.0, 2022-07-03 12:00:00, None, None
None, 20.14, 36.69, 20.2, None, 32.85, 10.44, 171.0, 5.0, None, 20.1, 5.9, 5.0, 0.0, None, 0.0, 37.0, 2022-07-03 13:00:00, None, None
None, 20.75, 36.5, 21.3, None, 41.38, 9.57, 169.3, 5.0, None, 20.8, 5.9, 5.0, 0.0, None, 0.0, 37.0, 2022-07-03 14:00:00, None, None
None, 20.44, 37.02, 21.6, None, 34.19, 10.11, 164.8, 5.0, None, 20.4, 5.9, 5.0, 0.0, None, 0.0, 37.0, 2022-07-03 15:00:00, None, None
None, 20.59, 37.36, 21.6, None, 51.66, 7.016, 159.6, 6.0, None, 20.6, 5.9, 6.0, 0.0, None, 0.0, 37.0, 2022-07-03 16:00:00, None, None
None, 20.49, 36.85, 21.6, None, 78.78, 4.407, 196.0, 6.0, None, 20.5, 5.9, 6.0, 0.0, None, 0.0, 37.0, 2022-07-03 17:00:00, None, None
None, 19.24, 38.79, 21.6, None, 73.43, 4.904, 249.3, 5.0, None, 19.2, 5.9, 5.0, 0.0, None, 0.0, 39.0, 2022-07-03 18:00:00, None, None
None, 18.51, 40.38, 19.3, None, 76.96, 3.754, 301.1, 5.0, None, 18.5, 18.2, 5.0, 0.0, None, 0.0, 40.0, 2022-07-03 19:00:00, None, None
None, 17.44, 42.94, 19.3, None, 72.69, 3.599, 196.5, 4.0, None, 17.4, 17.5, 4.0, 0.0, None, 0.0, 43.0, 2022-07-03 20:00:00, None, None
None, 15.56, 53.98, 19.3, None, 58.47, 1.893, 151.7, 6.0, None, 15.6, 15.6, 6.0, 0.0, None, 0.0, 54.0, 2022-07-03 21:00:00, None, None
None, 14.55, 59.68, 19.3, None, 33.79, 1.261, 178.3, 7.0, None, 14.6, 14.5, 7.0, 0.0, None, 0.0, 60.0, 2022-07-03 22:00:00, None, None
None, 12.69, 67.3, 19.3, None, 15.63, 1.679, 162.4, 7.0, None, 12.7, 12.7, 7.0, 0.0, None, 0.0, 67.0, 2022-07-03 23:00:00, None, None
None, 11.32, 71.39, 19.3, None, 12.9, 3.415, 165.6, 6.0, None, 11.3, 11.1, 6.0, 0.0, None, 0.0, 71.0, 2022-07-04 00:00:00, None, None
None, 10.51, 73.57, 19.3, None, 12.2, 2.616, 164.3, 6.0, None, 10.5, 10.3, 6.0, 0.0, None, 0.0, 74.0, 2022-07-04 01:00:00, None, None
None, 10.71, 75.36, 19.3, None, 35.81, 1.52, 171.7, 6.0, None, 10.7, 10.3, 6.0, 0.0, None, 0.0, 75.0, 2022-07-04 02:00:00, None, None
None, 11.09, 74.58, 19.3, None, 17.16, 1.529, 173.9, 6.0, None, 11.1, 10.3, 6.0, 0.0, None, 0.0, 75.0, 2022-07-04 03:00:00, None, None
None, 10.55, 78.4, 19.3, None, 43.92, 1.108, 177.6, 7.0, None, 10.6, 10.3, 7.0, 0.0, None, 0.0, 78.0, 2022-07-04 04:00:00, None, None
None, 10.55, 79.47, 19.3, None, 24.1, 0.713, 177.4, 7.0, None, 10.6, 10.3, 7.0, 0.0, None, 0.0, 79.0, 2022-07-04 05:00:00, None, None
None, 10.78, 82.1, 19.3, None, 46.45, 0.683, 174.2, 8.0, None, 10.8, 10.3, 8.0, 0.0, None, 0.0, 82.0, 2022-07-04 06:00:00, None, None
None, 11.22, 89.1, 11.4, None, 59.46, 0.488, 162.4, 9.0, None, 11.2, 10.6, 9.0, 0.0, None, 0.0, 89.0, 2022-07-04 07:00:00, None, None
None, 12.61, 76.42, 12.6, None, 25.86, 1.369, 167.6, 8.0, None, 12.6, 10.6, 8.0, 0.0, None, 0.0, 76.0, 2022-07-04 08:00:00, None, None
None, 13.28, 71.59, 13.4, None, 25.2, 4.28, 175.6, 8.0, None, 13.3, 10.6, 8.0, 0.0, None, 0.0, 72.0, 2022-07-04 09:00:00, None, None
None, 15.22, 63.58, 15.6, None, 21.18, 6.686, 158.2, 8.0, None, 15.2, 10.6, 8.0, 0.0, None, 0.0, 64.0, 2022-07-04 10:00:00, None, None
None, 16.36, 56.59, 16.4, None, 18.45, 9.67, 163.5, 8.0, None, 16.4, 10.6, 8.0, 0.0, None, 0.0, 57.0, 2022-07-04 11:00:00, None, None
None, 15.31, 69.1, 16.4, None, 20.37, 8.69, 165.5, 10.0, None, 15.3, 10.6, 10.0, 0.0, None, 0.0, 69.0, 2022-07-04 12:00:00, None, None
None, 16.12, 65.55, 16.4, None, 63.58, 2.038, 311.1, 10.0, None, 16.1, 10.6, 10.0, 0.0, None, 0.0, 66.0, 2022-07-04 13:00:00, None, None
